id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Lu BF EU sex combined 5 SNPs clumped	0SIWOX	XS-VLDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.182715874631046	0.116354961596474	0.116337983019825
Lu BF EU sex combined 5 SNPs clumped	0SIWOX	XS-VLDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.619739234560748	0.399353856071873	0.120696948553065
Lu BF EU sex combined 5 SNPs clumped	0SIWOX	XS-VLDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.171292634821789	0.121408327103408	0.231108583741692
Lu BF EU sex combined 5 SNPs clumped	0V3CRU	M-HDL-FC.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.662698928618671	0.978832790819254	0.546918651170209
Lu BF EU sex combined 5 SNPs clumped	0V3CRU	M-HDL-FC.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.241711311856705	0.113951809422776	0.0339073864892025
Lu BF EU sex combined 5 SNPs clumped	0V3CRU	M-HDL-FC.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0495841530669079	0.201536033044984	0.805658076663631
Lu BF EU sex combined 5 SNPs clumped	0V3CRU	M-HDL-FC.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.262253272837924	0.128749319305519	0.111331617771375
Lu BF EU sex combined 5 SNPs clumped	0zIIVt	M-HDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-1.23149806581893	1.48249986616224	0.467080917763679
Lu BF EU sex combined 5 SNPs clumped	0zIIVt	M-HDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.146216043438695	0.120787873062054	0.226079715275961
Lu BF EU sex combined 5 SNPs clumped	0zIIVt	M-HDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.173270222918954	0.304303792938991	0.569085512323989
Lu BF EU sex combined 5 SNPs clumped	0zIIVt	M-HDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.141427214908212	0.116276042696069	0.290732559840595
Lu BF EU sex combined 5 SNPs clumped	111JBq	XL-HDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.898226592831832	1.48136618137828	0.587088339967173
Lu BF EU sex combined 5 SNPs clumped	111JBq	XL-HDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0900725681595946	0.129369783827381	0.486277816000542
Lu BF EU sex combined 5 SNPs clumped	111JBq	XL-HDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.202490727239226	0.29071407685536	0.48609772730959
Lu BF EU sex combined 5 SNPs clumped	111JBq	XL-HDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.112369087514187	0.117360872156425	0.392552171367783
Lu BF EU sex combined 5 SNPs clumped	1bo5BU	XL-HDL-FC.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-1.11532980131446	0.996811125489465	0.344698497042658
Lu BF EU sex combined 5 SNPs clumped	1bo5BU	XL-HDL-FC.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.150418116424199	0.124727510869846	0.2278275736651
Lu BF EU sex combined 5 SNPs clumped	1bo5BU	XL-HDL-FC.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.28696192811862	0.210051131189593	0.171891027992289
Lu BF EU sex combined 5 SNPs clumped	1bo5BU	XL-HDL-FC.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0779708240771804	0.130706858222727	0.582940537650461
Lu BF EU sex combined 5 SNPs clumped	1JpcCL	XL-VLDL-C.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.402780046256173	0.708101682126946	0.609277495134494
Lu BF EU sex combined 5 SNPs clumped	1JpcCL	XL-VLDL-C.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0736797873919673	0.122934155501711	0.548943843579715
Lu BF EU sex combined 5 SNPs clumped	1JpcCL	XL-VLDL-C.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.02721315733092	0.140461251000984	0.846378385075801
Lu BF EU sex combined 5 SNPs clumped	1JpcCL	XL-VLDL-C.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.207572388761837	0.195657713122895	0.34854616415353
Lu BF EU sex combined 5 SNPs clumped	1jPzOR	ApoBbyApoA1.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-3.67549624367074	3.77181536072298	0.4016968798823
Lu BF EU sex combined 5 SNPs clumped	1jPzOR	ApoBbyApoA1.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.266660232578481	0.116086149776859	0.0216136858440689
Lu BF EU sex combined 5 SNPs clumped	1jPzOR	ApoBbyApoA1.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.646547401236851	0.789611613573038	0.412890838451778
Lu BF EU sex combined 5 SNPs clumped	1jPzOR	ApoBbyApoA1.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.271320059891301	0.112024867889623	0.0726087890731373
Lu BF EU sex combined 5 SNPs clumped	1PLnKw	FAw3.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.690710830374103	0.391803269529783	0.176120164924232
Lu BF EU sex combined 5 SNPs clumped	1PLnKw	FAw3.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.160443375498268	0.106572328627747	0.132198626895192
Lu BF EU sex combined 5 SNPs clumped	1PLnKw	FAw3.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.134055877542778	0.0752459704065161	0.0748195666966286
Lu BF EU sex combined 5 SNPs clumped	1PLnKw	FAw3.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.157270958791257	0.115294282998063	0.244252864719801
Lu BF EU sex combined 5 SNPs clumped	1S18Ap	L-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	2.01818369123584	2.48797741651656	0.476646596785691
Lu BF EU sex combined 5 SNPs clumped	1S18Ap	L-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.125885098117709	0.122682411399126	0.304841854139859
Lu BF EU sex combined 5 SNPs clumped	1S18Ap	L-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.428443373317183	0.502949212989087	0.394290633800239
Lu BF EU sex combined 5 SNPs clumped	1S18Ap	L-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.171105830081748	0.115154040981857	0.211498056292349
Lu BF EU sex combined 5 SNPs clumped	1w5Gog	CLAbyFA.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.902611475386615	0.589650680798625	0.223329664735362
Lu BF EU sex combined 5 SNPs clumped	1w5Gog	CLAbyFA.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.131958988478779	0.121660233289806	0.278075912601093
Lu BF EU sex combined 5 SNPs clumped	1w5Gog	CLAbyFA.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.168129271564661	0.138459726437523	0.22463973138942
Lu BF EU sex combined 5 SNPs clumped	1w5Gog	CLAbyFA.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0654617037177472	0.158227821933973	0.700300676314428
Lu BF EU sex combined 5 SNPs clumped	1YaFs6	PUFA.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.141654296498857	0.538634927918395	0.809587411309972
Lu BF EU sex combined 5 SNPs clumped	1YaFs6	PUFA.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.070401685317596	0.11189834910937	0.529245951078712
Lu BF EU sex combined 5 SNPs clumped	1YaFs6	PUFA.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.125929488850141	0.10187425856199	0.216411479635005
Lu BF EU sex combined 5 SNPs clumped	1YaFs6	PUFA.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0191333796398241	0.13429963142811	0.893598544175138
Lu BF EU sex combined 5 SNPs clumped	24xm1s	L-HDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-1.93314391481417	2.19489224742766	0.443306044022782
Lu BF EU sex combined 5 SNPs clumped	24xm1s	L-HDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.165287078095278	0.118927581178963	0.164585721264889
Lu BF EU sex combined 5 SNPs clumped	24xm1s	L-HDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.334608121228636	0.452021361060491	0.459149241522487
Lu BF EU sex combined 5 SNPs clumped	24xm1s	L-HDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.17350032233022	0.1238093222681	0.233727017111713
Lu BF EU sex combined 5 SNPs clumped	2ErWpw	XS-VLDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.477314565178002	0.796547621599902	0.59125305890242
Lu BF EU sex combined 5 SNPs clumped	2ErWpw	XS-VLDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.195613347409383	0.125560495067901	0.119251947401832
Lu BF EU sex combined 5 SNPs clumped	2ErWpw	XS-VLDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0891489976873023	0.156767363944458	0.569579673935054
Lu BF EU sex combined 5 SNPs clumped	2ErWpw	XS-VLDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.336135805128313	0.194044775349255	0.158263889837423
Lu BF EU sex combined 5 SNPs clumped	2ESdBp	IDL-PL.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.823431656034334	1.04986444481118	0.490081502313185
Lu BF EU sex combined 5 SNPs clumped	2ESdBp	IDL-PL.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.149161331851355	0.115663394024334	0.197184112845771
Lu BF EU sex combined 5 SNPs clumped	2ESdBp	IDL-PL.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0967065089743893	0.214534693020094	0.652152955247144
Lu BF EU sex combined 5 SNPs clumped	2ESdBp	IDL-PL.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.17309830089292	0.125820232416219	0.240905704524303
Lu BF EU sex combined 5 SNPs clumped	2j9S3b	L-LDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-4.3598975078118	3.96906456023408	0.352254840107678
Lu BF EU sex combined 5 SNPs clumped	2j9S3b	L-LDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0996493790554851	0.111749731923448	0.372543471679795
Lu BF EU sex combined 5 SNPs clumped	2j9S3b	L-LDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.844600610977458	0.847386183512726	0.318903960445102
Lu BF EU sex combined 5 SNPs clumped	2j9S3b	L-LDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.101537670161865	0.11303086404348	0.419801664422613
Lu BF EU sex combined 5 SNPs clumped	2NFvRQ	ApoB.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-3.67549624367074	3.77181536072298	0.4016968798823
Lu BF EU sex combined 5 SNPs clumped	2NFvRQ	ApoB.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.266660232578481	0.112727547714074	0.018004355015917
Lu BF EU sex combined 5 SNPs clumped	2NFvRQ	ApoB.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.646547401236851	0.789611613573038	0.412890838451778
Lu BF EU sex combined 5 SNPs clumped	2NFvRQ	ApoB.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.271320059891301	0.112015615101526	0.0725930862675555
Lu BF EU sex combined 5 SNPs clumped	2QTj1j	M-HDL-PL.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-1.45806280755197	1.67512394432948	0.448121138692599
Lu BF EU sex combined 5 SNPs clumped	2QTj1j	M-HDL-PL.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.171803372746988	0.113264997343181	0.129310442674905
Lu BF EU sex combined 5 SNPs clumped	2QTj1j	M-HDL-PL.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.227866257560876	0.345394992718275	0.509429305841715
Lu BF EU sex combined 5 SNPs clumped	2QTj1j	M-HDL-PL.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.185644850497482	0.113567293483499	0.177457834773947
Lu BF EU sex combined 5 SNPs clumped	2S85CG	S-VLDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	1.45806385771782	2.57185242802689	0.610407410378415
Lu BF EU sex combined 5 SNPs clumped	2S85CG	S-VLDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.42535961291675	0.117924071592316	0.000309681908415494
Lu BF EU sex combined 5 SNPs clumped	2S85CG	S-VLDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.221910822212412	0.505624301332086	0.6607450083464
Lu BF EU sex combined 5 SNPs clumped	2S85CG	S-VLDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.451844829571824	0.11945624784596	0.0193936918434557
Lu BF EU sex combined 5 SNPs clumped	3jGUAi	S-LDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	4.58474150557578	4.21890901759801	0.356677582806841
Lu BF EU sex combined 5 SNPs clumped	3jGUAi	S-LDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0480306592620618	0.108833903851501	0.65898081159656
Lu BF EU sex combined 5 SNPs clumped	3jGUAi	S-LDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.953557776536441	0.895249536861745	0.286816782964827
Lu BF EU sex combined 5 SNPs clumped	3jGUAi	S-LDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0523435377602206	0.115813257798964	0.67471848418268
Lu BF EU sex combined 5 SNPs clumped	3PrVFb	XL-VLDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-1.32079922712242	1.73141659834394	0.50105576279517
Lu BF EU sex combined 5 SNPs clumped	3PrVFb	XL-VLDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0750160450136407	0.130775878159608	0.566222978101665
Lu BF EU sex combined 5 SNPs clumped	3PrVFb	XL-VLDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.35836388671551	0.344949053886306	0.29885621573936
Lu BF EU sex combined 5 SNPs clumped	3PrVFb	XL-VLDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0909517713599211	0.131427111675029	0.526990599339224
Lu BF EU sex combined 5 SNPs clumped	3qpPAU	Phe.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	1.22942473875589	0.39059708949329	0.0513624849482046
Lu BF EU sex combined 5 SNPs clumped	3qpPAU	Phe.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.427369086995123	0.111332447164376	0.000123700010893721
Lu BF EU sex combined 5 SNPs clumped	3qpPAU	Phe.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.302094928271677	0.113465738085666	0.00775780063464561
Lu BF EU sex combined 5 SNPs clumped	3qpPAU	Phe.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.439536167527984	0.137475235107226	0.0329886899319407
Lu BF EU sex combined 5 SNPs clumped	3UbBU7	S-HDL-TG.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.698057897147023	1.17247489443153	0.593518207546529
Lu BF EU sex combined 5 SNPs clumped	3UbBU7	S-HDL-TG.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.168438676957362	0.119010346585763	0.156972346271063
Lu BF EU sex combined 5 SNPs clumped	3UbBU7	S-HDL-TG.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0736582013152891	0.232454990038033	0.751341630700482
Lu BF EU sex combined 5 SNPs clumped	3UbBU7	S-HDL-TG.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.198028312622298	0.111410742861643	0.150127794044345
Lu BF EU sex combined 5 SNPs clumped	48WzcP	XL-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.402780046256173	0.708101682126946	0.609277495134494
Lu BF EU sex combined 5 SNPs clumped	48WzcP	XL-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0736797873919673	0.122717536835507	0.548238719871409
Lu BF EU sex combined 5 SNPs clumped	48WzcP	XL-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.02721315733092	0.140461251000984	0.846378385075801
Lu BF EU sex combined 5 SNPs clumped	48WzcP	XL-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.207572388761837	0.197987610087814	0.35361659135824
Lu BF EU sex combined 5 SNPs clumped	4aJ5Ps	HDL-TG.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.0932800176017443	0.519423636118297	0.8689241311657
Lu BF EU sex combined 5 SNPs clumped	4aJ5Ps	HDL-TG.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0511497579286457	0.113943424078861	0.653500283091115
Lu BF EU sex combined 5 SNPs clumped	4aJ5Ps	HDL-TG.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0789269148433047	0.100096464685819	0.430399319196271
Lu BF EU sex combined 5 SNPs clumped	4aJ5Ps	HDL-TG.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0666404256566637	0.149868968445174	0.679566628895391
Lu BF EU sex combined 5 SNPs clumped	4B056J	IDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-1.64822917490648	0.935734989537981	0.176381943334808
Lu BF EU sex combined 5 SNPs clumped	4B056J	IDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.223561648616724	0.12257000620372	0.0681595257805087
Lu BF EU sex combined 5 SNPs clumped	4B056J	IDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.421372111532421	0.223942119846678	0.0598887572708416
Lu BF EU sex combined 5 SNPs clumped	4B056J	IDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.185676204202246	0.143186678609919	0.264465898348138
Lu BF EU sex combined 5 SNPs clumped	4mNDhe	S-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	4.20568835108662	4.01515582280755	0.371842175122962
Lu BF EU sex combined 5 SNPs clumped	4mNDhe	S-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0873085801824055	0.116388774274904	0.453166742692836
Lu BF EU sex combined 5 SNPs clumped	4mNDhe	S-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.901812173592774	0.844439738793611	0.28554693716456
Lu BF EU sex combined 5 SNPs clumped	4mNDhe	S-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0604477769783043	0.119264696314603	0.63893215256693
Lu BF EU sex combined 5 SNPs clumped	4N6DNt	M-HDL-L.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	1.36743061252828	1.49357092272189	0.427418329183693
Lu BF EU sex combined 5 SNPs clumped	4N6DNt	M-HDL-L.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.187002723500179	0.111390962346672	0.0931917708635638
Lu BF EU sex combined 5 SNPs clumped	4N6DNt	M-HDL-L.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.125784571220513	0.314766555279695	0.689442132788331
Lu BF EU sex combined 5 SNPs clumped	4N6DNt	M-HDL-L.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.216615534684735	0.116781725491525	0.137212312259125
Lu BF EU sex combined 5 SNPs clumped	4Nrzha	IDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.823431656034334	1.04986444481118	0.490081502313185
Lu BF EU sex combined 5 SNPs clumped	4Nrzha	IDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.149161331851355	0.112129964841607	0.183434604707085
Lu BF EU sex combined 5 SNPs clumped	4Nrzha	IDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0967065089743893	0.214534693020094	0.652152955247144
Lu BF EU sex combined 5 SNPs clumped	4Nrzha	IDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.17309830089292	0.124405422410678	0.236491433624016
Lu BF EU sex combined 5 SNPs clumped	5cwfUi	IDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-1.40032939785999	1.27164219193007	0.351236421662797
Lu BF EU sex combined 5 SNPs clumped	5cwfUi	IDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.128433525696827	0.112992104726804	0.255680743386875
Lu BF EU sex combined 5 SNPs clumped	5cwfUi	IDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.118936204675708	0.279963284515	0.670962162329159
Lu BF EU sex combined 5 SNPs clumped	5cwfUi	IDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.157865978439098	0.125167112340349	0.275765773918568
Lu BF EU sex combined 5 SNPs clumped	5RUg9L	S-HDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	3.78827876903606	3.43972646038278	0.351186562349264
Lu BF EU sex combined 5 SNPs clumped	5RUg9L	S-HDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0777200166201721	0.111071262309656	0.484095250044919
Lu BF EU sex combined 5 SNPs clumped	5RUg9L	S-HDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.735197994933037	0.734723464714259	0.316998049239717
Lu BF EU sex combined 5 SNPs clumped	5RUg9L	S-HDL-P.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0947669281472016	0.1168501934045	0.462855317057298
Lu BF EU sex combined 5 SNPs clumped	6CmkRZ	Val.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.656954259871091	0.659818772472546	0.392801257463506
Lu BF EU sex combined 5 SNPs clumped	6CmkRZ	Val.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.339603529123433	0.115890854041305	0.00338554415155849
Lu BF EU sex combined 5 SNPs clumped	6CmkRZ	Val.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.294188812388772	0.131229003137568	0.0249744819983655
Lu BF EU sex combined 5 SNPs clumped	6CmkRZ	Val.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.337960669666123	0.141968450336111	0.0759451733916554
Lu BF EU sex combined 5 SNPs clumped	6wtZGc	XXL-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.505877498477885	0.407780231864374	0.302943981202871
Lu BF EU sex combined 5 SNPs clumped	6wtZGc	XXL-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0564265822419218	0.118970220038712	0.635291943429859
Lu BF EU sex combined 5 SNPs clumped	6wtZGc	XXL-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0700608826694862	0.0858572224175954	0.414490881722033
