id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	originalname.outcome
Yengo BMI EU sex combined 656 SNPs clumped	846	3-hydroxybutyrate || id:846	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	0.0410827204362797	0.0386246681980347	0.287492068631236	Lipid	3-hydroxybutyrate
Yengo BMI EU sex combined 656 SNPs clumped	846	3-hydroxybutyrate || id:846	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	0.0708514569253422	0.117687244235896	0.547606218135796	Lipid	3-hydroxybutyrate
Yengo BMI EU sex combined 656 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	0.290441902153381	0.159830759531669	0.0701898778156302	Metabolites ratio	Average number of methylene groups per double bond
Yengo BMI EU sex combined 656 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	0.103714945773512	0.0916569751559172	0.257821397059825	Metabolites ratio	Average number of methylene groups per double bond
Yengo BMI EU sex combined 656 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	0.210271397302267	0.0566449766940668	0.000205552774547084	Metabolites ratio	Average number of methylene groups per double bond
Yengo BMI EU sex combined 656 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	0.100895327109111	0.136121786918366	0.459143705128506	Metabolites ratio	Average number of methylene groups per double bond
Yengo BMI EU sex combined 656 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	0.147601617495687	0.12706566709736	0.24631759225321	Fatty acid	Average number of methylene groups in a fatty acid chain
Yengo BMI EU sex combined 656 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	0.151483989251934	0.0759058286080605	0.0459684135444828	Fatty acid	Average number of methylene groups in a fatty acid chain
Yengo BMI EU sex combined 656 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	0.170689129974181	0.0443778554267266	0.000119930529047667	Fatty acid	Average number of methylene groups in a fatty acid chain
Yengo BMI EU sex combined 656 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	0.093373843837679	0.123886309675069	0.451616958734192	Fatty acid	Average number of methylene groups in a fatty acid chain
Yengo BMI EU sex combined 656 SNPs clumped	849	Citrate || id:849	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	0.106438159761274	0.117495652543504	0.365720952507047	Energy	Citrate
Yengo BMI EU sex combined 656 SNPs clumped	849	Citrate || id:849	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	-0.0463873014930536	0.0772911966891536	0.54839773879295	Energy	Citrate
Yengo BMI EU sex combined 656 SNPs clumped	849	Citrate || id:849	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	-0.0468717802076396	0.0416805119802413	0.260780173717116	Energy	Citrate
Yengo BMI EU sex combined 656 SNPs clumped	849	Citrate || id:849	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	-0.000549064113673836	0.0996394745623363	0.995606923378065	Energy	Citrate
Yengo BMI EU sex combined 656 SNPs clumped	850	Creatinine || id:850	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	0.12543419413432	0.118020372591593	0.288719199599904	Amino acid	Creatinine
Yengo BMI EU sex combined 656 SNPs clumped	850	Creatinine || id:850	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	0.144642432771861	0.0736319629243306	0.0494840300390827	Amino acid	Creatinine
Yengo BMI EU sex combined 656 SNPs clumped	850	Creatinine || id:850	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	0.125767786073224	0.0417221965156385	0.00257480004422479	Amino acid	Creatinine
Yengo BMI EU sex combined 656 SNPs clumped	850	Creatinine || id:850	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	0.247590019599881	0.104959461038995	0.0189674420556662	Amino acid	Creatinine
Yengo BMI EU sex combined 656 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	-0.248532933008426	0.148825943363785	0.0959708689729411	Fatty acid	Average number of double bonds in a fatty acid chain
Yengo BMI EU sex combined 656 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	-0.12255923647971	0.0837669460256416	0.143440613127043	Fatty acid	Average number of double bonds in a fatty acid chain
Yengo BMI EU sex combined 656 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	-0.158423083277561	0.0528207028909374	0.00270635206982283	Fatty acid	Average number of double bonds in a fatty acid chain
Yengo BMI EU sex combined 656 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	-0.0871470018163016	0.144754746254119	0.547605991102351	Fatty acid	Average number of double bonds in a fatty acid chain
Yengo BMI EU sex combined 656 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	-0.233501068753614	0.160067271645422	0.14567505380765	Fatty acid	22:6, docosahexaenoic acid
Yengo BMI EU sex combined 656 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	-0.0602576789824745	0.0842684202134401	0.474566818720502	Fatty acid	22:6, docosahexaenoic acid
Yengo BMI EU sex combined 656 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	-0.0448185905183447	0.0567454432644974	0.429633879962972	Fatty acid	22:6, docosahexaenoic acid
Yengo BMI EU sex combined 656 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	-0.280293639290102	0.231451636774024	0.226835923562431	Fatty acid	22:6, docosahexaenoic acid
Yengo BMI EU sex combined 656 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	-0.389036769981923	0.159733626699174	0.0154540131518857	Lipid	Free cholesterol to esterified cholesterol ratio
Yengo BMI EU sex combined 656 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	0.083461745180372	0.0969710874627276	0.389410507034341	Lipid	Free cholesterol to esterified cholesterol ratio
Yengo BMI EU sex combined 656 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	-0.0346373078831662	0.0571177532980615	0.544236356676564	Lipid	Free cholesterol to esterified cholesterol ratio
Yengo BMI EU sex combined 656 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	0.0902329732727187	0.155786533692524	0.562882762977915	Lipid	Free cholesterol to esterified cholesterol ratio
Yengo BMI EU sex combined 656 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	-0.230312837580203	0.147533090839434	0.119559642119048	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Yengo BMI EU sex combined 656 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	-0.124346017853258	0.090085712062614	0.167491871075307	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Yengo BMI EU sex combined 656 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	-0.0557731340937231	0.0523986438599906	0.287147381961726	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Yengo BMI EU sex combined 656 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	-0.16356263751791	0.149904988634705	0.276100593030434	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Yengo BMI EU sex combined 656 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	-0.137726186840098	0.153206085083549	0.36939718070127	Fatty acid	Omega-3 fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	-0.0585443438879638	0.0814804797219828	0.472444363846699	Fatty acid	Omega-3 fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	-0.0219541407164582	0.0545591411482567	0.687395842722057	Fatty acid	Omega-3 fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	-0.197735465765276	0.240640963889032	0.411898345900718	Fatty acid	Omega-3 fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	-0.29722498851422	0.156603263265462	0.0586657956768219	Fatty acid	Omega-6 fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	0.0223616468203515	0.0953985701956227	0.814672652491869	Fatty acid	Omega-6 fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	-0.024697260032107	0.0558372815335462	0.658266553742252	Fatty acid	Omega-6 fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	0.0404514082405898	0.166290602312547	0.807972302528678	Fatty acid	Omega-6 fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	-0.105795113952097	0.154640072256088	0.494418064626442	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	0.21691188218704	0.0973849074364379	0.0259227882249816	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	0.127164908710463	0.0550196331766344	0.0208182659117851	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	0.183200115607495	0.145352139862651	0.208508822132336	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Yengo BMI EU sex combined 656 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	-0.285471608256859	0.15777118866912	0.071392613289507	Lipid	Free cholesterol
Yengo BMI EU sex combined 656 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	0.10782385426052	0.0920354010555446	0.241378731904465	Lipid	Free cholesterol
Yengo BMI EU sex combined 656 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	0.0169122372798309	0.0563323006271407	0.76400726559726	Lipid	Free cholesterol
Yengo BMI EU sex combined 656 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	0.158339872521383	0.170930681730648	0.355014079483991	Lipid	Free cholesterol
Yengo BMI EU sex combined 656 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	0.0391417655070203	0.124820542338234	0.754054687188087	Carbohydrate	Glucose
Yengo BMI EU sex combined 656 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	0.0647935934372113	0.0760000997283898	0.393911028650632	Carbohydrate	Glucose
Yengo BMI EU sex combined 656 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	0.0464477957774707	0.0442455065230953	0.293821892400845	Carbohydrate	Glucose
Yengo BMI EU sex combined 656 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	0.117501296298384	0.0943076977023394	0.213757011686277	Carbohydrate	Glucose
Yengo BMI EU sex combined 656 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	303	-0.113103030602515	0.110796014240028	0.308158444371644	Amino acid	Glutamine
Yengo BMI EU sex combined 656 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	303	-0.086785174502265	0.0756477693554429	0.2512877552515	Amino acid	Glutamine
Yengo BMI EU sex combined 656 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	303	-0.0612654243351578	0.0390513533446399	0.116684633596228	Amino acid	Glutamine
Yengo BMI EU sex combined 656 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	303	-0.0092217360401019	0.11157681689641	0.934185221721869	Amino acid	Glutamine
Yengo BMI EU sex combined 656 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	0.115886008378933	0.122431046013505	0.344634474669019	Lipid	Glycerol
Yengo BMI EU sex combined 656 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	0.0906656547545467	0.0824543847182917	0.271512715433637	Lipid	Glycerol
Yengo BMI EU sex combined 656 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	0.10016542995963	0.0428945075471293	0.0195351957015261	Lipid	Glycerol
Yengo BMI EU sex combined 656 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	0.0734737495625883	0.114069527394593	0.519992192885835	Lipid	Glycerol
Yengo BMI EU sex combined 656 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	-0.050925336871096	0.234721754445625	0.828386639989029	Protein	Glycoproteins
Yengo BMI EU sex combined 656 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	-0.109255563264256	0.0786532947866454	0.164809025647914	Protein	Glycoproteins
Yengo BMI EU sex combined 656 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	0.0111324217222595	0.0832699198224957	0.893647084898631	Protein	Glycoproteins
Yengo BMI EU sex combined 656 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	-0.175286798606634	0.121151579046916	0.148982669826146	Protein	Glycoproteins
Yengo BMI EU sex combined 656 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	0.194978093647199	0.120745019103756	0.107406949613549	Protein	Glycoprotein acetyls
Yengo BMI EU sex combined 656 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	0.252059379188114	0.0758449680154043	0.000889432225540083	Protein	Glycoprotein acetyls
Yengo BMI EU sex combined 656 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	0.268284127135167	0.0418689690949638	1.47723505914446e-10	Protein	Glycoprotein acetyls
Yengo BMI EU sex combined 656 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	0.23653136514026	0.130963660180707	0.0719040286480889	Protein	Glycoprotein acetyls
Yengo BMI EU sex combined 656 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	301	-0.354714814303043	0.131894334772818	0.00756026454641048	Lipid	Total cholesterol in HDL
Yengo BMI EU sex combined 656 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	301	-0.259531265433221	0.0686401619457956	0.000156173959163411	Lipid	Total cholesterol in HDL
Yengo BMI EU sex combined 656 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	301	-0.253204021564145	0.0467547221722623	6.10897415365244e-08	Lipid	Total cholesterol in HDL
Yengo BMI EU sex combined 656 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	301	-0.203980709434041	0.130676394768764	0.119587286442295	Lipid	Total cholesterol in HDL
Yengo BMI EU sex combined 656 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	-0.351935329959359	0.133583487734198	0.00886170988000364	Lipid	Mean diameter for HDL particles
Yengo BMI EU sex combined 656 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	-0.186088336475452	0.0755757840196105	0.0138058903944953	Lipid	Mean diameter for HDL particles
Yengo BMI EU sex combined 656 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	-0.285450878839866	0.0474653520083257	1.81135848781505e-09	Lipid	Mean diameter for HDL particles
Yengo BMI EU sex combined 656 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	302	-0.178445699181658	0.129114031070702	0.167972425747935	Lipid	Mean diameter for HDL particles
Yengo BMI EU sex combined 656 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	302	-0.153827520307709	0.122298429588563	0.209440614335456	Amino acid	Histidine
Yengo BMI EU sex combined 656 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	302	-0.080450834337013	0.0740609150538001	0.277355469925122	Amino acid	Histidine
Yengo BMI EU sex combined 656 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	302	-0.02616635731187	0.0433790427864401	0.546373827525323	Amino acid	Histidine
