id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
Lu BF EU sex combined 5 SNPs	852	Lu BF EU sex combined 5 SNPs	22:6, docosahexaenoic acid || id:852	0.0019628701360705	0.000737168398843516	TRUE	0.0654479356443496
Lu BF EU sex combined 5 SNPs	853	Lu BF EU sex combined 5 SNPs	Free cholesterol to esterified cholesterol ratio || id:853	0.0019628701360705	0.00418302004105941	FALSE	0.028418108307974
Lu BF EU sex combined 5 SNPs	854	Lu BF EU sex combined 5 SNPs	Description of average fatty acid chain length, not actual carbon number || id:854	0.0019628701360705	0.0004598472145781	TRUE	0.0141712741290411
Lu BF EU sex combined 5 SNPs	855	Lu BF EU sex combined 5 SNPs	Omega-3 fatty acids || id:855	0.0019628701360705	0.000892987295520476	TRUE	0.120872497054873
Lu BF EU sex combined 5 SNPs	856	Lu BF EU sex combined 5 SNPs	Omega-6 fatty acids || id:856	0.0019628701360705	0.00404597020777646	FALSE	0.037802303198217
Lu BF EU sex combined 5 SNPs	857	Lu BF EU sex combined 5 SNPs	Omega-7, omega-9 and saturated fatty acids || id:857	0.0019628701360705	0.00183920169067054	TRUE	0.878830500568589
Lu BF EU sex combined 5 SNPs	858	Lu BF EU sex combined 5 SNPs	Free cholesterol || id:858	0.0019628701360705	0.00335418450936758	FALSE	0.143297611701779
Lu BF EU sex combined 5 SNPs	859	Lu BF EU sex combined 5 SNPs	Glucose || id:859	0.0019628701360705	0.000332496480234	TRUE	0.000352833281213763
Lu BF EU sex combined 5 SNPs	860	Lu BF EU sex combined 5 SNPs	Glutamine || id:860	0.0019628701360705	0.000264333751789241	TRUE	0.000127713927536699
Lu BF EU sex combined 5 SNPs	861	Lu BF EU sex combined 5 SNPs	Glycerol || id:861	0.0019628701360705	0.000374524409338392	TRUE	0.00154569149958397
Lu BF EU sex combined 5 SNPs	862	Lu BF EU sex combined 5 SNPs	Glycoproteins || id:862	0.0019628701360705	0.000411615317948122	TRUE	0.00313018903501117
Lu BF EU sex combined 5 SNPs	863	Lu BF EU sex combined 5 SNPs	Glycoprotein acetyls || id:863	0.0019628701360705	0.00125517325477652	TRUE	0.269156712496269
Lu BF EU sex combined 5 SNPs	864	Lu BF EU sex combined 5 SNPs	Total cholesterol in HDL || id:864	0.0019628701360705	0.000697320331888594	TRUE	0.0198770016153378
Lu BF EU sex combined 5 SNPs	865	Lu BF EU sex combined 5 SNPs	Mean diameter for HDL particles || id:865	0.0019628701360705	0.000902640094862717	TRUE	0.0758811951991345
Lu BF EU sex combined 5 SNPs	866	Lu BF EU sex combined 5 SNPs	Histidine || id:866	0.0019628701360705	0.000483219358491496	TRUE	0.00549903215261943
Lu BF EU sex combined 5 SNPs	867	Lu BF EU sex combined 5 SNPs	Total cholesterol in IDL || id:867	0.0019628701360705	0.00410411171145407	FALSE	0.0137608400346249
Lu BF EU sex combined 5 SNPs	868	Lu BF EU sex combined 5 SNPs	Free cholesterol in IDL || id:868	0.0019628701360705	0.00355045718763653	FALSE	0.0464476074003993
Lu BF EU sex combined 5 SNPs	869	Lu BF EU sex combined 5 SNPs	Total lipids in IDL || id:869	0.0019628701360705	0.00418811720822982	FALSE	0.0109318226041419
Lu BF EU sex combined 5 SNPs	870	Lu BF EU sex combined 5 SNPs	Concentration of IDL particles || id:870	0.0019628701360705	0.00409841063876559	FALSE	0.0139755630613623
Lu BF EU sex combined 5 SNPs	871	Lu BF EU sex combined 5 SNPs	Phospholipids in IDL || id:871	0.0019628701360705	0.00387441488785823	FALSE	0.0193794536680058
Lu BF EU sex combined 5 SNPs	872	Lu BF EU sex combined 5 SNPs	Triglycerides in IDL || id:872	0.0019628701360705	0.00301795406939384	FALSE	0.185227745101717
Lu BF EU sex combined 5 SNPs	873	Lu BF EU sex combined 5 SNPs	Isoleucine || id:873	0.0019628701360705	0.000669145120904931	TRUE	0.0113676225224852
Lu BF EU sex combined 5 SNPs	874	Lu BF EU sex combined 5 SNPs	Total cholesterol in large HDL || id:874	0.0019628701360705	0.00153808466064775	TRUE	0.507922649069409
Lu BF EU sex combined 5 SNPs	875	Lu BF EU sex combined 5 SNPs	Cholesterol esters in large HDL || id:875	0.0019628701360705	0.00136657991247531	TRUE	0.360961962371542
Lu BF EU sex combined 5 SNPs	876	Lu BF EU sex combined 5 SNPs	Free cholesterol in large HDL || id:876	0.0019628701360705	0.00132584836594012	TRUE	0.304283172096766
Lu BF EU sex combined 5 SNPs	877	Lu BF EU sex combined 5 SNPs	Total lipids in large HDL || id:877	0.0019628701360705	0.00131316529373419	TRUE	0.315207542280419
Lu BF EU sex combined 5 SNPs	878	Lu BF EU sex combined 5 SNPs	Concentration of large HDL particles || id:878	0.0019628701360705	0.00128315107028534	TRUE	0.290877752992454
Lu BF EU sex combined 5 SNPs	879	Lu BF EU sex combined 5 SNPs	Phospholipids in large HDL || id:879	0.0019628701360705	0.00123620619595503	TRUE	0.254906215109095
Lu BF EU sex combined 5 SNPs	880	Lu BF EU sex combined 5 SNPs	Total cholesterol in large LDL || id:880	0.0019628701360705	0.00483233102688512	FALSE	0.00101387993395158
Lu BF EU sex combined 5 SNPs	881	Lu BF EU sex combined 5 SNPs	Cholesterol esters in large VLDL || id:881	0.0019628701360705	0.00548284112021528	FALSE	0.000207001242964459
Lu BF EU sex combined 5 SNPs	882	Lu BF EU sex combined 5 SNPs	Free cholesterol in large LDL || id:882	0.0019628701360705	0.00447125806684597	FALSE	0.00326955673891284
Lu BF EU sex combined 5 SNPs	883	Lu BF EU sex combined 5 SNPs	Total lipids in large LDL || id:883	0.0019628701360705	0.00557629503657284	FALSE	0.000151339833299169
Lu BF EU sex combined 5 SNPs	884	Lu BF EU sex combined 5 SNPs	Concentration of large LDL particles || id:884	0.0019628701360705	0.00552286630493232	FALSE	0.000181087898977965
Lu BF EU sex combined 5 SNPs	885	Lu BF EU sex combined 5 SNPs	Phospholipids in large LDL || id:885	0.0019628701360705	0.00464490229493777	FALSE	0.00187856973840717
Lu BF EU sex combined 5 SNPs	886	Lu BF EU sex combined 5 SNPs	Total cholesterol in large VLDL || id:886	0.0019628701360705	0.00166137143634129	TRUE	0.646445941517834
Lu BF EU sex combined 5 SNPs	887	Lu BF EU sex combined 5 SNPs	Cholesterol esters in large VLDL || id:887	0.0019628701360705	0.00162040842618996	TRUE	0.616354108817215
Lu BF EU sex combined 5 SNPs	888	Lu BF EU sex combined 5 SNPs	Free cholesterol in large VLDL || id:888	0.0019628701360705	0.00177676872003261	TRUE	0.780542881790325
Lu BF EU sex combined 5 SNPs	889	Lu BF EU sex combined 5 SNPs	Total lipids in large VLDL || id:889	0.0019628701360705	0.00174750731419533	TRUE	0.756994365913543
Lu BF EU sex combined 5 SNPs	890	Lu BF EU sex combined 5 SNPs	Concentration of large VLDL particles || id:890	0.0019628701360705	0.00180403643116468	TRUE	0.820849508046252
Lu BF EU sex combined 5 SNPs	891	Lu BF EU sex combined 5 SNPs	Phospholipids in large VLDL || id:891	0.0019628701360705	0.00209834581522048	FALSE	0.845685435394391
Lu BF EU sex combined 5 SNPs	892	Lu BF EU sex combined 5 SNPs	Triglycerides in large VLDL || id:892	0.0019628701360705	0.00177300402897027	TRUE	0.776104293655892
Lu BF EU sex combined 5 SNPs	893	Lu BF EU sex combined 5 SNPs	18:2, linoleic acid (LA) || id:893	0.0019628701360705	0.00477249689982664	FALSE	0.00761274468689525
Lu BF EU sex combined 5 SNPs	894	Lu BF EU sex combined 5 SNPs	Lactate || id:894	0.0019628701360705	7.37815968951881e-05	TRUE	9.18805895176516e-07
Lu BF EU sex combined 5 SNPs	895	Lu BF EU sex combined 5 SNPs	Total cholesterol in LDL || id:895	0.0019628701360705	0.0062157544373061	FALSE	6.6180593450969e-06
Lu BF EU sex combined 5 SNPs	896	Lu BF EU sex combined 5 SNPs	Mean diameter for LDL particles || id:896	0.0019628701360705	0.00105731500472963	TRUE	0.142248559826901
Lu BF EU sex combined 5 SNPs	897	Lu BF EU sex combined 5 SNPs	Leucine || id:897	0.0019628701360705	0.00050392179467012	TRUE	0.0027164358925341
Lu BF EU sex combined 5 SNPs	898	Lu BF EU sex combined 5 SNPs	Total cholesterol in medium HDL || id:898	0.0019628701360705	0.000992791310558318	TRUE	0.0958639169966023
Lu BF EU sex combined 5 SNPs	899	Lu BF EU sex combined 5 SNPs	Cholesterol esters in medium HDL || id:899	0.0019628701360705	0.000866916541169595	TRUE	0.0643402588234776
Lu BF EU sex combined 5 SNPs	900	Lu BF EU sex combined 5 SNPs	Free cholesterol in medium HDL || id:900	0.0019628701360705	0.000449748255042745	TRUE	0.00265649422396837
Lu BF EU sex combined 5 SNPs	901	Lu BF EU sex combined 5 SNPs	Total lipids in medium HDL || id:901	0.0019628701360705	0.000451348635686609	TRUE	0.00411016196036937
Lu BF EU sex combined 5 SNPs	902	Lu BF EU sex combined 5 SNPs	Concentration of medium HDL particles || id:902	0.0019628701360705	0.000363216210627002	TRUE	0.00168078038652196
Lu BF EU sex combined 5 SNPs	903	Lu BF EU sex combined 5 SNPs	Phospholipids in medium HDL || id:903	0.0019628701360705	0.000500901514480105	TRUE	0.00434058058941983
Lu BF EU sex combined 5 SNPs	904	Lu BF EU sex combined 5 SNPs	Total cholesterol in medium LDL || id:904	0.0019628701360705	0.0056842765320545	FALSE	5.01076357110578e-05
Lu BF EU sex combined 5 SNPs	905	Lu BF EU sex combined 5 SNPs	Cholesterol esters in medium LDL || id:905	0.0019628701360705	0.00592577507178013	FALSE	4.56260810905043e-05
Lu BF EU sex combined 5 SNPs	906	Lu BF EU sex combined 5 SNPs	Total lipids in medium LDL || id:906	0.0019628701360705	0.00620070361133695	FALSE	1.72526582161514e-05
Lu BF EU sex combined 5 SNPs	907	Lu BF EU sex combined 5 SNPs	Concentration of medium LDL particles || id:907	0.0019628701360705	0.00610985854177635	FALSE	2.38564563406191e-05
Lu BF EU sex combined 5 SNPs	908	Lu BF EU sex combined 5 SNPs	Phospholipids in medium LDL || id:908	0.0019628701360705	0.00533807952277226	FALSE	0.000176605023076849
Lu BF EU sex combined 5 SNPs	909	Lu BF EU sex combined 5 SNPs	Total cholesterol in medium VLDL || id:909	0.0019628701360705	0.00288852773482953	FALSE	0.218827196822935
Lu BF EU sex combined 5 SNPs	910	Lu BF EU sex combined 5 SNPs	Cholesterol esters in medium VLDL || id:910	0.0019628701360705	0.0032802839433692	FALSE	0.106018167481406
Lu BF EU sex combined 5 SNPs	911	Lu BF EU sex combined 5 SNPs	Free cholesterol in medium VLDL || id:911	0.0019628701360705	0.00238083206518766	FALSE	0.561050008012933
Lu BF EU sex combined 5 SNPs	912	Lu BF EU sex combined 5 SNPs	Total lipids in medium VLDL || id:912	0.0019628701360705	0.00220257380845799	FALSE	0.743467321828361
Lu BF EU sex combined 5 SNPs	913	Lu BF EU sex combined 5 SNPs	Concentration of medium VLDL particles || id:913	0.0019628701360705	0.00193106561878409	TRUE	0.964197820202269
Lu BF EU sex combined 5 SNPs	914	Lu BF EU sex combined 5 SNPs	Phospholipids in medium VLDL || id:914	0.0019628701360705	0.00244885924917585	FALSE	0.502267847201448
Lu BF EU sex combined 5 SNPs	915	Lu BF EU sex combined 5 SNPs	Triglycerides in medium VLDL || id:915	0.0019628701360705	0.00166211267984513	TRUE	0.647254593008867
Lu BF EU sex combined 5 SNPs	916	Lu BF EU sex combined 5 SNPs	Mono-unsaturated fatty acids || id:916	0.0019628701360705	0.00211063525840024	FALSE	0.860155381372376
Lu BF EU sex combined 5 SNPs	917	Lu BF EU sex combined 5 SNPs	Other polyunsaturated fatty acids than 18:2 || id:917	0.0019628701360705	0.00123703893090045	TRUE	0.325785265686271
Lu BF EU sex combined 5 SNPs	918	Lu BF EU sex combined 5 SNPs	Phosphatidylcholine and other cholines || id:918	0.0019628701360705	0.00100397028364954	TRUE	0.174704674552816
Lu BF EU sex combined 5 SNPs	919	Lu BF EU sex combined 5 SNPs	Phenylalanine || id:919	0.0019628701360705	0.000639638722077048	TRUE	0.0116506335012903
Lu BF EU sex combined 5 SNPs	920	Lu BF EU sex combined 5 SNPs	Pyruvate || id:920	0.0019628701360705	0.000389878081753634	TRUE	0.000751260382043468
Lu BF EU sex combined 5 SNPs	921	Lu BF EU sex combined 5 SNPs	Total lipids in small HDL || id:921	0.0019628701360705	0.000683980444949327	TRUE	0.0238743506466277
Lu BF EU sex combined 5 SNPs	922	Lu BF EU sex combined 5 SNPs	Concentration of small HDL particles || id:922	0.0019628701360705	0.000437730355660306	TRUE	0.00361724767636006
Lu BF EU sex combined 5 SNPs	923	Lu BF EU sex combined 5 SNPs	Triglycerides in small HDL || id:923	0.0019628701360705	0.00181006880008985	TRUE	0.818815903707647
Lu BF EU sex combined 5 SNPs	924	Lu BF EU sex combined 5 SNPs	Total cholesterol in small LDL || id:924	0.0019628701360705	0.00615877947472568	FALSE	8.27220505556638e-06
Lu BF EU sex combined 5 SNPs	925	Lu BF EU sex combined 5 SNPs	Total lipids in small LDL || id:925	0.0019628701360705	0.00650102260416424	FALSE	5.80141498785768e-06
Lu BF EU sex combined 5 SNPs	926	Lu BF EU sex combined 5 SNPs	Concentration of small LDL particles || id:926	0.0019628701360705	0.00627850849663713	FALSE	1.30436579185044e-05
Lu BF EU sex combined 5 SNPs	927	Lu BF EU sex combined 5 SNPs	Total cholesterol in small VLDL || id:927	0.0019628701360705	0.00333819269360283	FALSE	0.0791928612621188
Lu BF EU sex combined 5 SNPs	928	Lu BF EU sex combined 5 SNPs	Free cholesterol in small VLDL || id:928	0.0019628701360705	0.00388131836136025	FALSE	0.0190076122696802
Lu BF EU sex combined 5 SNPs	929	Lu BF EU sex combined 5 SNPs	Total lipids in small VLDL || id:929	0.0019628701360705	0.00346074233686154	FALSE	0.0702627557035572
Lu BF EU sex combined 5 SNPs	930	Lu BF EU sex combined 5 SNPs	Concentration of small VLDL particles || id:930	0.0019628701360705	0.00318969099788583	FALSE	0.129258242978694
Lu BF EU sex combined 5 SNPs	931	Lu BF EU sex combined 5 SNPs	Phospholipids in small VLDL || id:931	0.0019628701360705	0.00276527443774003	FALSE	0.280761168388625
Lu BF EU sex combined 5 SNPs	932	Lu BF EU sex combined 5 SNPs	Triglycerides in small VLDL || id:932	0.0019628701360705	0.00276090722963039	FALSE	0.283120825899018
Lu BF EU sex combined 5 SNPs	933	Lu BF EU sex combined 5 SNPs	Serum total cholesterol || id:933	0.0019628701360705	0.00444975209291017	FALSE	0.00353676023456482
Lu BF EU sex combined 5 SNPs	934	Lu BF EU sex combined 5 SNPs	Serum total triglycerides || id:934	0.0019628701360705	0.0032386278807854	FALSE	0.10062276560845
Lu BF EU sex combined 5 SNPs	935	Lu BF EU sex combined 5 SNPs	Sphingomyelins || id:935	0.0019628701360705	0.00048838301090164	TRUE	0.017190615975573
Lu BF EU sex combined 5 SNPs	936	Lu BF EU sex combined 5 SNPs	Total fatty acids || id:936	0.0019628701360705	0.00273129292238658	FALSE	0.392194383621919
Lu BF EU sex combined 5 SNPs	937	Lu BF EU sex combined 5 SNPs	Total phosphoglycerides || id:937	0.0019628701360705	0.00122713647038502	TRUE	0.318831699500332
Lu BF EU sex combined 5 SNPs	938	Lu BF EU sex combined 5 SNPs	Tyrosine || id:938	0.0019628701360705	0.000559815865755512	TRUE	0.00512296840942456
Lu BF EU sex combined 5 SNPs	939	Lu BF EU sex combined 5 SNPs	Urea || id:939	0.0019628701360705	0.000592629679645942	TRUE	0.0138848040559799
Lu BF EU sex combined 5 SNPs	940	Lu BF EU sex combined 5 SNPs	Valine || id:940	0.0019628701360705	0.000509895405534982	TRUE	0.00280984595245833
Lu BF EU sex combined 5 SNPs	941	Lu BF EU sex combined 5 SNPs	Mean diameter for VLDL particles || id:941	0.0019628701360705	0.00101802781723938	TRUE	0.122745319564877
Lu BF EU sex combined 5 SNPs	942	Lu BF EU sex combined 5 SNPs	Total cholesterol in very large HDL || id:942	0.0019628701360705	0.000221698880433837	TRUE	0.000130833015520898
Lu BF EU sex combined 5 SNPs	943	Lu BF EU sex combined 5 SNPs	Cholesterol esters in very large HDL || id:943	0.0019628701360705	0.000304380304800878	TRUE	0.000831998731564846
Lu BF EU sex combined 5 SNPs	944	Lu BF EU sex combined 5 SNPs	Free cholesterol in very large HDL || id:944	0.0019628701360705	0.000256673359156934	TRUE	0.000235074792175301
Lu BF EU sex combined 5 SNPs	945	Lu BF EU sex combined 5 SNPs	Total lipids in very large HDL || id:945	0.0019628701360705	0.000197987457279591	TRUE	0.000168801674341898
Lu BF EU sex combined 5 SNPs	946	Lu BF EU sex combined 5 SNPs	Concentration of very large HDL particles || id:946	0.0019628701360705	0.00019887822937079	TRUE	0.000171474887231538
Lu BF EU sex combined 5 SNPs	947	Lu BF EU sex combined 5 SNPs	Phospholipids in very large HDL || id:947	0.0019628701360705	0.000388235420213168	TRUE	0.00220416114850172
Lu BF EU sex combined 5 SNPs	948	Lu BF EU sex combined 5 SNPs	Triglycerides in very large HDL || id:948	0.0019628701360705	0.000796411885935646	TRUE	0.0364341584504024
Lu BF EU sex combined 5 SNPs	949	Lu BF EU sex combined 5 SNPs	Total lipids in very large VLDL || id:949	0.0019628701360705	0.00141291176194405	TRUE	0.404181744619335
Lu BF EU sex combined 5 SNPs	950	Lu BF EU sex combined 5 SNPs	Concentration of very large VLDL particles || id:950	0.0019628701360705	0.00207853629629975	FALSE	0.875482500340019
Lu BF EU sex combined 5 SNPs	951	Lu BF EU sex combined 5 SNPs	Phospholipids in very large VLDL || id:951	0.0019628701360705	0.00190603743675654	TRUE	0.933350009080016
Lu BF EU sex combined 5 SNPs	952	Lu BF EU sex combined 5 SNPs	Triglycerides in very large VLDL || id:952	0.0019628701360705	0.00134582167762571	TRUE	0.337021760167232
Lu BF EU sex combined 5 SNPs	953	Lu BF EU sex combined 5 SNPs	Total lipids in very small VLDL || id:953	0.0019628701360705	0.00254462798735266	FALSE	0.444301944211207
Lu BF EU sex combined 5 SNPs	954	Lu BF EU sex combined 5 SNPs	Concentration of very small VLDL particles || id:954	0.0019628701360705	0.00266996550701239	FALSE	0.36351105451971
Lu BF EU sex combined 5 SNPs	955	Lu BF EU sex combined 5 SNPs	Phospholipids in very small VLDL || id:955	0.0019628701360705	0.0028404531265097	FALSE	0.270010916184607
Lu BF EU sex combined 5 SNPs	956	Lu BF EU sex combined 5 SNPs	Triglycerides in very small VLDL || id:956	0.0019628701360705	0.00294351421229642	FALSE	0.215037468860786
Lu BF EU sex combined 5 SNPs	957	Lu BF EU sex combined 5 SNPs	Total lipids in chylomicrons and largest VLDL particles || id:957	0.0019628701360705	0.00113963674181387	TRUE	0.192137115094574
Lu BF EU sex combined 5 SNPs	958	Lu BF EU sex combined 5 SNPs	Concentration of chylomicrons and largest VLDL particles || id:958	0.0019628701360705	0.00110313165998394	TRUE	0.170166273830419
Lu BF EU sex combined 5 SNPs	959	Lu BF EU sex combined 5 SNPs	Phospholipids in chylomicrons and largest VLDL particles || id:959	0.0019628701360705	0.00115372592752977	TRUE	0.178594734716715
Lu BF EU sex combined 5 SNPs	960	Lu BF EU sex combined 5 SNPs	Triglycerides in chylomicrons and largest VLDL particles || id:960	0.0019628701360705	0.00196244941073065	TRUE	0.999506847957437
Lu BF EU sex combined 7 SNPs	838	Lu BF EU sex combined 7 SNPs	Acetoacetate || id:838	0.00280377524353447	0.000215382151363032	TRUE	2.03039779915224e-06
Lu BF EU sex combined 7 SNPs	839	Lu BF EU sex combined 7 SNPs	Acetate || id:839	0.00280377524353447	0.000216183727794852	TRUE	1.67272840047345e-07
Lu BF EU sex combined 7 SNPs	840	Lu BF EU sex combined 7 SNPs	Alanine || id:840	0.00280377524353447	0.000207982439229624	TRUE	1.32964483479509e-07
Lu BF EU sex combined 7 SNPs	841	Lu BF EU sex combined 7 SNPs	Albumin || id:841	0.00280377524353447	0.000719603703968564	TRUE	0.00148872365914671
Lu BF EU sex combined 7 SNPs	842	Lu BF EU sex combined 7 SNPs	Apolipoprotein A-I || id:842	0.00280377524353447	0.00142483440977177	TRUE	0.0636953543024246
Lu BF EU sex combined 7 SNPs	843	Lu BF EU sex combined 7 SNPs	Apolipoprotein B || id:843	0.00280377524353447	0.00576906637303145	FALSE	0.00322188236907306
Lu BF EU sex combined 7 SNPs	844	Lu BF EU sex combined 7 SNPs	Ratio of bisallylic groups to double bonds || id:844	0.00280377524353447	0.000528118607551553	TRUE	0.00139563463969122
Lu BF EU sex combined 7 SNPs	845	Lu BF EU sex combined 7 SNPs	Ratio of bisallylic groups to total fatty acids || id:845	0.00280377524353447	0.000368404487394767	TRUE	0.000342178042699805
Lu BF EU sex combined 7 SNPs	846	Lu BF EU sex combined 7 SNPs	3-hydroxybutyrate || id:846	0.00280377524353447	0.000528139574447322	TRUE	4.8344870722341e-05
Lu BF EU sex combined 7 SNPs	847	Lu BF EU sex combined 7 SNPs	Average number of methylene groups per double bond || id:847	0.00280377524353447	0.000333218237667616	TRUE	0.000196767800858341
Lu BF EU sex combined 7 SNPs	848	Lu BF EU sex combined 7 SNPs	Average number of methylene groups in a fatty acid chain || id:848	0.00280377524353447	0.000283800234561815	TRUE	8.24185315152132e-06
Lu BF EU sex combined 7 SNPs	849	Lu BF EU sex combined 7 SNPs	Citrate || id:849	0.00280377524353447	0.000168765826574011	TRUE	4.54651896614468e-08
Lu BF EU sex combined 7 SNPs	850	Lu BF EU sex combined 7 SNPs	Creatinine || id:850	0.00280377524353447	6.46685106376789e-05	TRUE	7.82392788423471e-10
Lu BF EU sex combined 7 SNPs	851	Lu BF EU sex combined 7 SNPs	Average number of double bonds in a fatty acid chain || id:851	0.00280377524353447	0.000395868140992667	TRUE	0.000157955767924041
Lu BF EU sex combined 7 SNPs	852	Lu BF EU sex combined 7 SNPs	22:6, docosahexaenoic acid || id:852	0.00280377524353447	0.000763517492214195	TRUE	0.00662984509494891
Lu BF EU sex combined 7 SNPs	853	Lu BF EU sex combined 7 SNPs	Free cholesterol to esterified cholesterol ratio || id:853	0.00280377524353447	0.00419824596817672	FALSE	0.203319596132066
Lu BF EU sex combined 7 SNPs	854	Lu BF EU sex combined 7 SNPs	Description of average fatty acid chain length, not actual carbon number || id:854	0.00280377524353447	0.000504536921534025	TRUE	0.00108941149097648
Lu BF EU sex combined 7 SNPs	855	Lu BF EU sex combined 7 SNPs	Omega-3 fatty acids || id:855	0.00280377524353447	0.00104045271559207	TRUE	0.0262450247270294
Lu BF EU sex combined 7 SNPs	856	Lu BF EU sex combined 7 SNPs	Omega-6 fatty acids || id:856	0.00280377524353447	0.00407758809272011	FALSE	0.241330756183978
Lu BF EU sex combined 7 SNPs	857	Lu BF EU sex combined 7 SNPs	Omega-7, omega-9 and saturated fatty acids || id:857	0.00280377524353447	0.0019637389715991	TRUE	0.353957782276731
Lu BF EU sex combined 7 SNPs	858	Lu BF EU sex combined 7 SNPs	Free cholesterol || id:858	0.00280377524353447	0.00338880959978131	FALSE	0.572011943848585
Lu BF EU sex combined 7 SNPs	859	Lu BF EU sex combined 7 SNPs	Glucose || id:859	0.00280377524353447	0.000390908926413157	TRUE	5.7621200662789e-06
Lu BF EU sex combined 7 SNPs	860	Lu BF EU sex combined 7 SNPs	Glutamine || id:860	0.00280377524353447	0.000409772109968298	TRUE	8.47617495227548e-06
Lu BF EU sex combined 7 SNPs	861	Lu BF EU sex combined 7 SNPs	Glycerol || id:861	0.00280377524353447	0.000449521220982498	TRUE	5.84051272158785e-05
Lu BF EU sex combined 7 SNPs	862	Lu BF EU sex combined 7 SNPs	Glycoproteins || id:862	0.00280377524353447	0.000512090955549817	TRUE	0.000197255924462179
Lu BF EU sex combined 7 SNPs	863	Lu BF EU sex combined 7 SNPs	Glycoprotein acetyls || id:863	0.00280377524353447	0.00130427345249074	TRUE	0.0364883527803836
Lu BF EU sex combined 7 SNPs	864	Lu BF EU sex combined 7 SNPs	Total cholesterol in HDL || id:864	0.00280377524353447	0.00183917300029311	TRUE	0.191135044309654
Lu BF EU sex combined 7 SNPs	865	Lu BF EU sex combined 7 SNPs	Mean diameter for HDL particles || id:865	0.00280377524353447	0.00151053021757787	TRUE	0.0801125963380145
Lu BF EU sex combined 7 SNPs	866	Lu BF EU sex combined 7 SNPs	Histidine || id:866	0.00280377524353447	0.000604010605132866	TRUE	0.000429369563398753
Lu BF EU sex combined 7 SNPs	867	Lu BF EU sex combined 7 SNPs	Total cholesterol in IDL || id:867	0.00280377524353447	0.00410969695083663	FALSE	0.165152342888077
Lu BF EU sex combined 7 SNPs	868	Lu BF EU sex combined 7 SNPs	Free cholesterol in IDL || id:868	0.00280377524353447	0.00356977730571014	FALSE	0.376909662237091
Lu BF EU sex combined 7 SNPs	869	Lu BF EU sex combined 7 SNPs	Total lipids in IDL || id:869	0.00280377524353447	0.00420133111299421	FALSE	0.139826024256005
Lu BF EU sex combined 7 SNPs	870	Lu BF EU sex combined 7 SNPs	Concentration of IDL particles || id:870	0.00280377524353447	0.00412244096194011	FALSE	0.161419137185325
Lu BF EU sex combined 7 SNPs	871	Lu BF EU sex combined 7 SNPs	Phospholipids in IDL || id:871	0.00280377524353447	0.00390925128329766	FALSE	0.213227360396181
