id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Hubel BF EU sex combined 76 SNPs clumped	24eB21	M-VLDL-PL.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	-0.0141064009949359	0.0172305317588201	0.415783961366803	mvldlpl	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Phospholipids (mmol/l)	no	mvldlpl	M-VLDL-PL	M-VLDL-PL	Phospholipids in medium VLDL
Hubel BF EU sex combined 76 SNPs clumped	28Z6Bd	M-VLDL-FC_percent.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	0.0315432444834031	0.0325636946691498	0.336146169501892	mvldlfcpct	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	yes	mvldlfc_	M-VLDL-FC_%	M-VLDL-FC_percent	Free cholesterol to total lipids ratio in medium VLDL
Hubel BF EU sex combined 76 SNPs clumped	28Z6Bd	M-VLDL-FC_percent.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	0.006322482897416	0.00951222003308196	0.506261881397928	mvldlfcpct	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	yes	mvldlfc_	M-VLDL-FC_%	M-VLDL-FC_percent	Free cholesterol to total lipids ratio in medium VLDL
Hubel BF EU sex combined 76 SNPs clumped	28Z6Bd	M-VLDL-FC_percent.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	-0.0022489601524891	0.00870328048374172	0.79609533712105	mvldlfcpct	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	yes	mvldlfc_	M-VLDL-FC_%	M-VLDL-FC_percent	Free cholesterol to total lipids ratio in medium VLDL
Hubel BF EU sex combined 76 SNPs clumped	28Z6Bd	M-VLDL-FC_percent.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	0.006238524372568	0.014983050014488	0.678430069445674	mvldlfcpct	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	yes	mvldlfc_	M-VLDL-FC_%	M-VLDL-FC_percent	Free cholesterol to total lipids ratio in medium VLDL
Hubel BF EU sex combined 76 SNPs clumped	2H2U1N	L-VLDL-PL.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	0.0193245233323811	0.0257715334904521	0.455937659044531	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	no	lvldlpl	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL
Hubel BF EU sex combined 76 SNPs clumped	2H2U1N	L-VLDL-PL.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	0.0251878219508782	0.00942319409932772	0.00751851898764695	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	no	lvldlpl	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL
Hubel BF EU sex combined 76 SNPs clumped	2H2U1N	L-VLDL-PL.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	0.0167013183666963	0.006830309719718	0.0144780942831842	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	no	lvldlpl	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL
Hubel BF EU sex combined 76 SNPs clumped	2H2U1N	L-VLDL-PL.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	0.0401034142319721	0.0166489332163857	0.0186810516368499	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	no	lvldlpl	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL
Hubel BF EU sex combined 76 SNPs clumped	33nOfk	XL-HDL-C_percent.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	0.0672227832354258	0.0347808853613708	0.05743278047171	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Hubel BF EU sex combined 76 SNPs clumped	33nOfk	XL-HDL-C_percent.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	0.0202233082094065	0.00972682375735879	0.037605619421226	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Hubel BF EU sex combined 76 SNPs clumped	33nOfk	XL-HDL-C_percent.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	0.00160023835080798	0.00947386593375622	0.865866797711416	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Hubel BF EU sex combined 76 SNPs clumped	33nOfk	XL-HDL-C_percent.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	0.0406071373887673	0.0157817255734294	0.012234137965426	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Hubel BF EU sex combined 76 SNPs clumped	3aeTkU	L-LDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	-0.0450601794352142	0.0413123960203919	0.279246792030133	lldlfc	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	no	lldlfc	L-LDL-FC	L-LDL-FC	Free cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs clumped	3aeTkU	L-LDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	-0.0322671968214892	0.00976757903041814	0.000954859870373934	lldlfc	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	no	lldlfc	L-LDL-FC	L-LDL-FC	Free cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs clumped	3aeTkU	L-LDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	-0.014127435422372	0.0109972665867912	0.198921074516788	lldlfc	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	no	lldlfc	L-LDL-FC	L-LDL-FC	Free cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs clumped	3aeTkU	L-LDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	-0.0377379740106735	0.0146852948766535	0.012339743256413	lldlfc	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	no	lldlfc	L-LDL-FC	L-LDL-FC	Free cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs clumped	3li7r1	TotPG.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	-0.0210630391554799	0.0249048516661617	0.400663830431428	totpg	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphoglycerides (mmol/l)	no	totpg	TotPG	TotPG	Total phosphoglycerides
Hubel BF EU sex combined 76 SNPs clumped	3li7r1	TotPG.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	-0.00605873156676315	0.00947335230106585	0.522461826832368	totpg	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphoglycerides (mmol/l)	no	totpg	TotPG	TotPG	Total phosphoglycerides
Hubel BF EU sex combined 76 SNPs clumped	3li7r1	TotPG.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	-0.0112038491355471	0.00660636637154966	0.0899015969103343	totpg	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphoglycerides (mmol/l)	no	totpg	TotPG	TotPG	Total phosphoglycerides
Hubel BF EU sex combined 76 SNPs clumped	3li7r1	TotPG.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	-0.00689237026832418	0.0166183589705815	0.679615755338676	totpg	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphoglycerides (mmol/l)	no	totpg	TotPG	TotPG	Total phosphoglycerides
Hubel BF EU sex combined 76 SNPs clumped	3szP8j	L-HDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	-0.0726809563730087	0.0492413104132346	0.144555517260219	lhdlfc	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	no	lhdlfc	L-HDL-FC	L-HDL-FC	Free cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs clumped	3szP8j	L-HDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	-0.0546431022855122	0.0105212314285795	2.06262406817504e-07	lhdlfc	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	no	lhdlfc	L-HDL-FC	L-HDL-FC	Free cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs clumped	3szP8j	L-HDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	-0.0269480401988619	0.01313713285909	0.0402389290591774	lhdlfc	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	no	lhdlfc	L-HDL-FC	L-HDL-FC	Free cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs clumped	3szP8j	L-HDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	-0.064641166626539	0.0145781394751559	3.40488613917532e-05	lhdlfc	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	no	lhdlfc	L-HDL-FC	L-HDL-FC	Free cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs clumped	3XecGc	L-LDL-P.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	-0.0142720399760367	0.0282824457064499	0.615453380079999	lldlp	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	no	lldlp	L-LDL-P	L-LDL-P	Concentration of large LDL particles
Hubel BF EU sex combined 76 SNPs clumped	3XecGc	L-LDL-P.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	-0.0169575113590377	0.00962901501440131	0.0782240622185744	lldlp	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	no	lldlp	L-LDL-P	L-LDL-P	Concentration of large LDL particles
Hubel BF EU sex combined 76 SNPs clumped	3XecGc	L-LDL-P.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	-0.0137647230985881	0.00749490982355151	0.0662774097784258	lldlp	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	no	lldlp	L-LDL-P	L-LDL-P	Concentration of large LDL particles
Hubel BF EU sex combined 76 SNPs clumped	3XecGc	L-LDL-P.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	-0.0193106060746715	0.0174431126265493	0.272111696566013	lldlp	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	no	lldlp	L-LDL-P	L-LDL-P	Concentration of large LDL particles
Hubel BF EU sex combined 76 SNPs clumped	42NxaU	Ile.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	0.0780385085495352	0.0320889166956553	0.0176565810218644	ile	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	no	ile	Ile	Ile	Isoleucine
Hubel BF EU sex combined 76 SNPs clumped	42NxaU	Ile.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	0.0173053850622517	0.0100841006203669	0.0861426526616039	ile	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	no	ile	Ile	Ile	Isoleucine
Hubel BF EU sex combined 76 SNPs clumped	42NxaU	Ile.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	0.00808050368057873	0.00881740645870869	0.359443316366845	ile	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	no	ile	Ile	Ile	Isoleucine
Hubel BF EU sex combined 76 SNPs clumped	42NxaU	Ile.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	0.0414518272283417	0.0191254461382596	0.0336608641340156	ile	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	no	ile	Ile	Ile	Isoleucine
Hubel BF EU sex combined 76 SNPs clumped	4aJnPp	L-VLDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	0.0478805615484723	0.0292083910305433	0.105774970719398	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	no	lvldlfc	L-VLDL-FC	L-VLDL-FC	Free cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs clumped	4aJnPp	L-VLDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	0.00791476402332959	0.00978544091681556	0.418612593828321	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	no	lvldlfc	L-VLDL-FC	L-VLDL-FC	Free cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs clumped	4aJnPp	L-VLDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	-0.00198461431230037	0.0079175763560493	0.802077513976212	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	no	lvldlfc	L-VLDL-FC	L-VLDL-FC	Free cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs clumped	4aJnPp	L-VLDL-FC.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	0.018187655312298	0.0181901617351361	0.320870800078038	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	no	lvldlfc	L-VLDL-FC	L-VLDL-FC	Free cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs clumped	4E3h6r	L-LDL-TG.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	0.0420171244848608	0.0321840015453648	0.196112910747941	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Hubel BF EU sex combined 76 SNPs clumped	4E3h6r	L-LDL-TG.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	0.00538203571979928	0.00959739901139244	0.574947074796691	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Hubel BF EU sex combined 76 SNPs clumped	4E3h6r	L-LDL-TG.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	-0.00115787290145786	0.00864966800954937	0.89351068987504	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Hubel BF EU sex combined 76 SNPs clumped	4E3h6r	L-LDL-TG.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	-0.00435584143994971	0.0184470666372916	0.814034020840092	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Hubel BF EU sex combined 76 SNPs clumped	4YzS3D	EstC.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	-0.0168173934125313	0.0275721357800683	0.543933417599455	estc	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	no	estc	EstC	EstC	Esterified cholesterol
Hubel BF EU sex combined 76 SNPs clumped	4YzS3D	EstC.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	0.00536652736839353	0.00923391682974374	0.561122095055523	estc	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	no	estc	EstC	EstC	Esterified cholesterol
Hubel BF EU sex combined 76 SNPs clumped	4YzS3D	EstC.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	0.000247027399257028	0.00732680854350263	0.973103976796605	estc	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	no	estc	EstC	EstC	Esterified cholesterol
Hubel BF EU sex combined 76 SNPs clumped	4YzS3D	EstC.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	0.010044338458318	0.0153509474421333	0.515084638544493	estc	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	no	estc	EstC	EstC	Esterified cholesterol
Hubel BF EU sex combined 76 SNPs clumped	5lmghQ	L-HDL-L.txt	Hubel BF EU sex combined 76 SNPs clumped	MR Egger	70	-0.053846395432585	0.0437942666345567	0.223110232805814	lhdll	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	no	lhdll	L-HDL-L	L-HDL-L	Total lipids in large HDL
Hubel BF EU sex combined 76 SNPs clumped	5lmghQ	L-HDL-L.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted median	70	-0.0432716880859953	0.0105660207119343	4.21507803893566e-05	lhdll	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	no	lhdll	L-HDL-L	L-HDL-L	Total lipids in large HDL
Hubel BF EU sex combined 76 SNPs clumped	5lmghQ	L-HDL-L.txt	Hubel BF EU sex combined 76 SNPs clumped	Inverse variance weighted (multiplicative random effects)	70	-0.0205284884930978	0.0116600473005379	0.0783089000127568	lhdll	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	no	lhdll	L-HDL-L	L-HDL-L	Total lipids in large HDL
Hubel BF EU sex combined 76 SNPs clumped	5lmghQ	L-HDL-L.txt	Hubel BF EU sex combined 76 SNPs clumped	Weighted mode	70	-0.0481965799699146	0.0155159256563585	0.00274943692264568	lhdll	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	no	lhdll	L-HDL-L	L-HDL-L	Total lipids in large HDL
