id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0mO7w7	S-HDL-CE_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	-0.155866431305534	0.0574351906344208	0.00665204673219585	shdlcepct	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	shdlce_	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0mO7w7	S-HDL-CE_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	-0.154032974982627	0.105741949390128	0.153870131178839	shdlcepct	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	shdlce_	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0uQjOM	XL-HDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	0.845559689312413	0.363047407617052	0.025754227841046	xlhdlce	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	no	xlhdlce	XL-HDL-CE	XL-HDL-CE	Cholesterol esters in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0uQjOM	XL-HDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	0.217441687784888	0.0781452895107253	0.00539367181902624	xlhdlce	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	no	xlhdlce	XL-HDL-CE	XL-HDL-CE	Cholesterol esters in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0uQjOM	XL-HDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	0.321441637900435	0.07939225270626	5.14856645861035e-05	xlhdlce	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	no	xlhdlce	XL-HDL-CE	XL-HDL-CE	Cholesterol esters in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0uQjOM	XL-HDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	0.165398587403856	0.129535435641507	0.209826623838042	xlhdlce	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	no	xlhdlce	XL-HDL-CE	XL-HDL-CE	Cholesterol esters in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0uUS3b	XL-HDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	0.665516738703546	0.350068403806565	0.0655475156125676	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0uUS3b	XL-HDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	0.160104271484858	0.0728650747487821	0.0280011407780134	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0uUS3b	XL-HDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	0.295449131548147	0.0755061416422897	9.11885524930369e-05	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0uUS3b	XL-HDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	0.112675820754458	0.118273713748662	0.347110352876667	xlhdlcpct	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlhdlc_	XL-HDL-C_%	XL-HDL-C_percent	Total cholesterol to total lipids ratio in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0Y6Lwk	XL-VLDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	0.83014616902706	0.330838113629635	0.016880012277986	xlvldltgpct	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	xlvldltg_	XL-VLDL-TG_%	XL-VLDL-TG_percent	Triglycerides to total lipids ratio in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0Y6Lwk	XL-VLDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	0.195252118915376	0.0822801446336618	0.0176434884587473	xlvldltgpct	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	xlvldltg_	XL-VLDL-TG_%	XL-VLDL-TG_percent	Triglycerides to total lipids ratio in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0Y6Lwk	XL-VLDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	0.181371048152617	0.0741025437826163	0.0143823803781044	xlvldltgpct	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	xlvldltg_	XL-VLDL-TG_%	XL-VLDL-TG_percent	Triglycerides to total lipids ratio in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	0Y6Lwk	XL-VLDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	0.265987239657776	0.165299657415644	0.116325411935067	xlvldltgpct	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	xlvldltg_	XL-VLDL-TG_%	XL-VLDL-TG_percent	Triglycerides to total lipids ratio in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	11O6E0	L-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	-0.461041179191518	0.249294636025706	0.0728622919607859	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	11O6E0	L-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	-0.0683729858482356	0.0702351263837702	0.330311294332003	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	11O6E0	L-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	-0.0569213914930786	0.0549365806233098	0.300141903856154	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	11O6E0	L-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	-0.0163507804875391	0.147332186566236	0.912249422041952	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	1CaVOZ	XL-HDL-FC.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	-0.468235364499046	0.214487455827786	0.0358279223351531	xlhdlfc	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	no	xlhdlfc	XL-HDL-FC	XL-HDL-FC	Free cholesterol in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	1CaVOZ	XL-HDL-FC.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	-0.0590793915670208	0.0674807243395742	0.381301769920949	xlhdlfc	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	no	xlhdlfc	XL-HDL-FC	XL-HDL-FC	Free cholesterol in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	1CaVOZ	XL-HDL-FC.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	-0.0341019872534335	0.0453371125867291	0.451938603062068	xlhdlfc	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	no	xlhdlfc	XL-HDL-FC	XL-HDL-FC	Free cholesterol in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	1CaVOZ	XL-HDL-FC.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	-0.0573274679232001	0.121263545200536	0.639244528368117	xlhdlfc	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	no	xlhdlfc	XL-HDL-FC	XL-HDL-FC	Free cholesterol in very large HDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	26uHK9	L-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	-0.122414227358067	0.218994632261116	0.579732817344946	lldlce	Cholesterol esters in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Cholesterol esters (mmol/l)	no	lldlce	L-LDL-CE	L-LDL-CE	Cholesterol esters in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	26uHK9	L-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	0.0853250989257922	0.0704374621364429	0.225757599676496	lldlce	Cholesterol esters in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Cholesterol esters (mmol/l)	no	lldlce	L-LDL-CE	L-LDL-CE	Cholesterol esters in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	26uHK9	L-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	0.0831086218107878	0.047074074963452	0.0774821157476483	lldlce	Cholesterol esters in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Cholesterol esters (mmol/l)	no	lldlce	L-LDL-CE	L-LDL-CE	Cholesterol esters in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	26uHK9	L-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	-0.0627696961391349	0.146967173830819	0.671850098392255	lldlce	Cholesterol esters in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Cholesterol esters (mmol/l)	no	lldlce	L-LDL-CE	L-LDL-CE	Cholesterol esters in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	2NCgHq	L-LDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	0.779868902334558	0.293795275036905	0.0118707680963645	lldltgpct	Triglycerides in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Triglycerides to total lipid ratio (%)	yes	lldltg_	L-LDL-TG_%	L-LDL-TG_percent	Triglycerides to total lipids ratio in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	2NCgHq	L-LDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	0.142755254292331	0.0725276476995323	0.0490349801865783	lldltgpct	Triglycerides in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Triglycerides to total lipid ratio (%)	yes	lldltg_	L-LDL-TG_%	L-LDL-TG_percent	Triglycerides to total lipids ratio in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	2NCgHq	L-LDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	0.150618517900546	0.0664763975894351	0.0234670444324713	lldltgpct	Triglycerides in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Triglycerides to total lipid ratio (%)	yes	lldltg_	L-LDL-TG_%	L-LDL-TG_percent	Triglycerides to total lipids ratio in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	2NCgHq	L-LDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	0.181735269354996	0.126514606590221	0.159500846487462	lldltgpct	Triglycerides in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Triglycerides to total lipid ratio (%)	yes	lldltg_	L-LDL-TG_%	L-LDL-TG_percent	Triglycerides to total lipids ratio in large LDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	2WcrAN	XL-VLDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	-0.675258832342687	0.348066032271437	0.0604673335421548	xlvldlcpct	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlvldlc_	XL-VLDL-C_%	XL-VLDL-C_percent	Total cholesterol to total lipids ratio in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	2WcrAN	XL-VLDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	-0.208538589325612	0.0775487459668533	0.00716387080565561	xlvldlcpct	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlvldlc_	XL-VLDL-C_%	XL-VLDL-C_percent	Total cholesterol to total lipids ratio in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	2WcrAN	XL-VLDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	-0.225179629733014	0.0756508159864585	0.0029149654592325	xlvldlcpct	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlvldlc_	XL-VLDL-C_%	XL-VLDL-C_percent	Total cholesterol to total lipids ratio in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	2WcrAN	XL-VLDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	-0.240382225418537	0.129738413660352	0.0721196259545758	xlvldlcpct	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	xlvldlc_	XL-VLDL-C_%	XL-VLDL-C_percent	Total cholesterol to total lipids ratio in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	31XmyQ	XXL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	0.498388114552741	0.271702329337373	0.0751199237422274	xxlvldlpl	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Phospholipids (mmol/l)	no	xxlvldlpl	XXL-VLDL-PL	XXL-VLDL-PL	Phospholipids in chylomicrons and extremely large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	31XmyQ	XXL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	0.291599880201981	0.0722333844642132	5.41591690008662e-05	xxlvldlpl	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Phospholipids (mmol/l)	no	xxlvldlpl	XXL-VLDL-PL	XXL-VLDL-PL	Phospholipids in chylomicrons and extremely large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	31XmyQ	XXL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted (multiplicative random effects)	37	0.276359124000639	0.0582290836814229	2.07410183878696e-06	xxlvldlpl	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Phospholipids (mmol/l)	no	xxlvldlpl	XXL-VLDL-PL	XXL-VLDL-PL	Phospholipids in chylomicrons and extremely large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	31XmyQ	XXL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted mode	37	0.339223818847132	0.131615553955155	0.0141973856194997	xxlvldlpl	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Phospholipids (mmol/l)	no	xxlvldlpl	XXL-VLDL-PL	XXL-VLDL-PL	Phospholipids in chylomicrons and extremely large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	3BJt20	XL-VLDL-FC.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	37	-0.844375116005365	0.297110347590086	0.00743005045438647	xlvldlfc	Free cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Free cholesterol (mmol/l)	no	xlvldlfc	XL-VLDL-FC	XL-VLDL-FC	Free cholesterol in very large VLDL
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	3BJt20	XL-VLDL-FC.txt	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Weighted median	37	-0.116921337400214	0.0793438048494786	0.140588280427282	xlvldlfc	Free cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Free cholesterol (mmol/l)	no	xlvldlfc	XL-VLDL-FC	XL-VLDL-FC	Free cholesterol in very large VLDL
