id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Shungin WHR EU sex combined 26 SNPs	16WSXb	FAw6byFA.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.443416293977399	0.140367801334483	0.00158333126172557	faw6byfa	Ratio of omega-6 fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	n-6 fatty acids (%)	yes	faw6fa	FAw6/FA	FAw6byFA	Ratio of omega-6 fatty acids to total fatty acids
Shungin WHR EU sex combined 26 SNPs	16WSXb	FAw6byFA.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.299279858748548	0.123310429156816	0.0227628795311218	faw6byfa	Ratio of omega-6 fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	n-6 fatty acids (%)	yes	faw6fa	FAw6/FA	FAw6byFA	Ratio of omega-6 fatty acids to total fatty acids
Shungin WHR EU sex combined 26 SNPs	1dkASa	XL-HDL-TG_percent.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	0.430176498700894	0.368043578417999	0.253955231002409	xlhdltgpct	Triglycerides in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Triglycerides to total lipid ratio (%)	yes	xlhdltg_	XL-HDL-TG_%	XL-HDL-TG_percent	Triglycerides to total lipids ratio in very large HDL
Shungin WHR EU sex combined 26 SNPs	1dkASa	XL-HDL-TG_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	0.316542655939781	0.0981006829003329	0.0012522140635578	xlhdltgpct	Triglycerides in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Triglycerides to total lipid ratio (%)	yes	xlhdltg_	XL-HDL-TG_%	XL-HDL-TG_percent	Triglycerides to total lipids ratio in very large HDL
Shungin WHR EU sex combined 26 SNPs	1dkASa	XL-HDL-TG_percent.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	0.403083864945999	0.116068889280489	0.000515061890699862	xlhdltgpct	Triglycerides in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Triglycerides to total lipid ratio (%)	yes	xlhdltg_	XL-HDL-TG_%	XL-HDL-TG_percent	Triglycerides to total lipids ratio in very large HDL
Shungin WHR EU sex combined 26 SNPs	1dkASa	XL-HDL-TG_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	0.208065844670573	0.142561542952674	0.156885060928561	xlhdltgpct	Triglycerides in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Triglycerides to total lipid ratio (%)	yes	xlhdltg_	XL-HDL-TG_%	XL-HDL-TG_percent	Triglycerides to total lipids ratio in very large HDL
Shungin WHR EU sex combined 26 SNPs	1DV86v	XXL-VLDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.111147303545872	0.302607597414877	0.716615402764899	xxlvldlcepct	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	xxlvldlce_	XXL-VLDL-CE_%	XXL-VLDL-CE_percent	Cholesterol esters to total lipids ratio in chylomicrons and extremely large VLDL
Shungin WHR EU sex combined 26 SNPs	1DV86v	XXL-VLDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.219141203351675	0.0982880746765546	0.0257752862231358	xxlvldlcepct	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	xxlvldlce_	XXL-VLDL-CE_%	XXL-VLDL-CE_percent	Cholesterol esters to total lipids ratio in chylomicrons and extremely large VLDL
Shungin WHR EU sex combined 26 SNPs	1DV86v	XXL-VLDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.216999833804444	0.0958649506288948	0.0235987718065834	xxlvldlcepct	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	xxlvldlce_	XXL-VLDL-CE_%	XXL-VLDL-CE_percent	Cholesterol esters to total lipids ratio in chylomicrons and extremely large VLDL
Shungin WHR EU sex combined 26 SNPs	1DV86v	XXL-VLDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.164906725904723	0.129674389162338	0.215183889727694	xxlvldlcepct	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	xxlvldlce_	XXL-VLDL-CE_%	XXL-VLDL-CE_percent	Cholesterol esters to total lipids ratio in chylomicrons and extremely large VLDL
Shungin WHR EU sex combined 26 SNPs	1H9E17	M-LDL-CE.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	0.146647242002086	0.189211938511028	0.445884310230311	mldlce	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	no	mldlce	M-LDL-CE	M-LDL-CE	Cholesterol esters in medium LDL
Shungin WHR EU sex combined 26 SNPs	1H9E17	M-LDL-CE.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.0560892231504431	0.0869948939606146	0.519094682636755	mldlce	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	no	mldlce	M-LDL-CE	M-LDL-CE	Cholesterol esters in medium LDL
Shungin WHR EU sex combined 26 SNPs	1H9E17	M-LDL-CE.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.103266333751191	0.0619754109286467	0.0956642564415668	mldlce	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	no	mldlce	M-LDL-CE	M-LDL-CE	Cholesterol esters in medium LDL
Shungin WHR EU sex combined 26 SNPs	1H9E17	M-LDL-CE.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.114966063702053	0.143002504628226	0.429007784216421	mldlce	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	no	mldlce	M-LDL-CE	M-LDL-CE	Cholesterol esters in medium LDL
Shungin WHR EU sex combined 26 SNPs	1iSQoY	L-LDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	0.0806526469865548	0.336505822217835	0.812615972263949	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Shungin WHR EU sex combined 26 SNPs	1iSQoY	L-LDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	0.210641027421741	0.0915842271823006	0.0214498872892523	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Shungin WHR EU sex combined 26 SNPs	1iSQoY	L-LDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	0.271757587445982	0.10688819200276	0.0110079222626775	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Shungin WHR EU sex combined 26 SNPs	1iSQoY	L-LDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	0.237833347599318	0.123525616762765	0.0656302932969204	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Shungin WHR EU sex combined 26 SNPs	1yrh6M	L-LDL-C_percent.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	0.0516887597257788	0.239594615376853	0.831017887210283	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Shungin WHR EU sex combined 26 SNPs	1yrh6M	L-LDL-C_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.13899816158112	0.0875401181074869	0.11232650177149	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Shungin WHR EU sex combined 26 SNPs	1yrh6M	L-LDL-C_percent.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.146461810555594	0.0767272976239565	0.0562799167946374	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Shungin WHR EU sex combined 26 SNPs	1yrh6M	L-LDL-C_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.108967730521967	0.125835448307836	0.394750009474145	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Shungin WHR EU sex combined 26 SNPs	21svuV	S-HDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.144384545632955	0.22855287486319	0.533532703791017	shdlcepct	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	shdlce_	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL
Shungin WHR EU sex combined 26 SNPs	21svuV	S-HDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.354136606205104	0.0827172789864056	1.85813557704058e-05	shdlcepct	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	shdlce_	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL
Shungin WHR EU sex combined 26 SNPs	21svuV	S-HDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.282086577738272	0.0726519315080287	0.000103297587006625	shdlcepct	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	shdlce_	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL
Shungin WHR EU sex combined 26 SNPs	21svuV	S-HDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.365782983899209	0.1117807591192	0.00311065743692808	shdlcepct	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	shdlce_	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL
Shungin WHR EU sex combined 26 SNPs	2gDwIS	M-VLDL-C_percent.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.0728728889048979	0.345162888416937	0.834571329902125	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Shungin WHR EU sex combined 26 SNPs	2gDwIS	M-VLDL-C_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.21303935538125	0.0941541096410575	0.0236562516850401	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Shungin WHR EU sex combined 26 SNPs	2gDwIS	M-VLDL-C_percent.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.218691607240891	0.109283324811303	0.0453769354238075	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Shungin WHR EU sex combined 26 SNPs	2gDwIS	M-VLDL-C_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.172872287802868	0.119035939641261	0.158862706497891	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Shungin WHR EU sex combined 26 SNPs	2pK5Ww	L-HDL-FC_percent.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.343059944661795	0.46192730455234	0.464888627353873	lhdlfcpct	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	yes	lhdlfc_	L-HDL-FC_%	L-HDL-FC_percent	Free cholesterol to total lipids ratio in large HDL
Shungin WHR EU sex combined 26 SNPs	2pK5Ww	L-HDL-FC_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.460229586725921	0.104740180644217	1.11277786090149e-05	lhdlfcpct	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	yes	lhdlfc_	L-HDL-FC_%	L-HDL-FC_percent	Free cholesterol to total lipids ratio in large HDL
Shungin WHR EU sex combined 26 SNPs	2pK5Ww	L-HDL-FC_percent.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.443814447479613	0.145650346899461	0.00231043539556883	lhdlfcpct	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	yes	lhdlfc_	L-HDL-FC_%	L-HDL-FC_percent	Free cholesterol to total lipids ratio in large HDL
Shungin WHR EU sex combined 26 SNPs	2pK5Ww	L-HDL-FC_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.526473988059221	0.168318151532197	0.00443207394355165	lhdlfcpct	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	yes	lhdlfc_	L-HDL-FC_%	L-HDL-FC_percent	Free cholesterol to total lipids ratio in large HDL
Shungin WHR EU sex combined 26 SNPs	2rcF8r	M-VLDL-PL.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.09134156910143	0.270200830578035	0.738264284891108	mvldlpl	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Phospholipids (mmol/l)	no	mvldlpl	M-VLDL-PL	M-VLDL-PL	Phospholipids in medium VLDL
Shungin WHR EU sex combined 26 SNPs	2rcF8r	M-VLDL-PL.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.295831641941675	0.0862026993997441	0.000599558319613183	mvldlpl	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Phospholipids (mmol/l)	no	mvldlpl	M-VLDL-PL	M-VLDL-PL	Phospholipids in medium VLDL
Shungin WHR EU sex combined 26 SNPs	2rcF8r	M-VLDL-PL.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.411052286452207	0.0879287932401802	2.94195163737293e-06	mvldlpl	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Phospholipids (mmol/l)	no	mvldlpl	M-VLDL-PL	M-VLDL-PL	Phospholipids in medium VLDL
Shungin WHR EU sex combined 26 SNPs	2rcF8r	M-VLDL-PL.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.26160052902175	0.114688242798843	0.0313368426967141	mvldlpl	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Phospholipids (mmol/l)	no	mvldlpl	M-VLDL-PL	M-VLDL-PL	Phospholipids in medium VLDL
Shungin WHR EU sex combined 26 SNPs	2tN1Ym	L-HDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	0.388442655685712	0.33969500648673	0.264107616501559	lhdltg	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	no	lhdltg	L-HDL-TG	L-HDL-TG	Triglycerides in large HDL
Shungin WHR EU sex combined 26 SNPs	2tN1Ym	L-HDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	0.441388053582135	0.0995815599764034	9.31780009966607e-06	lhdltg	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	no	lhdltg	L-HDL-TG	L-HDL-TG	Triglycerides in large HDL
Shungin WHR EU sex combined 26 SNPs	2tN1Ym	L-HDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	0.403453853613733	0.107004154743118	0.000162953215208336	lhdltg	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	no	lhdltg	L-HDL-TG	L-HDL-TG	Triglycerides in large HDL
Shungin WHR EU sex combined 26 SNPs	2tN1Ym	L-HDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	0.455858886985309	0.139018827300699	0.00305898269717282	lhdltg	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	no	lhdltg	L-HDL-TG	L-HDL-TG	Triglycerides in large HDL
Shungin WHR EU sex combined 26 SNPs	2U538i	XXL-VLDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.337418198427035	0.211534412803923	0.123775770798636	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	no	xxlvldltg	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL
Shungin WHR EU sex combined 26 SNPs	2U538i	XXL-VLDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.161351036338746	0.0933500113325966	0.0839071763110105	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	no	xxlvldltg	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL
Shungin WHR EU sex combined 26 SNPs	2U538i	XXL-VLDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.122117627790499	0.0684117515700866	0.0742550310450902	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	no	xxlvldltg	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL
Shungin WHR EU sex combined 26 SNPs	2U538i	XXL-VLDL-TG.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.209838203681726	0.139367938202569	0.144690616475303	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	no	xxlvldltg	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL
Shungin WHR EU sex combined 26 SNPs	2Wom9R	S-VLDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.198808688063469	0.339197443773824	0.563270487295005	svldlcepct	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	svldlce_	S-VLDL-CE_%	S-VLDL-CE_percent	Cholesterol esters to total lipids ratio in small VLDL
Shungin WHR EU sex combined 26 SNPs	2Wom9R	S-VLDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.187816835994879	0.0926858204673671	0.0427257007451493	svldlcepct	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	svldlce_	S-VLDL-CE_%	S-VLDL-CE_percent	Cholesterol esters to total lipids ratio in small VLDL
Shungin WHR EU sex combined 26 SNPs	2Wom9R	S-VLDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.312153385602542	0.107217806412888	0.00359818819945377	svldlcepct	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	svldlce_	S-VLDL-CE_%	S-VLDL-CE_percent	Cholesterol esters to total lipids ratio in small VLDL
Shungin WHR EU sex combined 26 SNPs	2Wom9R	S-VLDL-CE_percent.txt	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.16603225979955	0.13204436433451	0.220229566292881	svldlcepct	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	svldlce_	S-VLDL-CE_%	S-VLDL-CE_percent	Cholesterol esters to total lipids ratio in small VLDL
Shungin WHR EU sex combined 26 SNPs	39iA0K	EstC.txt	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	0.103733034887715	0.176542142034657	0.562300861136786	estc	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	no	estc	EstC	EstC	Esterified cholesterol
Shungin WHR EU sex combined 26 SNPs	39iA0K	EstC.txt	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	0.020784100266599	0.0830316082864839	0.802343354636232	estc	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	no	estc	EstC	EstC	Esterified cholesterol
