id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1urSXm	M-LDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	-0.15653937355521	0.0553207557163718	0.00465963255064835	mldlcpct	Total cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Total cholesterol to total lipid ratio (%)	yes	mldlc_	M-LDL-C_%	M-LDL-C_percent	Total cholesterol to total lipids ratio in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1urSXm	M-LDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	-0.0933961956959486	0.0776044541207835	0.230148095383958	mldlcpct	Total cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Total cholesterol to total lipid ratio (%)	yes	mldlc_	M-LDL-C_%	M-LDL-C_percent	Total cholesterol to total lipids ratio in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	-0.0318263010767324	0.0794898041156398	0.689285964944133	hdl3c	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	no	hdl3c	HDL3-C	HDL3-C	Total cholesterol in HDL3
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	-0.0373413401209541	0.0539048310894462	0.488480796192953	hdl3c	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	no	hdl3c	HDL3-C	HDL3-C	Total cholesterol in HDL3
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.0550560841596733	0.0362573306947155	0.128893071858119	hdl3c	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	no	hdl3c	HDL3-C	HDL3-C	Total cholesterol in HDL3
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	-0.0588378150776445	0.0628972831096718	0.350631517306049	hdl3c	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	no	hdl3c	HDL3-C	HDL3-C	Total cholesterol in HDL3
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	0.307061406391625	0.0983809786516557	0.00205747119580615	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	0.282594471175205	0.0572369125628253	7.92210587694406e-07	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.259357108258764	0.0447635367892956	6.87552935556028e-09	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	0.281232790363686	0.0737372570672249	0.000179996142443331	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	0.0162287633482953	0.0776486356436536	0.834650783885856	xxlvldlcpct	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	xxlvldlc_	XXL-VLDL-C_%	XXL-VLDL-C_percent	Total cholesterol to total lipids ratio in chylomicrons and extremely large VLDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	-0.00577159331818526	0.0599939475063753	0.923359406642883	xxlvldlcpct	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	xxlvldlc_	XXL-VLDL-C_%	XXL-VLDL-C_percent	Total cholesterol to total lipids ratio in chylomicrons and extremely large VLDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.0377987599430759	0.0353266058989147	0.284628334608035	xxlvldlcpct	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	xxlvldlc_	XXL-VLDL-C_%	XXL-VLDL-C_percent	Total cholesterol to total lipids ratio in chylomicrons and extremely large VLDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	0.00998228496802911	0.0695980007151139	0.886090555097022	xxlvldlcpct	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	xxlvldlc_	XXL-VLDL-C_%	XXL-VLDL-C_percent	Total cholesterol to total lipids ratio in chylomicrons and extremely large VLDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	-0.0617349436204833	0.14324017682221	0.666922661801022	sldll	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	no	sldll	S-LDL-L	S-LDL-L	Total lipids in small LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	0.050373891812559	0.0548295093456387	0.358233219742862	sldll	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	no	sldll	S-LDL-L	S-LDL-L	Total lipids in small LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.0343307382294009	0.0651932483723458	0.598471672868852	sldll	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	no	sldll	S-LDL-L	S-LDL-L	Total lipids in small LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	0.0626655345999723	0.0686033342433787	0.362059840918955	sldll	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	no	sldll	S-LDL-L	S-LDL-L	Total lipids in small LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	0.178271180731936	0.134134337123826	0.185287636926255	mldlpl	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	no	mldlpl	M-LDL-PL	M-LDL-PL	Phospholipids in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	0.0847495172835461	0.0584099398260199	0.146795618665496	mldlpl	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	no	mldlpl	M-LDL-PL	M-LDL-PL	Phospholipids in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.102570638398358	0.0610165464181516	0.0927571086703144	mldlpl	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	no	mldlpl	M-LDL-PL	M-LDL-PL	Phospholipids in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	0.115650006058856	0.0736618671856621	0.117925046142011	mldlpl	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	no	mldlpl	M-LDL-PL	M-LDL-PL	Phospholipids in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	-0.175974474693056	0.130768475054166	0.179865941743556	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	no	mldlc	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	-0.0345118641065181	0.0563483140228054	0.540224349669752	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	no	mldlc	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	-0.0957737237341401	0.0594842747923104	0.10738302531601	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	no	mldlc	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	-0.0426010596425197	0.0701691381567268	0.544430538187398	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	no	mldlc	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	-0.304894395199524	0.102952903663454	0.00341742510747383	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	no	mhdlce	M-HDL-CE	M-HDL-CE	Cholesterol esters in medium HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	-0.275027173720957	0.0598536325650298	4.3275855827551e-06	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	no	mhdlce	M-HDL-CE	M-HDL-CE	Cholesterol esters in medium HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	-0.204355263445659	0.0469280792614012	1.33280948772942e-05	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	no	mhdlce	M-HDL-CE	M-HDL-CE	Cholesterol esters in medium HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	-0.296495038906321	0.0732656560062132	7.30727648631406e-05	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	no	mhdlce	M-HDL-CE	M-HDL-CE	Cholesterol esters in medium HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	0.446284837701946	0.101974745968057	1.90873943197532e-05	shdltgpct	Triglycerides in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Triglycerides to total lipid ratio (%)	yes	shdltg_	S-HDL-TG_%	S-HDL-TG_percent	Triglycerides to total lipids ratio in small HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	0.365966874158734	0.058156138086465	3.11723334247077e-10	shdltgpct	Triglycerides in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Triglycerides to total lipid ratio (%)	yes	shdltg_	S-HDL-TG_%	S-HDL-TG_percent	Triglycerides to total lipids ratio in small HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.295371202462816	0.0466522353870214	2.43039816035286e-10	shdltgpct	Triglycerides in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Triglycerides to total lipid ratio (%)	yes	shdltg_	S-HDL-TG_%	S-HDL-TG_percent	Triglycerides to total lipids ratio in small HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	0.411578054943586	0.0773947551093154	2.68928023713174e-07	shdltgpct	Triglycerides in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Triglycerides to total lipid ratio (%)	yes	shdltg_	S-HDL-TG_%	S-HDL-TG_percent	Triglycerides to total lipids ratio in small HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	-0.0348646871556737	0.13442888193358	0.795618517053016	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	no	idll	IDL-L	IDL-L	Total lipids in IDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	0.0828463153524127	0.0576351154678304	0.150596483561962	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	no	idll	IDL-L	IDL-L	Total lipids in IDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.0478405189399937	0.0611709566604418	0.434168163488815	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	no	idll	IDL-L	IDL-L	Total lipids in IDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	0.089524631031626	0.0701157062144491	0.203085122774087	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	no	idll	IDL-L	IDL-L	Total lipids in IDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	0.0159210016399883	0.101245905555091	0.875199717322721	lhdlplpct	Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	yes	lhdlpl_	L-HDL-PL_%	L-HDL-PL_percent	Phospholipids to total lipds ratio in large HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	0.147042309251604	0.048959706236305	0.00267039921816749	lhdlplpct	Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	yes	lhdlpl_	L-HDL-PL_%	L-HDL-PL_percent	Phospholipids to total lipds ratio in large HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.128179358692989	0.0461729347756748	0.00550201424884085	lhdlplpct	Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	yes	lhdlpl_	L-HDL-PL_%	L-HDL-PL_percent	Phospholipids to total lipds ratio in large HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	0.0554148443568154	0.0790162033023629	0.483889779446303	lhdlplpct	Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	yes	lhdlpl_	L-HDL-PL_%	L-HDL-PL_percent	Phospholipids to total lipds ratio in large HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	0.444022184904605	0.124907912894434	0.000468188343724563	mvldll	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	no	mvldll	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	0.426582935568303	0.0584559367485738	2.93136263892212e-13	mvldll	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	no	mvldll	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	0.367810227492001	0.056837417917229	9.71831658062964e-11	mvldll	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	no	mvldll	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	0.435466044008159	0.0733260174187416	1.18356834258652e-08	mvldll	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	no	mvldll	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	-0.294082162339639	0.106843890130696	0.00643794544022217	shdlc	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	no	shdlc	S-HDL-C	S-HDL-C	Total cholesterol in small HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted median	210	-0.212413557418221	0.0523196663910382	4.90899444132993e-05	shdlc	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	no	shdlc	S-HDL-C	S-HDL-C	Total cholesterol in small HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted (multiplicative random effects)	210	-0.186047541472847	0.0487057387113718	0.000133544799479647	shdlc	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	no	shdlc	S-HDL-C	S-HDL-C	Total cholesterol in small HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Weighted mode	210	-0.245312523698196	0.0679538650920412	0.000383322405286326	shdlc	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	no	shdlc	S-HDL-C	S-HDL-C	Total cholesterol in small HDL
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	6kX0oc	IDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	210	0.40250626695223	0.0971181802324842	4.95552579814502e-05	idltgpct	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	yes	idltg_	IDL-TG_%	IDL-TG_percent	Triglycerides to total lipids ratio in IDL
