id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Yengo BMI EU sex combined 941 SNPs	25lOzj	M-HDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0335654389967456	0.0215360078789402	0.119444419818826	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Yengo BMI EU sex combined 941 SNPs	25lOzj	M-HDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0261145874951866	0.0210158311301358	0.214009731041888	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Yengo BMI EU sex combined 941 SNPs	25lOzj	M-HDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0598814191727757	0.0133395102365278	7.15492908336352e-06	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Yengo BMI EU sex combined 941 SNPs	25lOzj	M-HDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0289490244295636	0.0217598359150537	0.183722667447101	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Yengo BMI EU sex combined 941 SNPs	2aDkIs	S-HDL-TG.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0121079048902447	0.0220718349023909	0.583436131486159	shdltg	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	no	shdltg	S-HDL-TG	S-HDL-TG	Triglycerides in small HDL
Yengo BMI EU sex combined 941 SNPs	2aDkIs	S-HDL-TG.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0509080190467185	0.022002878666235	0.0206842869932925	shdltg	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	no	shdltg	S-HDL-TG	S-HDL-TG	Triglycerides in small HDL
Yengo BMI EU sex combined 941 SNPs	2aDkIs	S-HDL-TG.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0669879407628853	0.0137284297087408	1.06352452648042e-06	shdltg	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	no	shdltg	S-HDL-TG	S-HDL-TG	Triglycerides in small HDL
Yengo BMI EU sex combined 941 SNPs	2aDkIs	S-HDL-TG.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.028258023209998	0.0226024346804229	0.211539416215543	shdltg	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	no	shdltg	S-HDL-TG	S-HDL-TG	Triglycerides in small HDL
Yengo BMI EU sex combined 941 SNPs	2HJzWv	S-HDL-P.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0374752372846018	0.0227370524524179	0.0996558177184479	shdlp	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	no	shdlp	S-HDL-P	S-HDL-P	Concentration of small HDL particles
Yengo BMI EU sex combined 941 SNPs	2HJzWv	S-HDL-P.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0533382091811667	0.0207019017614955	0.00998095622979929	shdlp	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	no	shdlp	S-HDL-P	S-HDL-P	Concentration of small HDL particles
Yengo BMI EU sex combined 941 SNPs	2HJzWv	S-HDL-P.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0359528589668816	0.0140647155807718	0.0105808589285644	shdlp	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	no	shdlp	S-HDL-P	S-HDL-P	Concentration of small HDL particles
Yengo BMI EU sex combined 941 SNPs	2HJzWv	S-HDL-P.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0510154831072485	0.0236539849327539	0.0312864290327837	shdlp	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	no	shdlp	S-HDL-P	S-HDL-P	Concentration of small HDL particles
Yengo BMI EU sex combined 941 SNPs	2oZN3c	S-LDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0321886618893414	0.0240978429496194	0.181964668924614	sldlcpct	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	yes	sldlc_	S-LDL-C_%	S-LDL-C_percent	Total cholesterol to total lipids ratio in small LDL
Yengo BMI EU sex combined 941 SNPs	2oZN3c	S-LDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0143460980327643	0.0223988794451038	0.521858738489753	sldlcpct	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	yes	sldlc_	S-LDL-C_%	S-LDL-C_percent	Total cholesterol to total lipids ratio in small LDL
Yengo BMI EU sex combined 941 SNPs	2oZN3c	S-LDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.00258538691402825	0.0149267717331653	0.862490534993781	sldlcpct	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	yes	sldlc_	S-LDL-C_%	S-LDL-C_percent	Total cholesterol to total lipids ratio in small LDL
Yengo BMI EU sex combined 941 SNPs	2oZN3c	S-LDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0224700576065917	0.0274444125462639	0.413143858989657	sldlcpct	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	yes	sldlc_	S-LDL-C_%	S-LDL-C_percent	Total cholesterol to total lipids ratio in small LDL
Yengo BMI EU sex combined 941 SNPs	2SLi4f	L-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.00881361398483747	0.0215121311565595	0.682119041011764	lhdlpl	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	no	lhdlpl	L-HDL-PL	L-HDL-PL	Phospholipids in large HDL
Yengo BMI EU sex combined 941 SNPs	2SLi4f	L-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0531605489574336	0.0216368035747274	0.0140122107851818	lhdlpl	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	no	lhdlpl	L-HDL-PL	L-HDL-PL	Phospholipids in large HDL
Yengo BMI EU sex combined 941 SNPs	2SLi4f	L-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0803923072057029	0.0134359853493646	2.18583926360869e-09	lhdlpl	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	no	lhdlpl	L-HDL-PL	L-HDL-PL	Phospholipids in large HDL
Yengo BMI EU sex combined 941 SNPs	2SLi4f	L-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0345267386830885	0.0227615008136587	0.129640103523509	lhdlpl	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	no	lhdlpl	L-HDL-PL	L-HDL-PL	Phospholipids in large HDL
Yengo BMI EU sex combined 941 SNPs	2YzIO0	L-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0180960219884045	0.0207659827781233	0.383750806864667	lvldltgpct	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	lvldltg_	L-VLDL-TG_%	L-VLDL-TG_percent	Triglycerides to total lipids ratio in large VLDL
Yengo BMI EU sex combined 941 SNPs	2YzIO0	L-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0241401842940524	0.0232344123639789	0.298812145566949	lvldltgpct	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	lvldltg_	L-VLDL-TG_%	L-VLDL-TG_percent	Triglycerides to total lipids ratio in large VLDL
Yengo BMI EU sex combined 941 SNPs	2YzIO0	L-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0088206294601617	0.0128620871438346	0.492848548124517	lvldltgpct	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	lvldltg_	L-VLDL-TG_%	L-VLDL-TG_percent	Triglycerides to total lipids ratio in large VLDL
Yengo BMI EU sex combined 941 SNPs	2YzIO0	L-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.039453588192123	0.0364724244511344	0.279654826428935	lvldltgpct	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	lvldltg_	L-VLDL-TG_%	L-VLDL-TG_percent	Triglycerides to total lipids ratio in large VLDL
Yengo BMI EU sex combined 941 SNPs	33Ggrf	IDL-L.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0219989808235632	0.0237441562329232	0.354430866480621	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	no	idll	IDL-L	IDL-L	Total lipids in IDL
Yengo BMI EU sex combined 941 SNPs	33Ggrf	IDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.035494209992132	0.0208313875963142	0.0884032812697496	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	no	idll	IDL-L	IDL-L	Total lipids in IDL
Yengo BMI EU sex combined 941 SNPs	33Ggrf	IDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0173555883396298	0.014688271931629	0.237366447442235	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	no	idll	IDL-L	IDL-L	Total lipids in IDL
Yengo BMI EU sex combined 941 SNPs	33Ggrf	IDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0266009560178624	0.0218764226284047	0.224312692294887	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	no	idll	IDL-L	IDL-L	Total lipids in IDL
Yengo BMI EU sex combined 941 SNPs	3FNzFi	VLDL-D.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0335868042865197	0.0228344546509946	0.14166777283988	vldld	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	no	vldld	VLDL-D	VLDL-D	Mean diameter for VLDL particles
Yengo BMI EU sex combined 941 SNPs	3FNzFi	VLDL-D.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0554630184054196	0.0218191277430977	0.0110237580352338	vldld	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	no	vldld	VLDL-D	VLDL-D	Mean diameter for VLDL particles
Yengo BMI EU sex combined 941 SNPs	3FNzFi	VLDL-D.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0425711002039037	0.0142648764964705	0.00284199991009118	vldld	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	no	vldld	VLDL-D	VLDL-D	Mean diameter for VLDL particles
Yengo BMI EU sex combined 941 SNPs	3FNzFi	VLDL-D.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0823375408582452	0.0319483717962297	0.0101161554226227	vldld	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	no	vldld	VLDL-D	VLDL-D	Mean diameter for VLDL particles
Yengo BMI EU sex combined 941 SNPs	3MYCQH	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0237357843093611	0.0213565094102626	0.266685899808061	lvldlcepct	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	lvldlce_	L-VLDL-CE_%	L-VLDL-CE_percent	Cholesterol esters to total lipids ratio in large VLDL
Yengo BMI EU sex combined 941 SNPs	3MYCQH	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0514520678977664	0.0220627944485708	0.0196968019114981	lvldlcepct	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	lvldlce_	L-VLDL-CE_%	L-VLDL-CE_percent	Cholesterol esters to total lipids ratio in large VLDL
Yengo BMI EU sex combined 941 SNPs	3MYCQH	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0275237558934563	0.013275966877729	0.0381535207103066	lvldlcepct	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	lvldlce_	L-VLDL-CE_%	L-VLDL-CE_percent	Cholesterol esters to total lipids ratio in large VLDL
Yengo BMI EU sex combined 941 SNPs	3MYCQH	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.038832236992044	0.0307763110117715	0.207358359312077	lvldlcepct	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	lvldlce_	L-VLDL-CE_%	L-VLDL-CE_percent	Cholesterol esters to total lipids ratio in large VLDL
Yengo BMI EU sex combined 941 SNPs	3MZzbW	SFA.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0100448738644368	0.0199428600785112	0.614605996858289	sfa	Saturated fatty acids (mmol/l)	Fatty acids	Fatty acids	Saturated fatty acids (mmol/l)	no	sfa	SFA	SFA	Saturated fatty acids
Yengo BMI EU sex combined 941 SNPs	3MZzbW	SFA.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.025401846801769	0.0208764568893026	0.22369173083764	sfa	Saturated fatty acids (mmol/l)	Fatty acids	Fatty acids	Saturated fatty acids (mmol/l)	no	sfa	SFA	SFA	Saturated fatty acids
Yengo BMI EU sex combined 941 SNPs	3MZzbW	SFA.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0153955493412405	0.012337430242153	0.212077473217585	sfa	Saturated fatty acids (mmol/l)	Fatty acids	Fatty acids	Saturated fatty acids (mmol/l)	no	sfa	SFA	SFA	Saturated fatty acids
Yengo BMI EU sex combined 941 SNPs	3MZzbW	SFA.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0130538682821602	0.0220225272536503	0.553494793025832	sfa	Saturated fatty acids (mmol/l)	Fatty acids	Fatty acids	Saturated fatty acids (mmol/l)	no	sfa	SFA	SFA	Saturated fatty acids
