id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Yengo BMI EU sex combined 941 SNPs clumped	0e2Pyo	HDL3-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.0706184147064147	0.0277470160493837	0.0109252264070975	hdl3c	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	no	hdl3c	HDL3-C	HDL3-C	Total cholesterol in HDL3
Yengo BMI EU sex combined 941 SNPs clumped	0e2Pyo	HDL3-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	-0.00550897485169211	0.0466614801471654	0.906087379962084	hdl3c	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	no	hdl3c	HDL3-C	HDL3-C	Total cholesterol in HDL3
Yengo BMI EU sex combined 941 SNPs clumped	0p4sNR	XL-VLDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	0.0523881747231289	0.0550033305743763	0.341541109063189	xlvldlc	Total cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total cholesterol (mmol/l)	no	xlvldlc	XL-VLDL-C	XL-VLDL-C	Total cholesterol in very large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	0p4sNR	XL-VLDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	0.00075214853177805	0.0552664430192436	0.989141527066307	xlvldlc	Total cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total cholesterol (mmol/l)	no	xlvldlc	XL-VLDL-C	XL-VLDL-C	Total cholesterol in very large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	0p4sNR	XL-VLDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.0303074694947058	0.027756725619376	0.274878628919613	xlvldlc	Total cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total cholesterol (mmol/l)	no	xlvldlc	XL-VLDL-C	XL-VLDL-C	Total cholesterol in very large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	0p4sNR	XL-VLDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	-0.0173631613731482	0.0587654413916031	0.767817593538038	xlvldlc	Total cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total cholesterol (mmol/l)	no	xlvldlc	XL-VLDL-C	XL-VLDL-C	Total cholesterol in very large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	0q3Tan	S-LDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	-0.0070879576962445	0.0558371425869157	0.899062835326573	sldltgpct	Triglycerides in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Triglycerides to total lipid ratio (%)	yes	sldltg_	S-LDL-TG_%	S-LDL-TG_percent	Triglycerides to total lipids ratio in small LDL
Yengo BMI EU sex combined 941 SNPs clumped	0q3Tan	S-LDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	0.0280440499431517	0.0449400314305349	0.532606098587201	sldltgpct	Triglycerides in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Triglycerides to total lipid ratio (%)	yes	sldltg_	S-LDL-TG_%	S-LDL-TG_percent	Triglycerides to total lipids ratio in small LDL
Yengo BMI EU sex combined 941 SNPs clumped	0q3Tan	S-LDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	0.0871110723813376	0.0282225289435568	0.00202473962219292	sldltgpct	Triglycerides in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Triglycerides to total lipid ratio (%)	yes	sldltg_	S-LDL-TG_%	S-LDL-TG_percent	Triglycerides to total lipids ratio in small LDL
Yengo BMI EU sex combined 941 SNPs clumped	0q3Tan	S-LDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	0.00725698563664956	0.0480963682580884	0.880155960171427	sldltgpct	Triglycerides in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Triglycerides to total lipid ratio (%)	yes	sldltg_	S-LDL-TG_%	S-LDL-TG_percent	Triglycerides to total lipids ratio in small LDL
Yengo BMI EU sex combined 941 SNPs clumped	0ul64p	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	-0.026884120461498	0.0541486989935663	0.61987080868694	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	no	xxlvldltg	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	0ul64p	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	-0.0131698356293977	0.0475948393278633	0.782004928275249	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	no	xxlvldltg	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	0ul64p	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.0244185810267385	0.0272173748815791	0.369628822280173	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	no	xxlvldltg	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	0ul64p	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	-0.0112736088708667	0.0496353545287701	0.820459448514638	xxlvldltg	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	no	xxlvldltg	XXL-VLDL-TG	XXL-VLDL-TG	Triglycerides in chylomicrons and extremely large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	16OmqH	CLA.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	0.0193776446133555	0.0571221148801808	0.734643842011229	cla	Conjugated linoleic acid (mmol/l)	Fatty acids	Fatty acids	Conjugated linoleic acid (mmol/l)	no	cla	CLA	CLA	Conjugated linoleic acid
Yengo BMI EU sex combined 941 SNPs clumped	16OmqH	CLA.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	0.0661475352832597	0.0533123857206708	0.214696781523161	cla	Conjugated linoleic acid (mmol/l)	Fatty acids	Fatty acids	Conjugated linoleic acid (mmol/l)	no	cla	CLA	CLA	Conjugated linoleic acid
Yengo BMI EU sex combined 941 SNPs clumped	16OmqH	CLA.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.00456094670003374	0.0287243928433929	0.873839803658946	cla	Conjugated linoleic acid (mmol/l)	Fatty acids	Fatty acids	Conjugated linoleic acid (mmol/l)	no	cla	CLA	CLA	Conjugated linoleic acid
Yengo BMI EU sex combined 941 SNPs clumped	16OmqH	CLA.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	0.0431149271667168	0.0501351097239649	0.390405399029633	cla	Conjugated linoleic acid (mmol/l)	Fatty acids	Fatty acids	Conjugated linoleic acid (mmol/l)	no	cla	CLA	CLA	Conjugated linoleic acid
Yengo BMI EU sex combined 941 SNPs clumped	1hTVR1	AcAce.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	0.019930543045474	0.050839432875042	0.695281520545889	acace	Acetoacetate (mmol/l)	Ketone bodies	Ketone bodies	Acetoacetate (mmol/l)	no	acace	AcAce	AcAce	Acetoacetate
Yengo BMI EU sex combined 941 SNPs clumped	1hTVR1	AcAce.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	0.0586580423585337	0.0499472168315532	0.240234597499974	acace	Acetoacetate (mmol/l)	Ketone bodies	Ketone bodies	Acetoacetate (mmol/l)	no	acace	AcAce	AcAce	Acetoacetate
Yengo BMI EU sex combined 941 SNPs clumped	1hTVR1	AcAce.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.0155122840259044	0.0255763771961593	0.544177299151781	acace	Acetoacetate (mmol/l)	Ketone bodies	Ketone bodies	Acetoacetate (mmol/l)	no	acace	AcAce	AcAce	Acetoacetate
Yengo BMI EU sex combined 941 SNPs clumped	1hTVR1	AcAce.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	0.0581225415402704	0.0483128821732107	0.229791298569123	acace	Acetoacetate (mmol/l)	Ketone bodies	Ketone bodies	Acetoacetate (mmol/l)	no	acace	AcAce	AcAce	Acetoacetate
Yengo BMI EU sex combined 941 SNPs clumped	1MVISM	Crea.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	0.00845534322489723	0.0598521886232858	0.887739743226372	crea	Creatinine (mmol/l)	Fluid balance	Fluid balance	Creatinine (mmol/l)	no	crea	Crea	Crea	Creatinine
Yengo BMI EU sex combined 941 SNPs clumped	1MVISM	Crea.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	-0.0387021016997452	0.0587701368932531	0.51019540265314	crea	Creatinine (mmol/l)	Fluid balance	Fluid balance	Creatinine (mmol/l)	no	crea	Crea	Crea	Creatinine
Yengo BMI EU sex combined 941 SNPs clumped	1MVISM	Crea.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	0.0446246455876046	0.030104486092869	0.138253722396744	crea	Creatinine (mmol/l)	Fluid balance	Fluid balance	Creatinine (mmol/l)	no	crea	Crea	Crea	Creatinine
Yengo BMI EU sex combined 941 SNPs clumped	1MVISM	Crea.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	-0.0400059896878999	0.055519540379569	0.471663296189294	crea	Creatinine (mmol/l)	Fluid balance	Fluid balance	Creatinine (mmol/l)	no	crea	Crea	Crea	Creatinine
Yengo BMI EU sex combined 941 SNPs clumped	1U4Gux	S-HDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	0.0538909834841541	0.0633908865665026	0.395845026821676	shdlc	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	no	shdlc	S-HDL-C	S-HDL-C	Total cholesterol in small HDL
Yengo BMI EU sex combined 941 SNPs clumped	1U4Gux	S-HDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	0.0528613952870687	0.046743595711941	0.258105622357998	shdlc	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	no	shdlc	S-HDL-C	S-HDL-C	Total cholesterol in small HDL
Yengo BMI EU sex combined 941 SNPs clumped	1U4Gux	S-HDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	0.00203362095332984	0.0318996176881587	0.949168784079338	shdlc	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	no	shdlc	S-HDL-C	S-HDL-C	Total cholesterol in small HDL
Yengo BMI EU sex combined 941 SNPs clumped	1U4Gux	S-HDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	0.0773471299620967	0.0466079620259994	0.097926472426914	shdlc	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	no	shdlc	S-HDL-C	S-HDL-C	Total cholesterol in small HDL
Yengo BMI EU sex combined 941 SNPs clumped	1vQAiU	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	0.0087161524866867	0.0542473516676005	0.872445114383879	mvldlcepct	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mvldlce_	M-VLDL-CE_%	M-VLDL-CE_percent	Cholesterol esters to total lipids ratio in medium VLDL
Yengo BMI EU sex combined 941 SNPs clumped	1vQAiU	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	-0.0251643864867767	0.0428504740135649	0.557028832911812	mvldlcepct	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mvldlce_	M-VLDL-CE_%	M-VLDL-CE_percent	Cholesterol esters to total lipids ratio in medium VLDL
Yengo BMI EU sex combined 941 SNPs clumped	1vQAiU	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.0477528100958277	0.0273234559408938	0.0805184861614762	mvldlcepct	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mvldlce_	M-VLDL-CE_%	M-VLDL-CE_percent	Cholesterol esters to total lipids ratio in medium VLDL
Yengo BMI EU sex combined 941 SNPs clumped	1vQAiU	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	0.0108641180391245	0.0518025360490352	0.834009731187851	mvldlcepct	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mvldlce_	M-VLDL-CE_%	M-VLDL-CE_percent	Cholesterol esters to total lipids ratio in medium VLDL
Yengo BMI EU sex combined 941 SNPs clumped	2UsxVq	HDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	-0.0348847302985734	0.0616807525204758	0.57205864987166	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	no	hdlc	HDL-C	HDL-C	Total cholesterol in HDL
Yengo BMI EU sex combined 941 SNPs clumped	2UsxVq	HDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	-0.125900644544536	0.0550361335363907	0.0221608412985056	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	no	hdlc	HDL-C	HDL-C	Total cholesterol in HDL
Yengo BMI EU sex combined 941 SNPs clumped	2UsxVq	HDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.163157860642192	0.0312629305385341	1.79996599013737e-07	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	no	hdlc	HDL-C	HDL-C	Total cholesterol in HDL
Yengo BMI EU sex combined 941 SNPs clumped	2UsxVq	HDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	-0.0645673886564491	0.0490730907955151	0.189142894117485	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	no	hdlc	HDL-C	HDL-C	Total cholesterol in HDL
Yengo BMI EU sex combined 941 SNPs clumped	2Vjb4k	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	0.0106326460599177	0.0530258625319192	0.841194928516379	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Yengo BMI EU sex combined 941 SNPs clumped	2Vjb4k	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	-0.0131935204227972	0.0438330331098284	0.763418366025825	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Yengo BMI EU sex combined 941 SNPs clumped	2Vjb4k	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.039465759354154	0.0266975121992185	0.139339252298607	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Yengo BMI EU sex combined 941 SNPs clumped	2Vjb4k	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	0.00319941002194613	0.0530813459962281	0.951972840056661	mvldlcpct	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	mvldlc_	M-VLDL-C_%	M-VLDL-C_percent	Total cholesterol to total lipids ratio in medium VLDL
Yengo BMI EU sex combined 941 SNPs clumped	2wBFbT	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	-0.026884120461498	0.0541486989935663	0.61987080868694	xxlvldltgpct	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	yes	xxlvldltg_	XXL-VLDL-TG_%	XXL-VLDL-TG_percent	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	2wBFbT	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	-0.0131698356293977	0.0469327309392935	0.779008858737934	xxlvldltgpct	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	yes	xxlvldltg_	XXL-VLDL-TG_%	XXL-VLDL-TG_percent	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	2wBFbT	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.0244185810267385	0.0272173748815791	0.369628822280173	xxlvldltgpct	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	yes	xxlvldltg_	XXL-VLDL-TG_%	XXL-VLDL-TG_percent	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	2wBFbT	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	-0.0112736088708667	0.0510377780435328	0.825311816864185	xxlvldltgpct	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	yes	xxlvldltg_	XXL-VLDL-TG_%	XXL-VLDL-TG_percent	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL
Yengo BMI EU sex combined 941 SNPs clumped	3azoLJ	LDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	0.0242790880283226	0.0787459734469034	0.758025856128576	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	no	ldlc	LDL-C	LDL-C	Total cholesterol in LDL
Yengo BMI EU sex combined 941 SNPs clumped	3azoLJ	LDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	0.0494028027804118	0.0477470972453789	0.300819981880531	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	no	ldlc	LDL-C	LDL-C	Total cholesterol in LDL
Yengo BMI EU sex combined 941 SNPs clumped	3azoLJ	LDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	-0.00802847936363237	0.0395923200178058	0.839308003437299	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	no	ldlc	LDL-C	LDL-C	Total cholesterol in LDL
Yengo BMI EU sex combined 941 SNPs clumped	3azoLJ	LDL-C.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	0.0717384387032993	0.0456781203845532	0.117218681805053	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	no	ldlc	LDL-C	LDL-C	Total cholesterol in LDL
Yengo BMI EU sex combined 941 SNPs clumped	3clDRL	Leu.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	-0.00896093559864512	0.049685721810444	0.856983110015877	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	no	leu	Leu	Leu	Leucine
Yengo BMI EU sex combined 941 SNPs clumped	3clDRL	Leu.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted median	343	0.0111200225428353	0.0493726564895037	0.821803202198561	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	no	leu	Leu	Leu	Leucine
Yengo BMI EU sex combined 941 SNPs clumped	3clDRL	Leu.txt	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted (multiplicative random effects)	343	0.085757713530221	0.0251500705004513	0.00065001028019813	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	no	leu	Leu	Leu	Leucine
Yengo BMI EU sex combined 941 SNPs clumped	3clDRL	Leu.txt	Yengo BMI EU sex combined 941 SNPs clumped	Weighted mode	343	0.00358052612334214	0.0443702631224196	0.935730500356715	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	no	leu	Leu	Leu	Leucine
Yengo BMI EU sex combined 941 SNPs clumped	3F9cyC	M-LDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	343	-0.0587963019642736	0.0770144529528752	0.445725890743992	mldlplpct	Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	yes	mldlpl_	M-LDL-PL_%	M-LDL-PL_percent	Phospholipids to total lipds ratio in medium LDL
