exposure	metabolite	fe_effect	fe_lower	fe_upper	fe_p	b	lower_ci	upper_ci	pval	q	q_df	q_p	tau2	tau2_se	tau	h	i1	raw.label	class	subclass	label	label.no.units	derived_features
BF_Lu_7	faw3	0.134146763885038	0.0297169050290186	0.238576622741057	0.0118124622696437	0.101607175210791	-0.0936325471546555	0.296846897576238	0.307723876571819	1.44423422180458	1	0.229455378458502	0.00940669967742697	0.0280663007246842	0.0969881419423373	1.20176296406761	0.307591535429416	Omega-3 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-3 fatty acids (mmol/l)	n-3 fatty acids	no
BF_Lu_7	faw6	-0.0290356484738202	-0.453877729067555	0.395806432119914	0.893439825471143	-0.0553579536539606	-0.584148815582405	0.473432908274484	0.837428116705959	1.47198580821328	1	0.225032639097247	0.0486741184688533	0.205881201648943	0.220622116907742	1.21325422241725	0.320645624149177	Omega-6 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-6 fatty acids (mmol/l)	n-6 fatty acids	no
BF_Lu_7	freec	-0.357777191666714	-0.876657094732796	0.161102711399368	0.176557394307581	-0.357777191666714	-0.876657094732796	0.161102711399368	0.176557394307581	0.0295836360435492	1	0.863438360778073	0	0.198235993568369	0	1	0	Free cholesterol (mmol/l)	Cholesterol	Cholesterol	Free cholesterol (mmol/l)	Free C	no
BF_Lu_7	glc	0.0885707324930093	-0.0402542392887171	0.217395704274736	0.177809769141571	0.087551129876957	-0.148685919388753	0.323788179142667	0.467607940732763	3.36243782210114	1	0.066699262248544	0.020414317301617	0.0410908221033053	0.142878680360707	1.83369512790462	0.702596731030371	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no
BF_Lu_7	gln	0.0238699968716456	-0.152028984878304	0.199768978621595	0.790260203224574	0.0238699968716456	-0.152028984878304	0.199768978621595	0.790260203224574	0.0491029616792945	1	0.824631603484271	0	0.0227811404867624	0	1	0	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no
BF_Lu_7	hdlc	0.261853287257269	-0.0972496060798921	0.620956180594429	0.152952233161954	0.261853287257269	-0.0972496060798921	0.620956180594429	0.152952233161954	0.0297315591899388	1	0.863100732746826	0	0.0949481746704567	0	1	0	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no
BF_Lu_7	hdld	0.390220889998451	0.000312466181964732	0.780129313814937	0.0498166850518427	0.390220889998451	0.000312466181964732	0.780129313814937	0.0498166850518427	0.000417602525487098	1	0.98369610410922	0	0.11193709904146	0	1	0	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no
BF_Lu_7	his	-0.094200238850063	-0.18613870915744	-0.00226176854268549	0.0446240771746454	-0.094200238850063	-0.18613870915744	-0.00226176854268549	0.0446240771746454	0.167249276939875	1	0.682568122876012	0	0.0062236241682242	0	1	0	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no
BF_Lu_7	idlc	-0.141760411840747	-0.512091502147277	0.228570678465783	0.453096993891619	-0.172915623087451	-0.625565632098852	0.279734385923951	0.454025615119925	1.22354511496289	1	0.268666042178085	0.0265879717251073	0.150859921766065	0.163058185090805	1.10613973573093	0.182702797166304	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	idlfc	-0.166639905967946	-0.636403766761039	0.303123954825147	0.486892120578147	-0.166639905967946	-0.636403766761039	0.303123954825147	0.486892120578147	0.312796700986494	1	0.5759690671344	0	0.162483033223268	0	1	0	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	idll	-0.614921895183535	-1.30316261757756	0.0733188272104858	0.0799170662408599	-0.614921895183535	-1.30316261757756	0.0733188272104858	0.0799170662408599	0.0013632069120537	1	0.970547491636242	0	0.348762307925439	0	1	0	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	idlp	0.0899593430859759	-0.221117459743104	0.401036145915056	0.570852821326528	-0.10635552335381	-0.871549659299203	0.658838612591583	0.785300293075872	2.95844100377534	1	0.0854302749209403	0.215104963675038	0.431113951762274	0.463794096205458	1.72001191966083	0.661984133290515	Concentration of IDL particles (mol/l)	Lipoprotein subclasses	IDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	idlpl	0.105110748517167	-0.198718999413725	0.408940496448058	0.497736817673148	0.0352077012440031	-0.443294491445572	0.513709893933579	0.885332952816911	1.67120518070461	1	0.196097188189094	0.0565826630219773	0.168584124903381	0.237871105899765	1.29275101264884	0.401629427944699	Phospholipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	idltg	-0.190316734631388	-0.656355751633014	0.275722282370238	0.423483659128235	-0.208561413829166	-0.761052826944228	0.343929999285897	0.459377739402344	1.36768346026764	1	0.242210296331856	0.0440329577628115	0.224750091164028	0.209840314913058	1.16947999566801	0.268836665024589	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	no
BF_Lu_7	ile	-0.130965522463226	-0.412395044836358	0.150463999909906	0.361723859216714	-0.130965522463226	-0.412395044836358	0.150463999909906	0.361723859216714	0.213306908986164	1	0.644187737921069	0	0.0583160525579609	0	1	0	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	no
BF_Lu_7	la	-0.163074814792464	-0.397701975891596	0.0715523463066685	0.173119117416902	-0.163074814792464	-0.397701975891596	0.0715523463066685	0.173119117416902	0.612645311146203	1	0.433793538750611	0	0.0405326858904055	0	1	0	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no
BF_Lu_7	lac	0.0139085805419114	-0.103263393524764	0.131080554608587	0.816031493580566	0.0139085805419114	-0.103263393524764	0.131080554608587	0.816031493580566	0.315146214850168	1	0.574539298053133	0	0.0101087232077856	0	1	0	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no
BF_Lu_7	ldlc	-0.515992962665276	-1.26612913876996	0.23414321343941	0.17759662348179	-0.515992962665276	-1.26612913876996	0.23414321343941	0.17759662348179	0.0927188720028153	1	0.760748716354204	0	0.414313449835357	0	1	0	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no
BF_Lu_7	ldld	0.34952403755831	-0.0187810612472472	0.717829136363866	0.0628828210607954	0.34952403755831	-0.0187810612472472	0.717829136363866	0.0628828210607954	0.0157689662268188	1	0.900068713964498	0	0.0998767205745904	0	1	0	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no
BF_Lu_7	leu	-0.0453722015708977	-0.30725446770317	0.216510064561375	0.734178878388869	-0.0453722015708977	-0.30725446770317	0.216510064561375	0.734178878388869	0.180150451597528	1	0.671243976699567	0	0.0504964668212038	0	1	0	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no
BF_Lu_7	lhdlc	0.366356044269747	-0.0669183929737353	0.79963048151323	0.0974686657825658	0.366356044269747	-0.0669183929737353	0.79963048151323	0.0974686657825658	0.085164077847223	1	0.770417485592377	0	0.138221291049718	0	1	0	Total cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	lhdlce	0.490745722131296	0.0323272927560688	0.949164151506524	0.0358893322705603	0.490745722131296	0.0323272927560688	0.949164151506524	0.0358893322705603	0.0258777366607541	1	0.872199267877929	0	0.154729438371253	0	1	0	Cholesterol esters in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	lhdlfc	0.299617156227911	-0.111927802718787	0.711162115174609	0.153604984876498	0.299617156227911	-0.111927802718787	0.711162115174609	0.153604984876498	0.108978811857359	1	0.74130975241769	0	0.124704861435879	0	1	0	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	lhdll	0.472973423602946	0.0242606562722356	0.921686190933657	0.038834730111951	0.472973423602946	0.0242606562722356	0.921686190933657	0.038834730111951	0.0480404690581754	1	0.826508774169974	0	0.148246915179315	0	1	0	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	lhdlp	0.113009142459381	-0.321981798801699	0.548000083720461	0.610617743862249	0.0792922517853009	-0.790157775993518	0.94874227956412	0.858137831617762	3.95633413277463	1	0.0466952895867589	0.294288745033218	0.556593413593038	0.542483866150154	1.98905357715036	0.747240762170235	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	lhdlpl	0.126001263052102	-0.307686208528779	0.559688734632982	0.569059230304586	0.089165555575157	-0.799044825381069	0.977375936531383	0.844017995105013	4.14916891782118	1	0.0416549638786592	0.311953209401567	0.580872077986249	0.558527715875915	2.03695088743474	0.758987879306412	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	lldlc	-0.438823324214934	-1.12061084420084	0.242964195770972	0.207127199640884	-0.438823324214934	-1.12061084420084	0.242964195770972	0.207127199640884	0.121937300505836	1	0.726942755757863	0	0.342252718182993	0	1	0	Total cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	lldlce	-0.671440670742651	-1.44207965125285	0.0991983097675504	0.0876969979559896	-0.671440670742651	-1.44207965125285	0.0991983097675504	0.0876969979559896	0.0107973283391369	1	0.917240617559324	0	0.437271081796312	0	1	0	Cholesterol esters in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	lldlfc	0.150913380682078	-0.390324724272663	0.692151485636819	0.584724615619904	0.132028460472394	-0.740326459131266	1.00438338007605	0.766745164115654	2.58715173272549	1	0.107733914759427	0.243241575386213	0.560318859789167	0.493195271050132	1.60846253693566	0.613474545249603	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	lldll	-0.693828189346816	-1.47000599513239	0.0823496164387543	0.0797705410154599	-0.693828189346816	-1.47000599513239	0.0823496164387543	0.0797705410154599	0.00181744060322882	1	0.96599532410499	0	0.443579280332027	0	1	0	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	lldlp	-0.169701542440029	-0.964363156347444	0.624960071467386	0.675542008804293	-0.0271020237194562	-1.48449376091256	1.43028971347365	0.970925154051986	3.12325454991336	1	0.0771824864852561	0.757896223363998	1.56387276815819	0.870572353893689	1.76727319617352	0.679821166024479	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	lldlpl	-0.0456138552303086	-0.733204780497947	0.64197707003733	0.896549520147649	0.0904464745611209	-0.99753978544035	1.17843273456259	0.870569040303519	2.07291663212944	1	0.149934547457442	0.335628317211334	0.871556674216962	0.57933437427045	1.43976269993685	0.517587931660941	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	lvldlc	-0.00336658698064548	-0.307710676985316	0.300977503024025	0.982702668967171	-0.0293209265101261	-0.441791748542463	0.383149895522211	0.889192449045799	1.73295258579221	1	0.188034263884681	0.0385141805766215	0.125266595951199	0.196250300831926	1.31641657000822	0.422950167131748	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	lvldlce	-0.123320618019986	-0.425790732701791	0.17914949666182	0.424232235613883	-0.206128861802758	-0.937301600899646	0.52504387729413	0.580575664164413	5.42546225675414	1	0.0198451811600655	0.227607859714319	0.393630546536186	0.477082655013069	2.32926217003457	0.815683908084495	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	lvldlfc	-0.270144361835004	-0.524326718714931	-0.0159620049550763	0.037247146246893	-0.270144361835004	-0.524326718714931	-0.0159620049550763	0.037247146246893	0.00670212179121198	1	0.934752883980284	0	0.0475707081097021	0	1	0	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	lvldll	-0.452809212216732	-0.840779539770504	-0.0648388846629606	0.02216550984071	-0.452809212216732	-0.840779539770504	-0.0648388846629606	0.02216550984071	0.0490507113031933	1	0.824723416514843	0	0.110827065596968	0	1	0	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	lvldlp	-0.508888044331974	-0.931686870289576	-0.0860892183743734	0.0183219424351751	-0.508888044331974	-0.931686870289576	-0.0860892183743734	0.0183219424351751	0.153271714820062	1	0.69542819378582	0	0.131618324156737	0	1	0	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	lvldlpl	-0.335590599597129	-0.786301806436448	0.11512060724219	0.144468745854482	-0.335590599597129	-0.786301806436448	0.11512060724219	0.144468745854482	0.024808378899119	1	0.874845482049957	0	0.149570355244026	0	1	0	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	lvldltg	-0.0244063030404078	-0.289466313822927	0.240653707742112	0.856783323440459	-0.0281383779605038	-0.303783382319577	0.247506626398569	0.841420412510104	1.05005136929547	1	0.305495256349435	0.00242859056192258	0.0559434265355545	0.049280732156925	1.02472014193899	0.0476656388049422	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no
BF_Lu_7	mhdlc	0.376553587113505	0.0119080904356996	0.741199083791311	0.0429732602937963	0.376553587113505	0.0119080904356996	0.741199083791311	0.0429732602937963	0.0402948960556266	1	0.8409050975878	0	0.0979017647543537	0	1	0	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	mhdlce	0.495878737395106	0.127527142625802	0.86423033216441	0.00832678443158052	0.495878737395106	0.127527142625802	0.86423033216441	0.00832678443158052	0.133103396352666	1	0.715235785143298	0	0.099901939652588	0	1	0	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	mhdlfc	0.198138148046836	-0.0907710857797476	0.48704738187342	0.178892850431609	0.198138148046836	-0.0907710857797476	0.48704738187342	0.178892850431609	0.156405677367241	1	0.692487515613424	0	0.0614570424582273	0	1	0	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	mhdll	0.323149660995018	0.0019293285697034	0.644369993420333	0.0486397503808296	0.323149660995018	0.0019293285697034	0.644369993420333	0.0486397503808296	0.644630374754716	1	0.422039028252292	0	0.075972228513908	0	1	0	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	mhdlp	0.1044917490672	-0.225347860625965	0.434331358760365	0.534660132291689	0.0615153518227684	-0.645813251956738	0.768843955602275	0.864652124514931	4.4961177112426	1	0.0339718985091128	0.202782433492673	0.368375936843371	0.450313705646045	2.1204050818753	0.777585894270631	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	mhdlpl	0.0547540190440219	-0.259774170939984	0.369282209028027	0.732955687259865	0.00719391596634902	-0.575661668512366	0.590049500445064	0.980700316168691	3.26837830637205	1	0.0706274088517869	0.12337096475656	0.250132852191747	0.351242031591552	1.80786567708225	0.69403786640904	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	mldlc	-0.483682132012595	-1.19925800032229	0.231893736297095	0.185235339717951	-0.483682132012595	-1.19925800032229	0.231893736297095	0.185235339717951	0.0732421831383453	1	0.786673365683273	0	0.377016349422864	0	1	0	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	mldlce	-0.701712085486289	-1.48556337156391	0.0821392005913327	0.0793310383127635	-0.701712085486289	-1.48556337156391	0.0821392005913327	0.0793310383127635	0.0284507797751192	1	0.866053393667039	0	0.452393297473308	0	1	0	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	mldll	-0.750073034359248	-1.56148676898638	0.0613407002678852	0.0700177282950413	-0.750073034359248	-1.56148676898638	0.0613407002678852	0.0700177282950413	0.00552659339866073	1	0.940739005194194	0	0.484767527646374	0	1	0	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	mldlp	-0.196524028296877	-0.994287915820059	0.601239859226305	0.629220293252469	-0.103099025036844	-1.50178386849841	1.29558581842472	0.88512800278622	2.96767480650479	1	0.0849438660156203	0.678311108573753	1.44041803037203	0.823596447645176	1.72269405481786	0.663035856284483	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	mldlpl	-0.0701006977666742	-0.776702332999107	0.636500937465758	0.845827803107342	0.0223541791934558	-1.00118124794701	1.04588960633392	0.965856236652501	1.8836224704901	1	0.169923000905308	0.266137307654191	0.771355481358119	0.51588497521656	1.37245126342982	0.46910805340955	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	mufa	-0.275891842157204	-0.575355737877846	0.0235720535634382	0.0709672387839222	-0.275891842157204	-0.575355737877846	0.0235720535634382	0.0709672387839222	0.00804156427246511	1	0.928545666222192	0	0.0660294609020643	0	1	0	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	MUFA	no
BF_Lu_7	mvldlc	-0.0524750009554542	-0.434101316910153	0.329151314999245	0.787543289324056	-0.0720785134526553	-0.521117083882332	0.376960056977021	0.753059027181489	1.30861492443998	1	0.252645584006557	0.0266639300956022	0.148462272720121	0.163290936967127	1.14394708113618	0.235833260553752	Total cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
BF_Lu_7	mvldlce	-0.126952571516176	-0.520176852494625	0.266271709462272	0.526880628643564	-0.248743867091374	-1.03365210478819	0.536164370605447	0.534514957585489	3.29465368323849	1	0.0695057636328843	0.227321765350779	0.45361414181657	0.476782723418938	1.81511809071434	0.696477962133778	Cholesterol esters in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BF_Lu_7	mvldlfc	-0.306798424453977	-0.590119594767172	-0.0234772541407829	0.0338062321365937	-0.306798424453977	-0.590119594767172	-0.0234772541407829	0.0338062321365937	0.0335321455337082	1	0.854705553424375	0	0.0591026379841063	0	1	0	Free cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
BF_Lu_7	mvldll	-0.582982253589303	-0.98962940978549	-0.176335097393116	0.00495620538312217	-0.582982253589303	-0.98962940978549	-0.176335097393116	0.00495620538312217	0.280623768703095	1	0.59629266785305	0	0.121754295038365	0	1	0	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	Total lipids	no
BF_Lu_7	mvldlp	-0.402985366792832	-0.773462477059786	-0.0325082565258777	0.0330113721740751	-0.38220933884491	-0.945105754768106	0.180687077078285	0.183246649005292	2.2779379921556	1	0.131226238713392	0.0928300430712677	0.233295186539498	0.304680230850752	1.50928393357764	0.561006487690341	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	Particle concentration	no
BF_Lu_7	mvldlpl	-0.207739978404895	-0.625302827632919	0.209822870823128	0.329513816412415	-0.207739978404895	-0.625302827632919	0.209822870823128	0.329513816412415	0.457658407580559	1	0.498720357541143	0	0.128378564766506	0	1	0	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Phospholipids (mmol/l)	Phospholipids	no
BF_Lu_7	mvldltg	-0.129993849826754	-0.482342386238719	0.222354686585212	0.469618384449934	-0.129993849826754	-0.482342386238719	0.222354686585212	0.469618384449934	0.740803602134098	1	0.389403577257764	0	0.0914100097317166	0	1	0	Triglycerides in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Triglycerides (mmol/l)	Triglycerides	no
BF_Lu_7	pc	-0.17904132283868	-0.457223531284655	0.0991408856072948	0.207144695557436	-0.17904132283868	-0.457223531284655	0.0991408856072948	0.207144695557436	0.0650340006991553	1	0.798709468783345	0	0.056978040903162	0	1	0	Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	no
BF_Lu_7	phe	0.258605357031781	0.113099960919588	0.404110753143974	0.00049504114995714	0.258605357031781	0.113099960919588	0.404110753143974	0.00049504114995714	0.00440582810983439	1	0.947078149037626	0	0.0155885963134269	0	1	0	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	Phenylalanine	no
BF_Lu_7	pyr	0.0486010785196063	-0.141492214804025	0.238694371843238	0.616298472938026	0.0486010785196063	-0.141492214804025	0.238694371843238	0.616298472938026	0.0610473448029353	1	0.804848162141512	0	0.0266061724129057	0	1	0	Pyruvate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Pyruvate (mmol/l)	Pyruvate	no
BF_Lu_7	serumc	-0.411292022825279	-1.01601656523462	0.193432519584063	0.182521093443178	-0.411292022825279	-1.01601656523462	0.193432519584063	0.182521093443178	0.0552524322046266	1	0.814163437825008	0	0.269255138749084	0	1	0	Serum total cholesterol (mmol/l)	Cholesterol	Cholesterol	Total cholesterol (mmol/l)	Total C	no
BF_Lu_7	serumtg	-0.480971431153245	-0.920278795081902	-0.0416640672245877	0.0318851340893023	-0.480971431153245	-0.920278795081902	-0.0416640672245877	0.0318851340893023	0.00340746904221274	1	0.953451098553539	0	0.14209728428162	0	1	0	Serum total triglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Triglycerides (mmol/l)	Triglycerides	no
BF_Lu_7	shdll	-0.110044621297547	-0.294661979968734	0.0745727373736414	0.24269662126102	-0.110044621297547	-0.294661979968734	0.0745727373736414	0.24269662126102	0.0221700549844855	1	0.881635601729679	0	0.0250953858715218	0	1	0	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	Total lipids	no
