id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 941 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	332.892518769798	337	0.552963731836352
Yengo BMI EU sex combined 941 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	330.84757654708	336	0.569079174980142
Yengo BMI EU sex combined 941 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	332.90562998904	337	0.552762422869213
Yengo BMI EU sex combined 941 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	332.881142792161	337	0.553138391228259
Yengo BMI EU sex combined 941 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0820967049280841	337	1
Yengo BMI EU sex combined 941 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	350.421694206844	337	0.296022553195833
Yengo BMI EU sex combined 941 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	347.119128504694	336	0.326377482412849
Yengo BMI EU sex combined 941 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	350.424269730156	337	0.295989155520564
Yengo BMI EU sex combined 941 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	350.419159163877	337	0.296055427797289
Yengo BMI EU sex combined 941 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.085558052441043	337	1
Yengo BMI EU sex combined 941 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	359.387332838846	337	0.192291342743394
Yengo BMI EU sex combined 941 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	355.263166640644	336	0.225139764063851
Yengo BMI EU sex combined 941 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	359.447759067293	337	0.191682433378687
Yengo BMI EU sex combined 941 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	359.359479009726	337	0.192572443939574
Yengo BMI EU sex combined 941 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0926911465930831	337	1
Yengo BMI EU sex combined 941 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	357.761149675722	337	0.209146237967907
Yengo BMI EU sex combined 941 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	355.576293556577	336	0.221664678483442
Yengo BMI EU sex combined 941 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	357.764657594307	337	0.20910891182891
Yengo BMI EU sex combined 941 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	357.757663221306	337	0.209183339843872
Yengo BMI EU sex combined 941 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0892376898040645	337	1
Yengo BMI EU sex combined 941 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	399.930826045235	338	0.0114362333789483
Yengo BMI EU sex combined 941 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	399.379521049799	337	0.0108945423653316
Yengo BMI EU sex combined 941 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	399.957103118982	338	0.0114091819789071
Yengo BMI EU sex combined 941 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	399.913976063711	338	0.0114536098136711
Yengo BMI EU sex combined 941 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0580456536472398	338	1
Yengo BMI EU sex combined 941 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	382.083076871838	339	0.0531959028738071
Yengo BMI EU sex combined 941 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	381.223183967879	338	0.0524224274269427
Yengo BMI EU sex combined 941 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	382.11801129277	339	0.0530617941668528
Yengo BMI EU sex combined 941 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	382.058927958991	339	0.0532887691293868
Yengo BMI EU sex combined 941 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0569546511888055	339	1
Yengo BMI EU sex combined 941 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	337.678245635766	338	0.494707146895685
Yengo BMI EU sex combined 941 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	332.733693230889	337	0.555401651888372
Yengo BMI EU sex combined 941 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	337.762686782785	338	0.493411129861045
Yengo BMI EU sex combined 941 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	337.643950729697	338	0.495233589353953
Yengo BMI EU sex combined 941 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0573100483156027	338	1
Yengo BMI EU sex combined 941 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	1060.54007737926	338	1.52977099563436e-75
Yengo BMI EU sex combined 941 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	1060.49976213967	337	8.72481766251197e-76
Yengo BMI EU sex combined 941 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	1060.54101754755	338	1.52927916137319e-75
Yengo BMI EU sex combined 941 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	1060.53783135168	338	1.53094660926867e-75
Yengo BMI EU sex combined 941 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.154419264901348	338	1
Yengo BMI EU sex combined 941 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	319.762226078443	338	0.754500232327061
Yengo BMI EU sex combined 941 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	313.947657454558	337	0.811437440291361
Yengo BMI EU sex combined 941 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	320.048733327903	338	0.750888892898924
Yengo BMI EU sex combined 941 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	319.647971504176	338	0.755933093544357
Yengo BMI EU sex combined 941 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0561898755061833	338	1
Yengo BMI EU sex combined 941 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	407.17780425631	337	0.00522283939366038
Yengo BMI EU sex combined 941 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	406.97831471437	336	0.00478081721187364
Yengo BMI EU sex combined 941 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	407.781522695583	337	0.00492256577679091
Yengo BMI EU sex combined 941 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	406.895316617006	337	0.00536896225804745
Yengo BMI EU sex combined 941 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0643730872920226	337	1
Yengo BMI EU sex combined 941 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	405.306418731805	338	0.00695308021565183
Yengo BMI EU sex combined 941 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	401.853040941383	337	0.00868023110456709
Yengo BMI EU sex combined 941 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	405.852091926866	338	0.00660090558367342
Yengo BMI EU sex combined 941 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	405.11564966155	338	0.00708013486529618
Yengo BMI EU sex combined 941 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0708865949018356	338	1
Yengo BMI EU sex combined 941 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	332.784327065363	338	0.569839771035803
Yengo BMI EU sex combined 941 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	332.471307419975	337	0.559426256374098
Yengo BMI EU sex combined 941 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	332.789170254209	338	0.569765847350089
Yengo BMI EU sex combined 941 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	332.77747750582	338	0.569944315871396
Yengo BMI EU sex combined 941 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0569127123904085	338	1
Yengo BMI EU sex combined 941 SNPs clumped	867	Total cholesterol in IDL || id:867	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	424.974634320118	338	0.000904260124238943
Yengo BMI EU sex combined 941 SNPs clumped	867	Total cholesterol in IDL || id:867	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	419.639056953623	337	0.00144121913515792
Yengo BMI EU sex combined 941 SNPs clumped	867	Total cholesterol in IDL || id:867	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	425.026674569712	338	0.000898993197097269
Yengo BMI EU sex combined 941 SNPs clumped	867	Total cholesterol in IDL || id:867	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	424.934206401307	338	0.000908371632063829
Yengo BMI EU sex combined 941 SNPs clumped	867	Total cholesterol in IDL || id:867	Yengo BMI EU sex combined 941 SNPs clumped	Unweighted regression	0.0797440012107119	338	1
Yengo BMI EU sex combined 941 SNPs clumped	868	Free cholesterol in IDL || id:868	Yengo BMI EU sex combined 941 SNPs clumped	Maximum likelihood	420.83932785327	336	0.00111745118791316
Yengo BMI EU sex combined 941 SNPs clumped	868	Free cholesterol in IDL || id:868	Yengo BMI EU sex combined 941 SNPs clumped	MR Egger	418.683807411207	335	0.0012533188331309
Yengo BMI EU sex combined 941 SNPs clumped	868	Free cholesterol in IDL || id:868	Yengo BMI EU sex combined 941 SNPs clumped	Inverse variance weighted	420.863719031408	336	0.00111443237455913
Yengo BMI EU sex combined 941 SNPs clumped	868	Free cholesterol in IDL || id:868	Yengo BMI EU sex combined 941 SNPs clumped	IVW radial	420.813594621996	336	0.0011206443487957
