exposure	outcome	kettunen_b	kettunen_se	kettunen_p	interval_b	interval_se	interval_p	raw.label	class	subclass	chisq	df	p	meta_direction
BF_Lu_7	mvldlpl	-0.368175185642886	0.318789231127988	0.248124310208379	-0.0782639741773479	0.286383799427383	0.78463527872683	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	3.27272337962766	4	0.513265578457193	- -
BF_Lu_7	mvldltg	-0.308542129797834	0.27449809999067	0.26100334303469	0.00409608395058311	0.237880912331375	0.98626186263655	Triglycerides in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	2.71411088410396	4	0.606747656916184	- +
BF_Lu_7	pc	-0.141047162511802	0.205767270847667	0.493047779570789	-0.213522821998332	0.196024764903189	0.276037252768065	Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	3.9887372844924	4	0.407532238386507	- -
BF_Lu_7	phe	0.250788513268398	0.13920982298001	0.0716218255039712	0.261711762448488	0.0877572959170061	0.00286164154630098	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	16.9854305551188	4	0.00194558887158829	+ +
BF_Lu_7	pyr	0.0255206202780384	0.134655761257068	0.849681437912326	0.0734816161141834	0.139808187634176	0.59917394739671	Pyruvate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	1.35019421074689	4	0.852803630506129	+ +
BF_Lu_7	serumc	-0.352040336917628	0.398410146996357	0.376905224412717	-0.500062733240001	0.487657471548327	0.305156342422694	Serum total cholesterol (mmol/l)	Cholesterol	Cholesterol	4.32538510574143	4	0.363757146342382	- -
BF_Lu_7	serumtg	-0.466093367956196	0.339406785731761	0.169671894256151	-0.492477482403774	0.298476726772691	0.0989491834516039	Serum total triglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	8.17407519946667	4	0.0854057421137008	- -
BF_Lu_7	shdll	-0.140933498851643	0.227831526695622	0.536188820245953	-0.103676467735248	0.103447385892225	0.316240017320125	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	3.54904541718535	4	0.470460172386113	- -
BF_Lu_7	shdlp	-0.0931043053262224	0.195226379465093	0.633430249863281	0.479483859931928	0.556748581115176	0.389116049183215	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	2.80096608201657	4	0.591665961945717	- +
BF_Lu_7	shdltg	-0.398373977933584	0.274156924037549	0.146199482914307	-0.331170094080564	0.253574614773755	0.191550348545136	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	7.15077571348749	4	0.128131732493487	- -
BF_Lu_7	sldlc	-0.459717688306998	0.462418156307235	0.320144921557296	-0.602770607651923	0.640791488771035	0.346876174986425	Total cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	4.39553782595975	4	0.355114303005106	- -
BF_Lu_7	sldll	-0.80171138478526	0.539864549648091	0.137537676722953	-0.707751298223916	0.660281871269517	0.283768242718649	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	6.48690961522638	4	0.16561705436578	- -
BF_Lu_7	sldlp	-0.796653862714537	0.528299437279333	0.131565034536079	0.699841597529935	0.665294933843641	0.292833116576173	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	6.51281278127728	4	0.163984862600305	- +
BF_Lu_7	sm	0.142710885067278	0.142266147040484	0.315800023749446	-0.0380282832321314	0.256923627556407	0.882331752029764	Sphingomyelins (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	2.5556665191303	4	0.634696343804634	+ -
BF_Lu_7	svldlc	-0.380873611542341	0.357167486480642	0.286255254893005	-0.0106995945421292	0.295666864224593	0.971132448781932	Total cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	2.56032756411525	4	0.63386675805049	- -
BF_Lu_7	svldlfc	-0.480082781395567	0.370620500753727	0.195199968605412	-0.00842833220065125	0.105458354769871	0.936300125157346	Free cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	3.39909994640224	4	0.493385289109401	- -
BF_Lu_7	svldll	-0.78458445284476	0.38295824166279	0.0404868852469165	-0.5128657689253	0.336970637535724	0.128011714044002	Total lipids in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	10.5248213633118	4	0.0324567943807444	- -
BF_Lu_7	svldlp	-0.783131933895743	0.36575708654658	0.0322638947656858	0.318786861296221	0.367833169358531	0.386127483664756	Concentration of small VLDL particles (mol/l)	Lipoprotein subclasses	Small VLDL	8.7707883571248	4	0.0670911141149137	- +
BF_Lu_7	svldlpl	-0.407528739406027	0.333331881855439	0.22148400932702	0.318786861296221	0.367833169358531	0.386127483664756	Phospholipids in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	4.91798516047983	4	0.295816723040281	- +
BF_Lu_7	svldltg	-0.479068105341068	0.317940446884982	0.131865607018425	-0.0769427495895589	0.253735755154633	0.761707210279456	Triglycerides in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	4.59633007860302	4	0.331277537130134	- -
BF_Lu_7	totfa	-0.295202749548088	0.309546462012423	0.340254676899268	-0.520658982998095	0.370833295389446	0.160311593536819	Total fatty acids (mmol/l)	Fatty acids	Fatty acids	5.81739358010036	4	0.213206782704028	- -
BF_Lu_7	totpg	-0.18803121954891	0.215441791144923	0.382788233155329	-0.250841531528967	0.177016458114486	0.15646771567922	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	5.63035787726333	4	0.228506328993599	- -
BF_Lu_7	tyr	0.183260543711838	0.145712515422884	0.208505453948933	0.206835826828503	0.0843955914775378	0.0142543297905488	Tyrosine (mmol/l)	Amino acids	Aromatic amino acids	11.6369693070503	4	0.0202652557657464	+ +
BF_Lu_7	val	0.00507678467994834	0.220075034863236	0.981595691296732	0.109808348338156	0.165073067337147	0.505915824192855	Valine (mmol/l)	Amino acids	Branched-chain amino acids	1.39992150789585	4	0.844208658639545	+ +
BF_Lu_7	vldld	-0.455492794112601	0.201932293147455	0.0240912503460081	-0.238628610573557	0.246967989729905	0.333927625881991	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	9.64547511810115	4	0.0468423750040246	- -
BF_Lu_7	xlhdlc	0.0410310210723074	0.155143141885565	0.791416217564177	-0.389445493894636	0.372539824098982	0.295847608946291	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	2.90368409973149	4	0.574070854305493	+ -
BF_Lu_7	xlhdlce	-0.0454772360020322	0.194704487882406	0.815318386371805	-0.389445493894636	0.372539824098982	0.295847608946291	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	2.84417475155044	4	0.584231684134666	- -
BF_Lu_7	xlhdlfc	0.0369060975139559	0.156156664571678	0.813168694353883	-0.261987701152937	0.15120837273631	0.0831619965847633	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	5.38756300430636	4	0.249790984824498	+ -
BF_Lu_7	xlhdll	0.0457959035868045	0.186726227058224	0.806257488407037	0.235716888153976	0.215416853839217	0.273851462543798	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	3.02104310012086	4	0.554310084429074	+ +
BF_Lu_7	xlhdlp	0.0403316233579407	0.156253762180317	0.796317248928839	0.473264868717352	0.395933914826937	0.231964848126031	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	3.37785410820471	4	0.496692178112738	+ +
BF_Lu_7	xlhdlpl	0.1899368292445	0.205500227521666	0.355347951775839	0.473264868717352	0.395933914826937	0.231964848126031	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	4.99165451836474	4	0.288154866174384	+ +
BF_Lu_7	xlhdltg	-0.145247439249945	0.169462299180328	0.391385373394331	-0.421367440786362	0.264153959377624	0.110676790306341	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	6.2784074378657	4	0.179299033639076	- -
BF_Lu_7	xlvldll	-0.423728852985023	0.242796145648424	0.08094933052185	-0.391173624421213	0.26729568481603	0.143344536833272	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	8.91287213444872	4	0.0633145432185703	- -
BF_Lu_7	xlvldlp	-0.395663040902844	0.29302968946968	0.176936130078288	-0.23795488747815	0.264986541014336	0.369191638235107	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	5.45681176697689	4	0.243551924165707	- -
BF_Lu_7	xlvldlpl	-0.238813915179298	0.273299841229446	0.382218184378484	-0.23795488747815	0.264986541014336	0.369191638235107	Phospholipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	3.91640619015327	4	0.417437238243592	- -
BF_Lu_7	xlvldltg	-0.185007251810856	0.231647529485668	0.424488498192804	-0.0190614996532004	0.212933323147567	0.928669747364445	Triglycerides in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	1.86174492906337	4	0.761168512822402	- -
BF_Lu_7	xsvldll	-0.568507397742703	0.339168981228723	0.093703439979329	-0.587864279769585	0.470637336082595	0.211635351774532	Total lipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	7.8410218035868	4	0.0975784572472198	- -
BF_Lu_7	xsvldlp	-0.589260581416963	0.344999024280708	0.0876351334669627	-0.27109925750796	0.384346007071658	0.480591154385143	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	6.33462331135586	4	0.175513289612579	- -
BF_Lu_7	xsvldlpl	-0.552879012304637	0.370414493330395	0.135543097458254	-0.27109925750796	0.384346007071658	0.480591154385143	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	5.46240797603542	4	0.243053663772103	- -
BF_Lu_7	xsvldltg	-0.679179473737501	0.365305200957912	0.062997226249291	-0.0797162295207993	0.258175041326556	0.757497899752357	Triglycerides in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	6.08479819111099	4	0.192904362438655	- -
BF_Lu_7	xxlvldll	-0.43387756688313	0.219676923113202	0.0482600671869874	-0.411636569981783	0.276499805603587	0.136555609875602	Total lipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	10.0443483511272	4	0.0396872293169234	- -
BF_Lu_7	xxlvldlp	-0.340705721680326	0.203015293058885	0.0933028163364892	-0.179135892892677	0.0933297531063776	0.054935404650109	Concentration of chylomicrons and extremely large VLDL particles (mol/l)	Lipoprotein subclasses	Extremely large VLDL	10.5470044612928	4	0.032155638506018	- -
BF_Lu_7	xxlvldlpl	-0.223273765996459	0.206444409066356	0.279465850328045	-0.179135892892677	0.0933297531063776	0.054935404650109	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	8.3529448400464	4	0.0794721529745277	- -
BF_Lu_7	xxlvldltg	-0.297963381214531	0.269399262998758	0.268713993586924	0.0398487694129848	0.0898796032558599	0.657507387006843	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	3.46681393173789	4	0.482942267288511	- +
BMI_Yengo_941	acace	0.00254934819840893	0.018380872757183	0.889690608218894	0.0136642067389947	0.0119084546794787	0.251200875351554	Acetoacetate (mmol/l)	Ketone bodies	Ketone bodies	2.99676773524565	4	0.558366457804216	+ +
BMI_Yengo_941	ace	-0.0526021414433832	0.0163451268641273	0.00128990841850348	0.0119862905859622	0.027255028054832	0.660094478481037	Acetate (mmol/l)	Ketone bodies	Ketone bodies	14.1371127230594	4	0.00687006449567004	- +
