id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	originalname.outcome
Lu BF EU sex combined 5 SNPs clumped	310	Lactate || id:310	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0118453357162502	0.0104507960041828	0.257030107000393	Carbohydrate	Lactate
Lu BF EU sex combined 5 SNPs clumped	310	Lactate || id:310	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0331043816681815	0.0430687366879958	0.48497503761276	Carbohydrate	Lactate
Lu BF EU sex combined 5 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.980750369102615	0.392133013477514	0.0876243033294069	Lipid	3-hydroxybutyrate (BHBA)
Lu BF EU sex combined 5 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.030486407251116	0.117031078884641	0.794479359543879	Lipid	3-hydroxybutyrate (BHBA)
Lu BF EU sex combined 5 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0160817898193047	0.11615570643034	0.889884563668897	Lipid	3-hydroxybutyrate (BHBA)
Lu BF EU sex combined 5 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.203488809406316	0.117264296180699	0.157702002731237	Lipid	3-hydroxybutyrate (BHBA)
Lu BF EU sex combined 5 SNPs clumped	312	Arabinose || id:312	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.368781968208734	0.204891821546601	0.169699261030636	Carbohydrate	Arabinose
Lu BF EU sex combined 5 SNPs clumped	312	Arabinose || id:312	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0709881637501867	0.0556993963434254	0.202490831159406	Carbohydrate	Arabinose
Lu BF EU sex combined 5 SNPs clumped	312	Arabinose || id:312	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0315171866291734	0.0474206700515015	0.506287355714848	Carbohydrate	Arabinose
Lu BF EU sex combined 5 SNPs clumped	312	Arabinose || id:312	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0843010266307346	0.0657098974502665	0.268809131301056	Carbohydrate	Arabinose
Lu BF EU sex combined 5 SNPs clumped	313	Fructose || id:313	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.0912140377228376	0.212430996828883	0.696615394886248	Carbohydrate	Fructose
Lu BF EU sex combined 5 SNPs clumped	313	Fructose || id:313	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0446315603921241	0.0563301184130797	0.428173274938967	Carbohydrate	Fructose
Lu BF EU sex combined 5 SNPs clumped	313	Fructose || id:313	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0331553744538674	0.020319413533783	0.102740756361631	Carbohydrate	Fructose
Lu BF EU sex combined 5 SNPs clumped	313	Fructose || id:313	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0485154464924014	0.0679389710658938	0.514620278395766	Carbohydrate	Fructose
Lu BF EU sex combined 5 SNPs clumped	314	Mannose || id:314	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.0664181611396727	0.135019704173431	0.656524925375401	Carbohydrate	Mannose
Lu BF EU sex combined 5 SNPs clumped	314	Mannose || id:314	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0182022319178613	0.0356674228431573	0.609818795704574	Carbohydrate	Mannose
Lu BF EU sex combined 5 SNPs clumped	314	Mannose || id:314	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0194693533256209	0.01896890020407	0.304711171743071	Carbohydrate	Mannose
Lu BF EU sex combined 5 SNPs clumped	314	Mannose || id:314	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0517579461189764	0.0466369936676203	0.329305371742138	Carbohydrate	Mannose
Lu BF EU sex combined 5 SNPs clumped	315	Pyruvate || id:315	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.279954589735197	0.211769661803439	0.277937358858954	Carbohydrate	Pyruvate
Lu BF EU sex combined 5 SNPs clumped	315	Pyruvate || id:315	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0361885585015424	0.0557805998324799	0.516489615274354	Carbohydrate	Pyruvate
Lu BF EU sex combined 5 SNPs clumped	315	Pyruvate || id:315	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0103979217552182	0.0395667965940613	0.79270926273254	Carbohydrate	Pyruvate
Lu BF EU sex combined 5 SNPs clumped	315	Pyruvate || id:315	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0531501009838767	0.0601554490280461	0.426848041192794	Carbohydrate	Pyruvate
Lu BF EU sex combined 5 SNPs clumped	316	Uridine || id:316	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.169683337640122	0.0963052555982612	0.176292266457366	Nucleotide	Uridine
Lu BF EU sex combined 5 SNPs clumped	316	Uridine || id:316	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.014336040410031	0.024352668398227	0.556072882691027	Nucleotide	Uridine
Lu BF EU sex combined 5 SNPs clumped	316	Uridine || id:316	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0013594206366262	0.0263523159038943	0.958858270426699	Nucleotide	Uridine
Lu BF EU sex combined 5 SNPs clumped	316	Uridine || id:316	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0259556040674466	0.0296271958185144	0.430449226675435	Nucleotide	Uridine
Lu BF EU sex combined 5 SNPs clumped	317	Linoleate (18:2n6) || id:317	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.247000217230554	0.133301574004264	0.160953440339072	Fatty acid	Linoleate (18:2n6)
Lu BF EU sex combined 5 SNPs clumped	317	Linoleate (18:2n6) || id:317	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0311851769051595	0.0368174867831605	0.396983530992281	Fatty acid	Linoleate (18:2n6)
Lu BF EU sex combined 5 SNPs clumped	317	Linoleate (18:2n6) || id:317	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0119349544282995	0.0333820029416009	0.720697607081212	Fatty acid	Linoleate (18:2n6)
Lu BF EU sex combined 5 SNPs clumped	317	Linoleate (18:2n6) || id:317	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0278241934041265	0.0421431613072529	0.545188104614398	Fatty acid	Linoleate (18:2n6)
Lu BF EU sex combined 5 SNPs clumped	318	Allantoin || id:318	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.224964608793328	0.247905324508214	0.43106218214952	Nucleotide	Allantoin
Lu BF EU sex combined 5 SNPs clumped	318	Allantoin || id:318	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0335832494043996	0.0661553782665738	0.611704421248887	Nucleotide	Allantoin
Lu BF EU sex combined 5 SNPs clumped	318	Allantoin || id:318	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.00537526550038933	0.0449803199753203	0.904877174757471	Nucleotide	Allantoin
Lu BF EU sex combined 5 SNPs clumped	318	Allantoin || id:318	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0468588379324036	0.0757118522733105	0.569482048852392	Nucleotide	Allantoin
Lu BF EU sex combined 5 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.164952934642534	0.147158632056425	0.343959569659515	Fatty acid	Arachidonate (20:4n6)
Lu BF EU sex combined 5 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0130627810568786	0.0382366597156035	0.732629534596263	Fatty acid	Arachidonate (20:4n6)
Lu BF EU sex combined 5 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.000800349562416846	0.0327529846025093	0.980504890745587	Fatty acid	Arachidonate (20:4n6)
Lu BF EU sex combined 5 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0336388333735443	0.0525196923821154	0.556697945863468	Fatty acid	Arachidonate (20:4n6)
Lu BF EU sex combined 5 SNPs clumped	320	Deoxycholate || id:320	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.237592213411438	0.38773385626363	0.583351123914642	Lipid	Deoxycholate
Lu BF EU sex combined 5 SNPs clumped	320	Deoxycholate || id:320	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.100241664086528	0.103514625455874	0.33285379901678	Lipid	Deoxycholate
Lu BF EU sex combined 5 SNPs clumped	320	Deoxycholate || id:320	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0432435453622483	0.0796142720126303	0.587017418932116	Lipid	Deoxycholate
Lu BF EU sex combined 5 SNPs clumped	320	Deoxycholate || id:320	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.107858106996507	0.127483165746607	0.445165259289945	Lipid	Deoxycholate
Lu BF EU sex combined 5 SNPs clumped	321	Margarate (17:0) || id:321	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.167712970114243	0.172691314931974	0.403095126210913	Fatty acid	Margarate (17:0)
Lu BF EU sex combined 5 SNPs clumped	321	Margarate (17:0) || id:321	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0282699715825657	0.0463044615972052	0.541514943558759	Fatty acid	Margarate (17:0)
Lu BF EU sex combined 5 SNPs clumped	321	Margarate (17:0) || id:321	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0495220216518905	0.0315376347604978	0.116356587799728	Fatty acid	Margarate (17:0)
Lu BF EU sex combined 5 SNPs clumped	321	Margarate (17:0) || id:321	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0072666391292287	0.0545052720169228	0.900378590767241	Fatty acid	Margarate (17:0)
Lu BF EU sex combined 5 SNPs clumped	322	Inosine || id:322	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-1.28034284184265	0.879705239634125	0.241560811201904	Nucleotide	Inosine
Lu BF EU sex combined 5 SNPs clumped	322	Inosine || id:322	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.194760879788777	0.184425165415665	0.29094863231215	Nucleotide	Inosine
Lu BF EU sex combined 5 SNPs clumped	322	Inosine || id:322	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0478781247453587	0.216313982191251	0.824830629642789	Nucleotide	Inosine
Lu BF EU sex combined 5 SNPs clumped	322	Inosine || id:322	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.258336647532988	0.198416846980404	0.262834039886961	Nucleotide	Inosine
Lu BF EU sex combined 5 SNPs clumped	323	Isoleucine || id:323	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.236661844527057	0.115741303395738	0.133435801143387	Amino acid	Isoleucine
Lu BF EU sex combined 5 SNPs clumped	323	Isoleucine || id:323	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0158126650172463	0.0251806405841946	0.530024161321431	Amino acid	Isoleucine
Lu BF EU sex combined 5 SNPs clumped	323	Isoleucine || id:323	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.00619827490246803	0.0346919611981948	0.858199945832108	Amino acid	Isoleucine
Lu BF EU sex combined 5 SNPs clumped	323	Isoleucine || id:323	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0305327589931077	0.024896577977598	0.28731020003363	Amino acid	Isoleucine
Lu BF EU sex combined 5 SNPs clumped	324	Threonine || id:324	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.210460338701123	0.132361792830392	0.210048945311065	Amino acid	Threonine
Lu BF EU sex combined 5 SNPs clumped	324	Threonine || id:324	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0357635056016767	0.0359215292693315	0.319444114474485	Amino acid	Threonine
Lu BF EU sex combined 5 SNPs clumped	324	Threonine || id:324	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0132177274505165	0.0276912357986922	0.633130497467473	Amino acid	Threonine
Lu BF EU sex combined 5 SNPs clumped	324	Threonine || id:324	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0512898338018416	0.0481259977713078	0.346595910254848	Amino acid	Threonine
Lu BF EU sex combined 5 SNPs clumped	325	Tyrosine || id:325	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.256519037444371	0.090654796906148	0.0662101720016108	Amino acid	Tyrosine
Lu BF EU sex combined 5 SNPs clumped	325	Tyrosine || id:325	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0241971950287152	0.0271156438001587	0.37219448805838	Amino acid	Tyrosine
Lu BF EU sex combined 5 SNPs clumped	325	Tyrosine || id:325	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.00773716980430878	0.0294289390754436	0.792619753848492	Amino acid	Tyrosine
Lu BF EU sex combined 5 SNPs clumped	325	Tyrosine || id:325	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0399842073368783	0.0299924270982318	0.253345000744213	Amino acid	Tyrosine
Lu BF EU sex combined 5 SNPs clumped	326	Lysine || id:326	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.0795649848023276	0.118709350147549	0.550678677114672	Amino acid	Lysine
Lu BF EU sex combined 5 SNPs clumped	326	Lysine || id:326	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0176237765053565	0.0244979087266759	0.471894975406204	Amino acid	Lysine
Lu BF EU sex combined 5 SNPs clumped	326	Lysine || id:326	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.00687417795351678	0.0233677103908377	0.768624779770128	Amino acid	Lysine
Lu BF EU sex combined 5 SNPs clumped	326	Lysine || id:326	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.0270768903109861	0.0310785408747767	0.432791581624359	Amino acid	Lysine
Lu BF EU sex combined 5 SNPs clumped	327	Methionine || id:327	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	0.104360096268068	0.0763723466039557	0.26519842932708	Amino acid	Methionine
Lu BF EU sex combined 5 SNPs clumped	327	Methionine || id:327	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.00368618493716138	0.020844971534783	0.859635569601292	Amino acid	Methionine
Lu BF EU sex combined 5 SNPs clumped	327	Methionine || id:327	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.00590362836145622	0.0178213183380861	0.740442234970298	Amino acid	Methionine
Lu BF EU sex combined 5 SNPs clumped	327	Methionine || id:327	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	0.00299769494646653	0.0268073678542736	0.916350109428301	Amino acid	Methionine
Lu BF EU sex combined 5 SNPs clumped	328	Malate || id:328	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.0509462949225546	0.144344723614741	0.747469737572926	Energy	Malate
Lu BF EU sex combined 5 SNPs clumped	328	Malate || id:328	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.0168991734786839	0.0390703956447868	0.665355225501147	Energy	Malate
Lu BF EU sex combined 5 SNPs clumped	328	Malate || id:328	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0304248251229499	0.0240488515374446	0.205826197150878	Energy	Malate
Lu BF EU sex combined 5 SNPs clumped	328	Malate || id:328	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.00478986370841887	0.0493742470676173	0.927383770872499	Energy	Malate
Lu BF EU sex combined 5 SNPs clumped	329	Palmitate (16:0) || id:329	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.122052114742917	0.110961904304003	0.351703312096224	Fatty acid	Palmitate (16:0)
Lu BF EU sex combined 5 SNPs clumped	329	Palmitate (16:0) || id:329	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.00957201926412631	0.0282123371343886	0.734395136007371	Fatty acid	Palmitate (16:0)
Lu BF EU sex combined 5 SNPs clumped	329	Palmitate (16:0) || id:329	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0134889998889958	0.0208343647461674	0.517347252816584	Fatty acid	Palmitate (16:0)
Lu BF EU sex combined 5 SNPs clumped	329	Palmitate (16:0) || id:329	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.00814916683855202	0.0326305593015548	0.815089362954732	Fatty acid	Palmitate (16:0)
Lu BF EU sex combined 5 SNPs clumped	330	Nonadecanoate (19:0) || id:330	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.138646219100029	0.137502780602445	0.387577961816067	Fatty acid	Nonadecanoate (19:0)
Lu BF EU sex combined 5 SNPs clumped	330	Nonadecanoate (19:0) || id:330	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0287432060385234	0.0366793077834011	0.433254045671589	Fatty acid	Nonadecanoate (19:0)
Lu BF EU sex combined 5 SNPs clumped	330	Nonadecanoate (19:0) || id:330	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0128039972624674	0.0276813798467126	0.643687602191447	Fatty acid	Nonadecanoate (19:0)
Lu BF EU sex combined 5 SNPs clumped	330	Nonadecanoate (19:0) || id:330	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0362773375285239	0.0429407551716549	0.445779166704526	Fatty acid	Nonadecanoate (19:0)
Lu BF EU sex combined 5 SNPs clumped	331	Stearate (18:0) || id:331	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.119514307142589	0.116515580274132	0.380496524980313	Fatty acid	Stearate (18:0)
Lu BF EU sex combined 5 SNPs clumped	331	Stearate (18:0) || id:331	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0289957182867293	0.0269407545875091	0.281803329365307	Fatty acid	Stearate (18:0)
Lu BF EU sex combined 5 SNPs clumped	331	Stearate (18:0) || id:331	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.0154747743240876	0.024102624603388	0.520849225989551	Fatty acid	Stearate (18:0)
Lu BF EU sex combined 5 SNPs clumped	331	Stearate (18:0) || id:331	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0361766787646021	0.0301249118807199	0.296042392995047	Fatty acid	Stearate (18:0)
Lu BF EU sex combined 5 SNPs clumped	332	Oleate (18:1n9) || id:332	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.232929939776198	0.130358871974545	0.171933699921413	Fatty acid	Oleate (18:1n9)
Lu BF EU sex combined 5 SNPs clumped	332	Oleate (18:1n9) || id:332	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	0.00607162520819386	0.0369216611674137	0.869379931810892	Fatty acid	Oleate (18:1n9)
Lu BF EU sex combined 5 SNPs clumped	332	Oleate (18:1n9) || id:332	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	0.0150664564050039	0.0356156184218634	0.6722737553035	Fatty acid	Oleate (18:1n9)
Lu BF EU sex combined 5 SNPs clumped	332	Oleate (18:1n9) || id:332	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0226438094813731	0.0425191216073014	0.622550317938919	Fatty acid	Oleate (18:1n9)
Lu BF EU sex combined 5 SNPs clumped	333	Pentadecanoate (15:0) || id:333	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.351300211413472	0.137502780602445	0.0835878135724727	Fatty acid	Pentadecanoate (15:0)
Lu BF EU sex combined 5 SNPs clumped	333	Pentadecanoate (15:0) || id:333	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.0347949428068554	0.0411549360951304	0.397852829061305	Fatty acid	Pentadecanoate (15:0)
Lu BF EU sex combined 5 SNPs clumped	333	Pentadecanoate (15:0) || id:333	Lu BF EU sex combined 5 SNPs clumped	Inverse variance weighted (multiplicative random effects)	5	-0.016830484132278	0.0434354071423186	0.698398629307437	Fatty acid	Pentadecanoate (15:0)
Lu BF EU sex combined 5 SNPs clumped	333	Pentadecanoate (15:0) || id:333	Lu BF EU sex combined 5 SNPs clumped	Weighted mode	5	-0.0398592648126595	0.0554773188500426	0.512193495641609	Fatty acid	Pentadecanoate (15:0)
Lu BF EU sex combined 5 SNPs clumped	334	Myristate (14:0) || id:334	Lu BF EU sex combined 5 SNPs clumped	MR Egger	5	-0.0443352538441382	0.137502780602445	0.768289291704705	Fatty acid	Myristate (14:0)
Lu BF EU sex combined 5 SNPs clumped	334	Myristate (14:0) || id:334	Lu BF EU sex combined 5 SNPs clumped	Weighted median	5	-0.00420567901297207	0.0348671979547841	0.903992081418462	Fatty acid	Myristate (14:0)
