id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	originalname.outcome
Locke BMI EU sex combined 77 SNPs	313	Fructose || id:313	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0223329344403783	0.0349846245390116	0.525155572796367	Carbohydrate	Fructose
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	MR Egger	77	0.0626517131494434	0.0278231857102846	0.027263485702207	Carbohydrate	Mannose
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.0392290842163018	0.0176030530236125	0.0258446162259501	Carbohydrate	Mannose
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.0451383401398686	0.0109874849074874	3.98824704045443e-05	Carbohydrate	Mannose
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0438184233936229	0.0230338920652397	0.0609146069881404	Carbohydrate	Mannose
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	MR Egger	77	0.0321199444363383	0.0418891112083078	0.445616302772788	Carbohydrate	Pyruvate
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.0362142317304533	0.0304060896348786	0.233646109808669	Carbohydrate	Pyruvate
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.0379752407663662	0.0157368630503687	0.0158157789289544	Carbohydrate	Pyruvate
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0321016490180673	0.0322839613222298	0.323206511137402	Carbohydrate	Pyruvate
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0028463095055038	0.0184021219569559	0.877494685003752	Nucleotide	Uridine
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.00751704710206455	0.011292248364405	0.505614345666238	Nucleotide	Uridine
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.00161461729261776	0.00682620628967297	0.813019757994193	Nucleotide	Uridine
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.00143719752164084	0.0148906314563258	0.923364119666582	Nucleotide	Uridine
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0132483391367297	0.0287244764391183	0.645974687270294	Fatty acid	Linoleate (18:2n6)
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.0211546894293372	0.0189439572369265	0.264123241397356	Fatty acid	Linoleate (18:2n6)
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.015461340184384	0.0114067474417846	0.175272431904682	Fatty acid	Linoleate (18:2n6)
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.016387011806678	0.0230798888028646	0.479869242076994	Fatty acid	Linoleate (18:2n6)
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	MR Egger	77	0.0280667311731642	0.0528875075836126	0.597203406253047	Nucleotide	Allantoin
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.038654384052641	0.0341716296579714	0.257977860095497	Nucleotide	Allantoin
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.0438405145703522	0.0208974708430435	0.0359152041132441	Nucleotide	Allantoin
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0565850058226504	0.041148892787921	0.173131940640122	Nucleotide	Allantoin
Locke BMI EU sex combined 77 SNPs	319	Arachidonate (20:4n6) || id:319	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0335420411263826	0.029303256312858	0.255993038451149	Fatty acid	Arachidonate (20:4n6)
Locke BMI EU sex combined 77 SNPs	319	Arachidonate (20:4n6) || id:319	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.0227266820763901	0.0165242487427297	0.16902190141942	Fatty acid	Arachidonate (20:4n6)
Locke BMI EU sex combined 77 SNPs	319	Arachidonate (20:4n6) || id:319	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.0126744672843171	0.0112975950961604	0.261916427772396	Fatty acid	Arachidonate (20:4n6)
Locke BMI EU sex combined 77 SNPs	319	Arachidonate (20:4n6) || id:319	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.0308459723183149	0.0208459623547674	0.143084160522089	Fatty acid	Arachidonate (20:4n6)
Locke BMI EU sex combined 77 SNPs	320	Deoxycholate || id:320	Locke BMI EU sex combined 77 SNPs	MR Egger	77	0.103706067153569	0.0773850686051663	0.18424896744945	Lipid	Deoxycholate
Locke BMI EU sex combined 77 SNPs	320	Deoxycholate || id:320	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.0544682643331923	0.0510684029511236	0.286163949804709	Lipid	Deoxycholate
Locke BMI EU sex combined 77 SNPs	320	Deoxycholate || id:320	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.00557650149569574	0.0292267822751166	0.848681445925806	Lipid	Deoxycholate
Locke BMI EU sex combined 77 SNPs	320	Deoxycholate || id:320	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0481766493556004	0.0648956316978691	0.46015077484557	Lipid	Deoxycholate
Locke BMI EU sex combined 77 SNPs	321	Margarate (17:0) || id:321	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0109289355734413	0.0345754421279261	0.752812551903452	Fatty acid	Margarate (17:0)
Locke BMI EU sex combined 77 SNPs	321	Margarate (17:0) || id:321	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.00316159980516513	0.021740026476674	0.884373277164473	Fatty acid	Margarate (17:0)
Locke BMI EU sex combined 77 SNPs	321	Margarate (17:0) || id:321	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.0183394486994148	0.0134321701616972	0.172146926000361	Fatty acid	Margarate (17:0)
Locke BMI EU sex combined 77 SNPs	321	Margarate (17:0) || id:321	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.0104100257363634	0.0255428187004054	0.684748384926515	Fatty acid	Margarate (17:0)
Locke BMI EU sex combined 77 SNPs	322	Inosine || id:322	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0128355316142994	0.12500620504339	0.91849166430057	Nucleotide	Inosine
Locke BMI EU sex combined 77 SNPs	322	Inosine || id:322	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.115184902893555	0.0818673679367919	0.159436385380694	Nucleotide	Inosine
Locke BMI EU sex combined 77 SNPs	322	Inosine || id:322	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.0309249842155493	0.0499754198134252	0.536045558866359	Nucleotide	Inosine
Locke BMI EU sex combined 77 SNPs	322	Inosine || id:322	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.110620362307006	0.0937964480481196	0.241931175836831	Nucleotide	Inosine
Locke BMI EU sex combined 77 SNPs	323	Isoleucine || id:323	Locke BMI EU sex combined 77 SNPs	MR Egger	77	0.00641440058159681	0.0172005299255952	0.710260769585388	Amino acid	Isoleucine
Locke BMI EU sex combined 77 SNPs	323	Isoleucine || id:323	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.0217049554580863	0.0101829130868659	0.0330473565119819	Amino acid	Isoleucine
Locke BMI EU sex combined 77 SNPs	323	Isoleucine || id:323	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.0187913019501229	0.00625108245134272	0.00264632677805523	Amino acid	Isoleucine
Locke BMI EU sex combined 77 SNPs	323	Isoleucine || id:323	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0261981492107081	0.0135098606071111	0.0561904204885207	Amino acid	Isoleucine
Locke BMI EU sex combined 77 SNPs	324	Threonine || id:324	Locke BMI EU sex combined 77 SNPs	MR Egger	77	0.00865307969521361	0.0282225502149357	0.759996208138188	Amino acid	Threonine
Locke BMI EU sex combined 77 SNPs	324	Threonine || id:324	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.00218427637499269	0.0167344644831009	0.896150584613915	Amino acid	Threonine
Locke BMI EU sex combined 77 SNPs	324	Threonine || id:324	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.00684346713913434	0.0111533984629572	0.539494982582031	Amino acid	Threonine
Locke BMI EU sex combined 77 SNPs	324	Threonine || id:324	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0181682495290075	0.0250446000973935	0.470412621887145	Amino acid	Threonine
Locke BMI EU sex combined 77 SNPs	325	Tyrosine || id:325	Locke BMI EU sex combined 77 SNPs	MR Egger	77	0.0235676463583879	0.0180120691266215	0.194720961612747	Amino acid	Tyrosine
Locke BMI EU sex combined 77 SNPs	325	Tyrosine || id:325	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.0293996878795099	0.0121165689178467	0.0152492960008312	Amino acid	Tyrosine
Locke BMI EU sex combined 77 SNPs	325	Tyrosine || id:325	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.031351491090632	0.00709850957586013	1.00251568828772e-05	Amino acid	Tyrosine
Locke BMI EU sex combined 77 SNPs	325	Tyrosine || id:325	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0310582578222601	0.013936721623513	0.0288022007891192	Amino acid	Tyrosine
Locke BMI EU sex combined 77 SNPs	326	Lysine || id:326	Locke BMI EU sex combined 77 SNPs	MR Egger	77	0.00401882519313182	0.0178042074853883	0.822030577805749	Amino acid	Lysine
Locke BMI EU sex combined 77 SNPs	326	Lysine || id:326	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.017617145225138	0.0112506680327532	0.117377770828202	Amino acid	Lysine
Locke BMI EU sex combined 77 SNPs	326	Lysine || id:326	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.00486368191422584	0.00665538542312878	0.464908093373397	Amino acid	Lysine
Locke BMI EU sex combined 77 SNPs	326	Lysine || id:326	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.0190010406446465	0.0155488337401852	0.225475424389135	Amino acid	Lysine
Locke BMI EU sex combined 77 SNPs	327	Methionine || id:327	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.00508859262736938	0.0155563113328799	0.744497483612348	Amino acid	Methionine
Locke BMI EU sex combined 77 SNPs	327	Methionine || id:327	Locke BMI EU sex combined 77 SNPs	Weighted median	77	0.00484241869055472	0.0106096177769054	0.648089548835468	Amino acid	Methionine
Locke BMI EU sex combined 77 SNPs	327	Methionine || id:327	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.000393535795183967	0.00515462847503133	0.939143748157871	Amino acid	Methionine
Locke BMI EU sex combined 77 SNPs	327	Methionine || id:327	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.012056311291973	0.0137841446530035	0.384519696500064	Amino acid	Methionine
Locke BMI EU sex combined 77 SNPs	328	Malate || id:328	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0354475151287273	0.0305819418767374	0.250092745154575	Energy	Malate
Locke BMI EU sex combined 77 SNPs	328	Malate || id:328	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.00989039353897429	0.0204677822341739	0.62894120765342	Energy	Malate
Locke BMI EU sex combined 77 SNPs	328	Malate || id:328	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	0.00234578131573106	0.0109244058442903	0.829978998522829	Energy	Malate
Locke BMI EU sex combined 77 SNPs	328	Malate || id:328	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.00104354606589485	0.0242777190776748	0.965827262509162	Energy	Malate
Locke BMI EU sex combined 77 SNPs	329	Palmitate (16:0) || id:329	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0171286082540743	0.0230704631744726	0.460135263766919	Fatty acid	Palmitate (16:0)
Locke BMI EU sex combined 77 SNPs	329	Palmitate (16:0) || id:329	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.00970479853610828	0.0156863923138182	0.536129652091951	Fatty acid	Palmitate (16:0)
Locke BMI EU sex combined 77 SNPs	329	Palmitate (16:0) || id:329	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.0087583875092773	0.00943570802301474	0.35329485761375	Fatty acid	Palmitate (16:0)
Locke BMI EU sex combined 77 SNPs	329	Palmitate (16:0) || id:329	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.00641585954660207	0.0178113576926906	0.719687966023244	Fatty acid	Palmitate (16:0)
Locke BMI EU sex combined 77 SNPs	330	Nonadecanoate (19:0) || id:330	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0207634200504948	0.0299437243241956	0.49019124767005	Fatty acid	Nonadecanoate (19:0)
Locke BMI EU sex combined 77 SNPs	330	Nonadecanoate (19:0) || id:330	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.023212189340523	0.0204034736621802	0.255263024810753	Fatty acid	Nonadecanoate (19:0)
Locke BMI EU sex combined 77 SNPs	330	Nonadecanoate (19:0) || id:330	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.0357845164706354	0.011876694808339	0.00258676404709466	Fatty acid	Nonadecanoate (19:0)
Locke BMI EU sex combined 77 SNPs	330	Nonadecanoate (19:0) || id:330	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.0244671340984571	0.0247716209122104	0.326429730593567	Fatty acid	Nonadecanoate (19:0)
Locke BMI EU sex combined 77 SNPs	331	Stearate (18:0) || id:331	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0253915277817233	0.0232662706456681	0.278614715912518	Fatty acid	Stearate (18:0)
Locke BMI EU sex combined 77 SNPs	331	Stearate (18:0) || id:331	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.0259028922680089	0.015096629352484	0.0861974944623733	Fatty acid	Stearate (18:0)
Locke BMI EU sex combined 77 SNPs	331	Stearate (18:0) || id:331	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.0244896659539963	0.00936427912817146	0.00891695562863104	Fatty acid	Stearate (18:0)
Locke BMI EU sex combined 77 SNPs	331	Stearate (18:0) || id:331	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.0237677967037752	0.0168949709181261	0.163563756134976	Fatty acid	Stearate (18:0)
Locke BMI EU sex combined 77 SNPs	332	Oleate (18:1n9) || id:332	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.00661284977092326	0.0284979151207314	0.817133666214304	Fatty acid	Oleate (18:1n9)
Locke BMI EU sex combined 77 SNPs	332	Oleate (18:1n9) || id:332	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.0161604179332468	0.0187130078226708	0.387811646883717	Fatty acid	Oleate (18:1n9)
Locke BMI EU sex combined 77 SNPs	332	Oleate (18:1n9) || id:332	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.0158584712483452	0.0113207392961273	0.161263857877138	Fatty acid	Oleate (18:1n9)
Locke BMI EU sex combined 77 SNPs	332	Oleate (18:1n9) || id:332	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.00716625493521605	0.0219197064077879	0.744617994728459	Fatty acid	Oleate (18:1n9)
Locke BMI EU sex combined 77 SNPs	333	Pentadecanoate (15:0) || id:333	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0358150139037894	0.0281614002658984	0.207381974987269	Fatty acid	Pentadecanoate (15:0)
Locke BMI EU sex combined 77 SNPs	333	Pentadecanoate (15:0) || id:333	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.0128628590339417	0.0176228652612778	0.46545375157772	Fatty acid	Pentadecanoate (15:0)
Locke BMI EU sex combined 77 SNPs	333	Pentadecanoate (15:0) || id:333	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.00819514479558614	0.0106143899401861	0.440067793995446	Fatty acid	Pentadecanoate (15:0)
Locke BMI EU sex combined 77 SNPs	333	Pentadecanoate (15:0) || id:333	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	-0.00859676811252674	0.0223018874397742	0.700964067973048	Fatty acid	Pentadecanoate (15:0)
Locke BMI EU sex combined 77 SNPs	334	Myristate (14:0) || id:334	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.0152916001271661	0.0291201551046301	0.60104814662954	Fatty acid	Myristate (14:0)
Locke BMI EU sex combined 77 SNPs	334	Myristate (14:0) || id:334	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.00474161659001116	0.0197822974923074	0.810570677821881	Fatty acid	Myristate (14:0)
Locke BMI EU sex combined 77 SNPs	334	Myristate (14:0) || id:334	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	77	-0.00496629472771678	0.011164293614833	0.656437304294725	Fatty acid	Myristate (14:0)
Locke BMI EU sex combined 77 SNPs	334	Myristate (14:0) || id:334	Locke BMI EU sex combined 77 SNPs	Weighted mode	77	0.00289454287001134	0.0241665112366545	0.904977479926532	Fatty acid	Myristate (14:0)
Locke BMI EU sex combined 77 SNPs	335	Pipecolate || id:335	Locke BMI EU sex combined 77 SNPs	MR Egger	77	-0.00303390608783769	0.0443148868114876	0.94559970275624	Amino acid	Pipecolate
Locke BMI EU sex combined 77 SNPs	335	Pipecolate || id:335	Locke BMI EU sex combined 77 SNPs	Weighted median	77	-0.00495883331577892	0.0272691395378733	0.855702162749468	Amino acid	Pipecolate
