id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	originalname.outcome
Locke BMI EU sex combined 77 SNPs	853	Free cholesterol to esterified cholesterol ratio || id:853	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	-0.094909560067817	0.0799908335070705	0.235422749688686	Lipid	Free cholesterol to esterified cholesterol ratio
Locke BMI EU sex combined 77 SNPs	853	Free cholesterol to esterified cholesterol ratio || id:853	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	0.120212179270244	0.115962622715844	0.303231722360791	Lipid	Free cholesterol to esterified cholesterol ratio
Locke BMI EU sex combined 77 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Locke BMI EU sex combined 77 SNPs	MR Egger	76	-0.0301486203662079	0.143459657669158	0.834125040225729	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Locke BMI EU sex combined 77 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Locke BMI EU sex combined 77 SNPs	Weighted median	76	-0.0671167058110169	0.0939816491559715	0.475136331727297	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Locke BMI EU sex combined 77 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	-0.0824571085002231	0.0577325344548418	0.153216842903919	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Locke BMI EU sex combined 77 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	-0.0945888119762177	0.117414496571699	0.423021834582981	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Locke BMI EU sex combined 77 SNPs	855	Omega-3 fatty acids || id:855	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.166726684141085	0.147404186440569	0.261671665885327	Fatty acid	Omega-3 fatty acids
Locke BMI EU sex combined 77 SNPs	855	Omega-3 fatty acids || id:855	Locke BMI EU sex combined 77 SNPs	Weighted median	76	0.0392900756512285	0.0930292901217886	0.672776196820305	Fatty acid	Omega-3 fatty acids
Locke BMI EU sex combined 77 SNPs	855	Omega-3 fatty acids || id:855	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	-0.0740488702404002	0.0606019045260692	0.221749170659922	Fatty acid	Omega-3 fatty acids
Locke BMI EU sex combined 77 SNPs	855	Omega-3 fatty acids || id:855	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	0.237786849221959	0.134820575151254	0.0818502757916462	Fatty acid	Omega-3 fatty acids
Locke BMI EU sex combined 77 SNPs	856	Omega-6 fatty acids || id:856	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.202956593521422	0.18226996311956	0.269099963983605	Fatty acid	Omega-6 fatty acids
Locke BMI EU sex combined 77 SNPs	856	Omega-6 fatty acids || id:856	Locke BMI EU sex combined 77 SNPs	Weighted median	76	0.0717548395417288	0.0905841046161755	0.428281965132657	Fatty acid	Omega-6 fatty acids
Locke BMI EU sex combined 77 SNPs	856	Omega-6 fatty acids || id:856	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	-0.0775810821526611	0.0747668281081435	0.299437497332378	Fatty acid	Omega-6 fatty acids
Locke BMI EU sex combined 77 SNPs	856	Omega-6 fatty acids || id:856	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	0.0996841462437743	0.110134810540616	0.36830540655786	Fatty acid	Omega-6 fatty acids
Locke BMI EU sex combined 77 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.246587576802206	0.147406157973948	0.0985808238190575	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Locke BMI EU sex combined 77 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Locke BMI EU sex combined 77 SNPs	Weighted median	76	0.1666673760017	0.0898256771171337	0.0635314792949114	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Locke BMI EU sex combined 77 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	0.00413959725250168	0.0605456932425421	0.945489942786279	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Locke BMI EU sex combined 77 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	0.212046139118252	0.113876523854806	0.0665103033929807	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Locke BMI EU sex combined 77 SNPs	858	Free cholesterol || id:858	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.206563283805656	0.178324776524295	0.250444175778741	Lipid	Free cholesterol
Locke BMI EU sex combined 77 SNPs	858	Free cholesterol || id:858	Locke BMI EU sex combined 77 SNPs	Weighted median	76	0.19215456809965	0.094487280975392	0.0419863530725631	Lipid	Free cholesterol
Locke BMI EU sex combined 77 SNPs	858	Free cholesterol || id:858	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	-0.0548956788016509	0.0728851495523054	0.451341410916526	Lipid	Free cholesterol
Locke BMI EU sex combined 77 SNPs	858	Free cholesterol || id:858	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	0.259837780246225	0.131991903147079	0.0526957795608093	Lipid	Free cholesterol
Locke BMI EU sex combined 77 SNPs	859	Glucose || id:859	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.229878849585553	0.106960561528588	0.0348893273469277	Carbohydrate	Glucose
Locke BMI EU sex combined 77 SNPs	859	Glucose || id:859	Locke BMI EU sex combined 77 SNPs	Weighted median	76	0.148691109131153	0.0675936204621826	0.0278224921770498	Carbohydrate	Glucose
Locke BMI EU sex combined 77 SNPs	859	Glucose || id:859	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	0.0828812482103775	0.0404475559800629	0.0404519477485547	Carbohydrate	Glucose
Locke BMI EU sex combined 77 SNPs	859	Glucose || id:859	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	0.156983925374679	0.0810076811707462	0.0564011245147354	Carbohydrate	Glucose
Locke BMI EU sex combined 77 SNPs	860	Glutamine || id:860	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.0206851078907735	0.123446760135873	0.867384173557499	Amino acid	Glutamine
Locke BMI EU sex combined 77 SNPs	860	Glutamine || id:860	Locke BMI EU sex combined 77 SNPs	Weighted median	76	-0.066809938686701	0.0769173473515771	0.385069292332208	Amino acid	Glutamine
Locke BMI EU sex combined 77 SNPs	860	Glutamine || id:860	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	-0.0822499653785086	0.0502422996336516	0.101616659506577	Amino acid	Glutamine
Locke BMI EU sex combined 77 SNPs	860	Glutamine || id:860	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	-0.108484510595153	0.091618572653042	0.240117114874943	Amino acid	Glutamine
Locke BMI EU sex combined 77 SNPs	861	Glycerol || id:861	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.253477769126973	0.129641479853467	0.0543334857596891	Lipid	Glycerol
Locke BMI EU sex combined 77 SNPs	861	Glycerol || id:861	Locke BMI EU sex combined 77 SNPs	Weighted median	76	0.134104683440618	0.0854503243910252	0.11655764091598	Lipid	Glycerol
Locke BMI EU sex combined 77 SNPs	861	Glycerol || id:861	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	0.130475232756852	0.0528869879959383	0.013622853487635	Lipid	Glycerol
Locke BMI EU sex combined 77 SNPs	861	Glycerol || id:861	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	0.147462624278427	0.0994743460101582	0.142418765738407	Lipid	Glycerol
Locke BMI EU sex combined 77 SNPs	862	Glycoproteins || id:862	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.0241102517370466	0.142239231842377	0.865862013136272	Protein	Glycoproteins
Locke BMI EU sex combined 77 SNPs	862	Glycoproteins || id:862	Locke BMI EU sex combined 77 SNPs	Weighted median	76	-0.0615320232212641	0.0784391234202304	0.432772723175515	Protein	Glycoproteins
Locke BMI EU sex combined 77 SNPs	862	Glycoproteins || id:862	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	-0.040171655582928	0.057795848950176	0.487016911490506	Protein	Glycoproteins
Locke BMI EU sex combined 77 SNPs	862	Glycoproteins || id:862	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	-0.0654886351948645	0.139806650515396	0.640840771826094	Protein	Glycoproteins
Locke BMI EU sex combined 77 SNPs	863	Glycoprotein acetyls || id:863	Locke BMI EU sex combined 77 SNPs	MR Egger	75	0.368613077136148	0.172694822848479	0.0361618165169842	Protein	Glycoprotein acetyls
Locke BMI EU sex combined 77 SNPs	863	Glycoprotein acetyls || id:863	Locke BMI EU sex combined 77 SNPs	Weighted median	75	0.154852391741595	0.0774041334477863	0.0454387430113296	Protein	Glycoprotein acetyls
Locke BMI EU sex combined 77 SNPs	863	Glycoprotein acetyls || id:863	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	75	0.209224922861071	0.0579356269579973	0.000304625567528451	Protein	Glycoprotein acetyls
Locke BMI EU sex combined 77 SNPs	863	Glycoprotein acetyls || id:863	Locke BMI EU sex combined 77 SNPs	Weighted mode	75	0.13823057719411	0.137810922602486	0.319107767791247	Protein	Glycoprotein acetyls
Locke BMI EU sex combined 77 SNPs	864	Total cholesterol in HDL || id:864	Locke BMI EU sex combined 77 SNPs	MR Egger	76	-0.113977839214315	0.158429279548236	0.474145604108605	Lipid	Total cholesterol in HDL
Locke BMI EU sex combined 77 SNPs	864	Total cholesterol in HDL || id:864	Locke BMI EU sex combined 77 SNPs	Weighted median	76	-0.191582597652315	0.0736834491343518	0.00932030059617038	Lipid	Total cholesterol in HDL
Locke BMI EU sex combined 77 SNPs	864	Total cholesterol in HDL || id:864	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	-0.256277575241074	0.0640817319406841	6.35489400829328e-05	Lipid	Total cholesterol in HDL
Locke BMI EU sex combined 77 SNPs	864	Total cholesterol in HDL || id:864	Locke BMI EU sex combined 77 SNPs	Weighted mode	76	-0.180422307820059	0.0882001747002057	0.044302798795114	Lipid	Total cholesterol in HDL
Locke BMI EU sex combined 77 SNPs	865	Mean diameter for HDL particles || id:865	Locke BMI EU sex combined 77 SNPs	MR Egger	75	-0.16896440199663	0.21134470907197	0.426609927956162	Lipid	Mean diameter for HDL particles
Locke BMI EU sex combined 77 SNPs	865	Mean diameter for HDL particles || id:865	Locke BMI EU sex combined 77 SNPs	Weighted median	75	-0.287475659148439	0.0824783167951234	0.000491274190849192	Lipid	Mean diameter for HDL particles
Locke BMI EU sex combined 77 SNPs	865	Mean diameter for HDL particles || id:865	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	75	-0.281286963819881	0.0705127297077542	6.63060892173306e-05	Lipid	Mean diameter for HDL particles
Locke BMI EU sex combined 77 SNPs	865	Mean diameter for HDL particles || id:865	Locke BMI EU sex combined 77 SNPs	Weighted mode	75	-0.251885912588774	0.130284436960807	0.0570180960070315	Lipid	Mean diameter for HDL particles
Locke BMI EU sex combined 77 SNPs	866	Histidine || id:866	Locke BMI EU sex combined 77 SNPs	MR Egger	75	0.0488488505937612	0.165593669536032	0.768837133214896	Amino acid	Histidine
Locke BMI EU sex combined 77 SNPs	866	Histidine || id:866	Locke BMI EU sex combined 77 SNPs	Weighted median	75	-0.0789788517015798	0.0792133420126517	0.318745209909968	Amino acid	Histidine
Locke BMI EU sex combined 77 SNPs	866	Histidine || id:866	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	75	-0.037788192445579	0.0552894473564092	0.494315454918982	Amino acid	Histidine
Locke BMI EU sex combined 77 SNPs	866	Histidine || id:866	Locke BMI EU sex combined 77 SNPs	Weighted mode	75	-0.114755052272516	0.147453722667184	0.438906205157576	Amino acid	Histidine
Locke BMI EU sex combined 77 SNPs	867	Total cholesterol in IDL || id:867	Locke BMI EU sex combined 77 SNPs	MR Egger	75	-0.0454749717259261	0.23568232328919	0.847533719308232	Lipid	Total cholesterol in IDL
Locke BMI EU sex combined 77 SNPs	867	Total cholesterol in IDL || id:867	Locke BMI EU sex combined 77 SNPs	Weighted median	75	0.0880378110316549	0.0818808193977739	0.282287633507231	Lipid	Total cholesterol in IDL
Locke BMI EU sex combined 77 SNPs	867	Total cholesterol in IDL || id:867	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	75	-0.0283450489187368	0.0785537471396902	0.718221773028376	Lipid	Total cholesterol in IDL
Locke BMI EU sex combined 77 SNPs	867	Total cholesterol in IDL || id:867	Locke BMI EU sex combined 77 SNPs	Weighted mode	75	0.180421997046168	0.134940659634907	0.185303068375952	Lipid	Total cholesterol in IDL
Locke BMI EU sex combined 77 SNPs	868	Free cholesterol in IDL || id:868	Locke BMI EU sex combined 77 SNPs	MR Egger	76	0.12090840192789	0.167979760396397	0.473927960932803	Lipid	Free cholesterol in IDL
Locke BMI EU sex combined 77 SNPs	868	Free cholesterol in IDL || id:868	Locke BMI EU sex combined 77 SNPs	Weighted median	76	0.171119546812808	0.0757706141679922	0.023921397156065	Lipid	Free cholesterol in IDL
Locke BMI EU sex combined 77 SNPs	868	Free cholesterol in IDL || id:868	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted (multiplicative random effects)	76	0.0117772049504943	0.0677458446461008	0.861988106379893	Lipid	Free cholesterol in IDL
