id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	originalname.outcome
Locke BMI EU sex combined 77 SNPs clumped	841	Albumin || id:841	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.160897129141617	0.0631796539982473	0.010875918556045	Protein	Albumin
Locke BMI EU sex combined 77 SNPs clumped	841	Albumin || id:841	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.112354250585658	0.163039326139181	0.493316456928877	Protein	Albumin
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.18463281946631	0.221166899444226	0.407081119545451	Protein	Apolipoprotein A-I
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.177104644272473	0.0900812331894124	0.0492922765001198	Protein	Apolipoprotein A-I
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.225308713669582	0.0722168273052114	0.00180917257945998	Protein	Apolipoprotein A-I
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.189267638825685	0.177154291269893	0.289492497882439	Protein	Apolipoprotein A-I
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.195951375242429	0.206797260896742	0.347035730485571	Protein	Apolipoprotein B
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.242827367491106	0.0844541517413965	0.00403699111609132	Protein	Apolipoprotein B
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.0640617672328408	0.0849344731994307	0.450699537701852	Protein	Apolipoprotein B
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.258540918756396	0.106037543689444	0.017592695819151	Protein	Apolipoprotein B
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.266983888091033	0.157241842824638	0.0945373417999968	Metabolites ratio	Ratio of bisallylic groups to double bonds
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.0505334546262223	0.105133837523025	0.630759352535554	Metabolites ratio	Ratio of bisallylic groups to double bonds
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.105325846049124	0.0650350327357209	0.105334402658979	Metabolites ratio	Ratio of bisallylic groups to double bonds
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.167889020506109	0.130602637643898	0.203324823394394	Metabolites ratio	Ratio of bisallylic groups to double bonds
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.263206400153118	0.162271087064458	0.10987458782275	Fatty acid	Ratio of bisallylic groups to total fatty acids
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.0671430570537297	0.10262540260388	0.512948321587928	Fatty acid	Ratio of bisallylic groups to total fatty acids
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.140161179176881	0.0669361579795733	0.0362641534643599	Fatty acid	Ratio of bisallylic groups to total fatty acids
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.187624553156525	0.126428618010322	0.142785714930257	Fatty acid	Ratio of bisallylic groups to total fatty acids
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.0307864450486215	0.134617868276651	0.819858576998212	Lipid	3-hydroxybutyrate
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.00133266828383929	0.094036170620838	0.988692863082835	Lipid	3-hydroxybutyrate
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.00278239641943453	0.0561358464162675	0.960468709056175	Lipid	3-hydroxybutyrate
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.0125530948179629	0.107985535848706	0.907825823629183	Lipid	3-hydroxybutyrate
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.346684743446433	0.151991918542853	0.0259996560273372	Metabolites ratio	Average number of methylene groups per double bond
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.106103394586933	0.0951942678470006	0.265022484444758	Metabolites ratio	Average number of methylene groups per double bond
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.156255218344805	0.0631779143118702	0.0133887824672112	Metabolites ratio	Average number of methylene groups per double bond
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.122425775791156	0.137466414486404	0.376539403562471	Metabolites ratio	Average number of methylene groups per double bond
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.121188343475165	0.13213363272796	0.362610192098845	Fatty acid	Average number of methylene groups in a fatty acid chain
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.00775425088145746	0.0852267357567056	0.927505476434427	Fatty acid	Average number of methylene groups in a fatty acid chain
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.10560977477989	0.0527608282844638	0.0453202194085638	Fatty acid	Average number of methylene groups in a fatty acid chain
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.00681924408050083	0.10933998304965	0.950467751505709	Fatty acid	Average number of methylene groups in a fatty acid chain
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.0619928313422426	0.121843016064947	0.612703451912343	Energy	Citrate
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.0340394247250064	0.0798459191611281	0.669879134959319	Energy	Citrate
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.0240791461516256	0.0502706161720505	0.631945407178021	Energy	Citrate
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.00824589922084118	0.0864358980978287	0.924300702090971	Energy	Citrate
Locke BMI EU sex combined 77 SNPs clumped	850	Creatinine || id:850	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.103572857037312	0.138834891758809	0.458477873991638	Amino acid	Creatinine
Locke BMI EU sex combined 77 SNPs clumped	850	Creatinine || id:850	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.0224562870745798	0.0825451746208109	0.78558476351631	Amino acid	Creatinine
Locke BMI EU sex combined 77 SNPs clumped	850	Creatinine || id:850	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.0507147091536282	0.0572744779491945	0.375904349194227	Amino acid	Creatinine
Locke BMI EU sex combined 77 SNPs clumped	850	Creatinine || id:850	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.0447521965154554	0.0966179770739603	0.644826441373627	Amino acid	Creatinine
Locke BMI EU sex combined 77 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.335891226655428	0.157468772313371	0.0368852430613771	Fatty acid	Average number of double bonds in a fatty acid chain
Locke BMI EU sex combined 77 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.119832516572078	0.0984022215057798	0.22330658500253	Fatty acid	Average number of double bonds in a fatty acid chain
Locke BMI EU sex combined 77 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.134696267143338	0.0661887442080085	0.0418475701855217	Fatty acid	Average number of double bonds in a fatty acid chain
Locke BMI EU sex combined 77 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.211650766292309	0.139975017868479	0.135518703575136	Fatty acid	Average number of double bonds in a fatty acid chain
Locke BMI EU sex combined 77 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.153786648281612	0.164798106707989	0.354345994185179	Fatty acid	22:6, docosahexaenoic acid
Locke BMI EU sex combined 77 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.0125433378073905	0.0983789698351465	0.898544519099504	Fatty acid	22:6, docosahexaenoic acid
Locke BMI EU sex combined 77 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.0982056263486488	0.0690106246230676	0.154721421965082	Fatty acid	22:6, docosahexaenoic acid
Locke BMI EU sex combined 77 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.160956750053842	0.132178396170414	0.227870341859849	Fatty acid	22:6, docosahexaenoic acid
Locke BMI EU sex combined 77 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.00218074342305858	0.209286579221847	0.991719736522312	Lipid	Free cholesterol to esterified cholesterol ratio
Locke BMI EU sex combined 77 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.0378447068883067	0.0991206590006483	0.702606431273691	Lipid	Free cholesterol to esterified cholesterol ratio
Locke BMI EU sex combined 77 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.137969431090136	0.08604659734688	0.108840430273011	Lipid	Free cholesterol to esterified cholesterol ratio
Locke BMI EU sex combined 77 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.112534165389985	0.120518626965936	0.353998406910029	Lipid	Free cholesterol to esterified cholesterol ratio
Locke BMI EU sex combined 77 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.0944739480047851	0.154064080668188	0.541979243955631	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Locke BMI EU sex combined 77 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.0553645767736999	0.103091231889889	0.59123689148517	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Locke BMI EU sex combined 77 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.0643358882472549	0.0630929133657884	0.307870427169663	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Locke BMI EU sex combined 77 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.0789144548925873	0.139969324310599	0.574893003228797	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Locke BMI EU sex combined 77 SNPs clumped	855	Omega-3 fatty acids || id:855	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.170394160464399	0.159539231175158	0.289643783277422	Fatty acid	Omega-3 fatty acids
Locke BMI EU sex combined 77 SNPs clumped	855	Omega-3 fatty acids || id:855	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.101625808819591	0.101043356569341	0.314528925884964	Fatty acid	Omega-3 fatty acids
Locke BMI EU sex combined 77 SNPs clumped	855	Omega-3 fatty acids || id:855	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.110177497467191	0.067357862652315	0.101901638677437	Fatty acid	Omega-3 fatty acids
Locke BMI EU sex combined 77 SNPs clumped	855	Omega-3 fatty acids || id:855	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.23410986117951	0.152439446463795	0.129605458938925	Fatty acid	Omega-3 fatty acids
Locke BMI EU sex combined 77 SNPs clumped	856	Omega-6 fatty acids || id:856	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.191507729297513	0.186645370033161	0.308853998165586	Fatty acid	Omega-6 fatty acids
Locke BMI EU sex combined 77 SNPs clumped	856	Omega-6 fatty acids || id:856	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.0385037665854638	0.0945592984771984	0.683867157643683	Fatty acid	Omega-6 fatty acids
Locke BMI EU sex combined 77 SNPs clumped	856	Omega-6 fatty acids || id:856	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.109025536256888	0.0784140685369431	0.164412805625432	Fatty acid	Omega-6 fatty acids
Locke BMI EU sex combined 77 SNPs clumped	856	Omega-6 fatty acids || id:856	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.0903166795630419	0.121202397495459	0.458938568594513	Fatty acid	Omega-6 fatty acids
Locke BMI EU sex combined 77 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.292842476405823	0.15182562809775	0.0583357615000684	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Locke BMI EU sex combined 77 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.173931989319867	0.101189929679308	0.0856386670001498	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Locke BMI EU sex combined 77 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.0206589362839606	0.0646882292825305	0.749452327548627	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Locke BMI EU sex combined 77 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.199120605195247	0.121765067950796	0.106976460164763	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Locke BMI EU sex combined 77 SNPs clumped	858	Free cholesterol || id:858	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.152759848838244	0.188575021326936	0.420995642675155	Lipid	Free cholesterol
Locke BMI EU sex combined 77 SNPs clumped	858	Free cholesterol || id:858	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.166283722999613	0.0989762114084389	0.0929500665193329	Lipid	Free cholesterol
Locke BMI EU sex combined 77 SNPs clumped	858	Free cholesterol || id:858	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.0951203581852462	0.0784448429354186	0.225291850779722	Lipid	Free cholesterol
Locke BMI EU sex combined 77 SNPs clumped	858	Free cholesterol || id:858	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.223486931339401	0.135819049885752	0.104852455529059	Lipid	Free cholesterol
Locke BMI EU sex combined 77 SNPs clumped	859	Glucose || id:859	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.227390792843797	0.114371764432096	0.0512122904425841	Carbohydrate	Glucose
Locke BMI EU sex combined 77 SNPs clumped	859	Glucose || id:859	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.140622809046051	0.0778211972291024	0.0707624682308456	Carbohydrate	Glucose
Locke BMI EU sex combined 77 SNPs clumped	859	Glucose || id:859	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.0763728380944932	0.0432915053541895	0.0777062269922002	Carbohydrate	Glucose
Locke BMI EU sex combined 77 SNPs clumped	859	Glucose || id:859	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.153561463927946	0.0919616518715498	0.0999124796842858	Carbohydrate	Glucose
Locke BMI EU sex combined 77 SNPs clumped	860	Glutamine || id:860	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.0114593776034467	0.129071880191801	0.929540602462974	Amino acid	Glutamine
Locke BMI EU sex combined 77 SNPs clumped	860	Glutamine || id:860	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.0660626913191671	0.081085192315525	0.415225799776615	Amino acid	Glutamine
Locke BMI EU sex combined 77 SNPs clumped	860	Glutamine || id:860	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.0695870717109264	0.0533860576066469	0.192414689385715	Amino acid	Glutamine
Locke BMI EU sex combined 77 SNPs clumped	860	Glutamine || id:860	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.0890898168486614	0.0903585694995261	0.327924964156858	Amino acid	Glutamine
Locke BMI EU sex combined 77 SNPs clumped	861	Glycerol || id:861	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.299873970048639	0.137007856241941	0.0323912621246241	Lipid	Glycerol
Locke BMI EU sex combined 77 SNPs clumped	861	Glycerol || id:861	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.132975053426884	0.0949826634158066	0.161515447692581	Lipid	Glycerol
Locke BMI EU sex combined 77 SNPs clumped	861	Glycerol || id:861	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.10074914372911	0.0576176994287426	0.0803636853735281	Lipid	Glycerol
Locke BMI EU sex combined 77 SNPs clumped	861	Glycerol || id:861	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.155197762637118	0.101067967228929	0.129649171271508	Lipid	Glycerol
Locke BMI EU sex combined 77 SNPs clumped	862	Glycoproteins || id:862	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.0389315873935337	0.152176728814728	0.7989279054074	Protein	Glycoproteins
Locke BMI EU sex combined 77 SNPs clumped	862	Glycoproteins || id:862	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.106165654588973	0.0881471192890727	0.228429471842572	Protein	Glycoproteins
Locke BMI EU sex combined 77 SNPs clumped	862	Glycoproteins || id:862	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.0573041691727187	0.0629021043832579	0.362292424502299	Protein	Glycoproteins
Locke BMI EU sex combined 77 SNPs clumped	862	Glycoproteins || id:862	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.144898637321213	0.126504748197331	0.256375686083316	Protein	Glycoproteins
Locke BMI EU sex combined 77 SNPs clumped	863	Glycoprotein acetyls || id:863	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.337398840627072	0.202227376017517	0.100359363709027	Protein	Glycoprotein acetyls
Locke BMI EU sex combined 77 SNPs clumped	863	Glycoprotein acetyls || id:863	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.150692924673638	0.0884972903744435	0.0886060557764576	Protein	Glycoprotein acetyls
Locke BMI EU sex combined 77 SNPs clumped	863	Glycoprotein acetyls || id:863	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.204885658446837	0.0664831532138629	0.00205775102762832	Protein	Glycoprotein acetyls
Locke BMI EU sex combined 77 SNPs clumped	863	Glycoprotein acetyls || id:863	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.132566809783504	0.149400808045817	0.378334123614444	Protein	Glycoprotein acetyls
Locke BMI EU sex combined 77 SNPs clumped	864	Total cholesterol in HDL || id:864	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.158468558889513	0.174983968155366	0.368644273566469	Lipid	Total cholesterol in HDL
Locke BMI EU sex combined 77 SNPs clumped	864	Total cholesterol in HDL || id:864	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.191173457901976	0.0851048059449736	0.0246828940228523	Lipid	Total cholesterol in HDL
Locke BMI EU sex combined 77 SNPs clumped	864	Total cholesterol in HDL || id:864	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.253885445236258	0.0717963156696289	0.000405941941307408	Lipid	Total cholesterol in HDL
Locke BMI EU sex combined 77 SNPs clumped	864	Total cholesterol in HDL || id:864	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.177658921427827	0.0946466095654937	0.0651396423592858	Lipid	Total cholesterol in HDL
Locke BMI EU sex combined 77 SNPs clumped	865	Mean diameter for HDL particles || id:865	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.230785802160922	0.243293104313168	0.346571391578882	Lipid	Mean diameter for HDL particles
Locke BMI EU sex combined 77 SNPs clumped	865	Mean diameter for HDL particles || id:865	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.265074590309798	0.0897690673860566	0.00314854919752042	Lipid	Mean diameter for HDL particles
Locke BMI EU sex combined 77 SNPs clumped	865	Mean diameter for HDL particles || id:865	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.256216614264891	0.0795395143556209	0.00127633019964975	Lipid	Mean diameter for HDL particles
Locke BMI EU sex combined 77 SNPs clumped	865	Mean diameter for HDL particles || id:865	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.262668199448546	0.167345164154862	0.121593667405327	Lipid	Mean diameter for HDL particles
Locke BMI EU sex combined 77 SNPs clumped	866	Histidine || id:866	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.109454411478458	0.177980821783061	0.540856235729419	Amino acid	Histidine
Locke BMI EU sex combined 77 SNPs clumped	866	Histidine || id:866	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.0619031018691735	0.0866678494569908	0.475068392428593	Amino acid	Histidine
Locke BMI EU sex combined 77 SNPs clumped	866	Histidine || id:866	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.0017216262664387	0.0584644815840545	0.976507779111174	Amino acid	Histidine
Locke BMI EU sex combined 77 SNPs clumped	866	Histidine || id:866	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.0900529931122338	0.155780408110185	0.565306285513284	Amino acid	Histidine
Locke BMI EU sex combined 77 SNPs clumped	867	Total cholesterol in IDL || id:867	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.125628394636763	0.262850850951832	0.634397322893565	Lipid	Total cholesterol in IDL
