id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	originalname.outcome
Pulit WHR EU sex combined 316 SNPs	846	3-hydroxybutyrate || id:846	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	-0.128913191033033	0.13075686564838	0.324966213678606	Lipid	3-hydroxybutyrate
Pulit WHR EU sex combined 316 SNPs	847	Average number of methylene groups per double bond || id:847	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	-0.0341151334964476	0.14510686206635	0.814287723059749	Metabolites ratio	Average number of methylene groups per double bond
Pulit WHR EU sex combined 316 SNPs	847	Average number of methylene groups per double bond || id:847	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.10582847309231	0.0854240408521278	0.215397150454678	Metabolites ratio	Average number of methylene groups per double bond
Pulit WHR EU sex combined 316 SNPs	847	Average number of methylene groups per double bond || id:847	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.142642296102436	0.050415167179586	0.00466422458964428	Metabolites ratio	Average number of methylene groups per double bond
Pulit WHR EU sex combined 316 SNPs	847	Average number of methylene groups per double bond || id:847	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.0543782165384119	0.150683993166189	0.71844371422859	Metabolites ratio	Average number of methylene groups per double bond
Pulit WHR EU sex combined 316 SNPs	848	Average number of methylene groups in a fatty acid chain || id:848	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	0.0474062932425939	0.12842697982077	0.712288397233614	Fatty acid	Average number of methylene groups in a fatty acid chain
Pulit WHR EU sex combined 316 SNPs	848	Average number of methylene groups in a fatty acid chain || id:848	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	0.0583978255350884	0.0715788143852534	0.414583935734482	Fatty acid	Average number of methylene groups in a fatty acid chain
Pulit WHR EU sex combined 316 SNPs	848	Average number of methylene groups in a fatty acid chain || id:848	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	0.0987485918211101	0.0435444233868717	0.0233434321561119	Fatty acid	Average number of methylene groups in a fatty acid chain
Pulit WHR EU sex combined 316 SNPs	848	Average number of methylene groups in a fatty acid chain || id:848	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	0.0919431970918607	0.132455830297446	0.488123059834253	Fatty acid	Average number of methylene groups in a fatty acid chain
Pulit WHR EU sex combined 316 SNPs	849	Citrate || id:849	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	-0.0764843953784715	0.118126958626929	0.517814041507062	Energy	Citrate
Pulit WHR EU sex combined 316 SNPs	849	Citrate || id:849	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	-0.0891510392586746	0.0627918231262165	0.155669584444962	Energy	Citrate
Pulit WHR EU sex combined 316 SNPs	849	Citrate || id:849	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	-0.116558713577464	0.0406562671681467	0.00414473338353264	Energy	Citrate
Pulit WHR EU sex combined 316 SNPs	849	Citrate || id:849	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	-0.0375009053846735	0.119058413625312	0.75299365341336	Energy	Citrate
Pulit WHR EU sex combined 316 SNPs	850	Creatinine || id:850	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	0.127492275714895	0.129571241820822	0.325922650096762	Amino acid	Creatinine
Pulit WHR EU sex combined 316 SNPs	850	Creatinine || id:850	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	0.0753306709202037	0.0610675357794431	0.217365675842149	Amino acid	Creatinine
Pulit WHR EU sex combined 316 SNPs	850	Creatinine || id:850	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	0.0457356196328767	0.0445836861251932	0.30496816012149	Amino acid	Creatinine
Pulit WHR EU sex combined 316 SNPs	850	Creatinine || id:850	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	0.0745203957085341	0.116176077715453	0.521717860742058	Amino acid	Creatinine
Pulit WHR EU sex combined 316 SNPs	851	Average number of double bonds in a fatty acid chain || id:851	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	0.0473274001217781	0.137370616198925	0.730691654616454	Fatty acid	Average number of double bonds in a fatty acid chain
Pulit WHR EU sex combined 316 SNPs	851	Average number of double bonds in a fatty acid chain || id:851	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	-0.0637487444613822	0.0801102210108777	0.426169839957289	Fatty acid	Average number of double bonds in a fatty acid chain
Pulit WHR EU sex combined 316 SNPs	851	Average number of double bonds in a fatty acid chain || id:851	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	-0.114551888152876	0.0478327954042242	0.0166276227413221	Fatty acid	Average number of double bonds in a fatty acid chain
Pulit WHR EU sex combined 316 SNPs	851	Average number of double bonds in a fatty acid chain || id:851	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	-0.00233551212481764	0.140868011337196	0.986783005985395	Fatty acid	Average number of double bonds in a fatty acid chain
Pulit WHR EU sex combined 316 SNPs	852	22:6, docosahexaenoic acid || id:852	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	0.34241775699642	0.148522885288331	0.0218167726740299	Fatty acid	22:6, docosahexaenoic acid
Pulit WHR EU sex combined 316 SNPs	852	22:6, docosahexaenoic acid || id:852	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.150317806431988	0.0834024798766371	0.0714953585233916	Fatty acid	22:6, docosahexaenoic acid
Pulit WHR EU sex combined 316 SNPs	852	22:6, docosahexaenoic acid || id:852	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.0307672563991643	0.0518797431839556	0.553148017166748	Fatty acid	22:6, docosahexaenoic acid
Pulit WHR EU sex combined 316 SNPs	852	22:6, docosahexaenoic acid || id:852	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.194402674128252	0.154204559788906	0.208393904474919	Fatty acid	22:6, docosahexaenoic acid
Pulit WHR EU sex combined 316 SNPs	853	Free cholesterol to esterified cholesterol ratio || id:853	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	-0.000947417224502325	0.178211235406245	0.995761768356888	Lipid	Free cholesterol to esterified cholesterol ratio
Pulit WHR EU sex combined 316 SNPs	853	Free cholesterol to esterified cholesterol ratio || id:853	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.164192623446384	0.0794525300457077	0.0387765793604156	Lipid	Free cholesterol to esterified cholesterol ratio
Pulit WHR EU sex combined 316 SNPs	853	Free cholesterol to esterified cholesterol ratio || id:853	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.0525130134839511	0.061754699232614	0.395131380867018	Lipid	Free cholesterol to esterified cholesterol ratio
Pulit WHR EU sex combined 316 SNPs	853	Free cholesterol to esterified cholesterol ratio || id:853	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.269144072070903	0.147025659010698	0.068143460429993	Lipid	Free cholesterol to esterified cholesterol ratio
Pulit WHR EU sex combined 316 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	0.106508477867494	0.150396490302644	0.479376855632203	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Pulit WHR EU sex combined 316 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	-0.113614519089998	0.0817689050369938	0.164693301573547	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Pulit WHR EU sex combined 316 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	-0.103362399822354	0.0522960974707057	0.0480999863219424	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Pulit WHR EU sex combined 316 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	-0.204384235214795	0.160229562171614	0.203084149087514	Fatty acid	Description of average fatty acid chain length, not actual carbon number
Pulit WHR EU sex combined 316 SNPs	855	Omega-3 fatty acids || id:855	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	0.433237766289434	0.161790242592259	0.00781679596756948	Fatty acid	Omega-3 fatty acids
Pulit WHR EU sex combined 316 SNPs	855	Omega-3 fatty acids || id:855	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.245821530373377	0.078258423574571	0.00168285207295408	Fatty acid	Omega-3 fatty acids
Pulit WHR EU sex combined 316 SNPs	855	Omega-3 fatty acids || id:855	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.116665000505297	0.0535976073757635	0.0295042279936618	Fatty acid	Omega-3 fatty acids
Pulit WHR EU sex combined 316 SNPs	855	Omega-3 fatty acids || id:855	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.509865657227658	0.173548978612689	0.00355834188658959	Fatty acid	Omega-3 fatty acids
Pulit WHR EU sex combined 316 SNPs	856	Omega-6 fatty acids || id:856	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	-0.032114794021845	0.17531047064738	0.854773345332632	Fatty acid	Omega-6 fatty acids
Pulit WHR EU sex combined 316 SNPs	856	Omega-6 fatty acids || id:856	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.198893134733546	0.0906869881685407	0.0282942175412749	Fatty acid	Omega-6 fatty acids
Pulit WHR EU sex combined 316 SNPs	856	Omega-6 fatty acids || id:856	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.0685608967361195	0.0608250119988931	0.259665274750822	Fatty acid	Omega-6 fatty acids
Pulit WHR EU sex combined 316 SNPs	856	Omega-6 fatty acids || id:856	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.233312090898082	0.141980298972561	0.101364137915565	Fatty acid	Omega-6 fatty acids
Pulit WHR EU sex combined 316 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	0.175073604419408	0.165863122934925	0.292026385950829	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Pulit WHR EU sex combined 316 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.298544425950717	0.0861113075677898	0.000526380964022156	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Pulit WHR EU sex combined 316 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.158169398789363	0.0574612541143233	0.00591192134353035	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Pulit WHR EU sex combined 316 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.365612637430813	0.138362986797916	0.00865935605048434	Fatty acid	Omega-7, omega-9 and saturated fatty acids
Pulit WHR EU sex combined 316 SNPs	858	Free cholesterol || id:858	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	0.0399508573510169	0.16987795422703	0.814233162951797	Lipid	Free cholesterol
Pulit WHR EU sex combined 316 SNPs	858	Free cholesterol || id:858	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.165749937577851	0.0914095644768545	0.0697906659276106	Lipid	Free cholesterol
Pulit WHR EU sex combined 316 SNPs	858	Free cholesterol || id:858	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.0158617001776132	0.0589036410258707	0.787712553162471	Lipid	Free cholesterol
Pulit WHR EU sex combined 316 SNPs	858	Free cholesterol || id:858	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.282909409251935	0.150434534654864	0.0609833161553912	Lipid	Free cholesterol
Pulit WHR EU sex combined 316 SNPs	859	Glucose || id:859	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	-0.106434597319266	0.114557630779239	0.353580885312022	Carbohydrate	Glucose
Pulit WHR EU sex combined 316 SNPs	859	Glucose || id:859	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	0.0421207853949628	0.0603874500596329	0.485484355721172	Carbohydrate	Glucose
Pulit WHR EU sex combined 316 SNPs	859	Glucose || id:859	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	0.0698832662967494	0.0396190834993624	0.077752366280769	Carbohydrate	Glucose
Pulit WHR EU sex combined 316 SNPs	859	Glucose || id:859	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	0.228207824396246	0.164868496858835	0.167318347168768	Carbohydrate	Glucose
Pulit WHR EU sex combined 316 SNPs	860	Glutamine || id:860	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	-0.129147811027402	0.114662634057668	0.260917693023637	Amino acid	Glutamine
Pulit WHR EU sex combined 316 SNPs	860	Glutamine || id:860	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	-0.159058439492936	0.0624707151467442	0.0108925226996849	Amino acid	Glutamine
Pulit WHR EU sex combined 316 SNPs	860	Glutamine || id:860	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	-0.129779283630686	0.0394294563939011	0.000996795287866009	Amino acid	Glutamine
Pulit WHR EU sex combined 316 SNPs	860	Glutamine || id:860	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	-0.193078220969225	0.136158659436071	0.157203757122774	Amino acid	Glutamine
Pulit WHR EU sex combined 316 SNPs	861	Glycerol || id:861	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	0.0397160425869874	0.133080967399647	0.765575595282963	Lipid	Glycerol
Pulit WHR EU sex combined 316 SNPs	861	Glycerol || id:861	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	0.0671460506275993	0.068856047353318	0.329478109129137	Lipid	Glycerol
Pulit WHR EU sex combined 316 SNPs	861	Glycerol || id:861	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	0.082607952339019	0.0455276890267638	0.0696076731747734	Lipid	Glycerol
Pulit WHR EU sex combined 316 SNPs	861	Glycerol || id:861	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	-0.0266919921629518	0.129864841334315	0.837290385136694	Lipid	Glycerol
Pulit WHR EU sex combined 316 SNPs	862	Glycoproteins || id:862	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	-0.356515856398308	0.135354766182676	0.00887355192012306	Protein	Glycoproteins
Pulit WHR EU sex combined 316 SNPs	862	Glycoproteins || id:862	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	-0.124113701414844	0.0760418593898512	0.102642405356301	Protein	Glycoproteins
Pulit WHR EU sex combined 316 SNPs	862	Glycoproteins || id:862	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	-0.10700424910757	0.0471770964407552	0.0233206884969377	Protein	Glycoproteins
Pulit WHR EU sex combined 316 SNPs	862	Glycoproteins || id:862	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	-0.20578122922945	0.144487421568152	0.155409747739504	Protein	Glycoproteins
Pulit WHR EU sex combined 316 SNPs	863	Glycoprotein acetyls || id:863	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	0.161152773600368	0.146319435921276	0.271609894210947	Protein	Glycoprotein acetyls
Pulit WHR EU sex combined 316 SNPs	863	Glycoprotein acetyls || id:863	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.28399989620788	0.080036488196054	0.000387608164167995	Protein	Glycoprotein acetyls
Pulit WHR EU sex combined 316 SNPs	863	Glycoprotein acetyls || id:863	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.245786347162292	0.0512439493988893	1.6154461669294e-06	Protein	Glycoprotein acetyls
Pulit WHR EU sex combined 316 SNPs	863	Glycoprotein acetyls || id:863	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.281446548515132	0.171329278731814	0.101477574554987	Protein	Glycoprotein acetyls
Pulit WHR EU sex combined 316 SNPs	864	Total cholesterol in HDL || id:864	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	-0.275875081385545	0.145807130685341	0.0594369410393647	Lipid	Total cholesterol in HDL
Pulit WHR EU sex combined 316 SNPs	864	Total cholesterol in HDL || id:864	Pulit WHR EU sex combined 316 SNPs	Weighted median	305	-0.374396383134674	0.0691214801870229	6.07775525192812e-08	Lipid	Total cholesterol in HDL
Pulit WHR EU sex combined 316 SNPs	864	Total cholesterol in HDL || id:864	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	305	-0.321112738139771	0.0502495178156311	1.65490721836384e-10	Lipid	Total cholesterol in HDL
Pulit WHR EU sex combined 316 SNPs	864	Total cholesterol in HDL || id:864	Pulit WHR EU sex combined 316 SNPs	Weighted mode	305	-0.401836230913601	0.133812994523864	0.00289563745276129	Lipid	Total cholesterol in HDL
Pulit WHR EU sex combined 316 SNPs	865	Mean diameter for HDL particles || id:865	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	-0.235427881215483	0.158093787692623	0.137487215101767	Lipid	Mean diameter for HDL particles
Pulit WHR EU sex combined 316 SNPs	865	Mean diameter for HDL particles || id:865	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	-0.365183324572993	0.0699778938727984	1.80326705782277e-07	Lipid	Mean diameter for HDL particles
Pulit WHR EU sex combined 316 SNPs	865	Mean diameter for HDL particles || id:865	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	-0.355130466058854	0.053287879232141	2.65792112294736e-11	Lipid	Mean diameter for HDL particles
Pulit WHR EU sex combined 316 SNPs	865	Mean diameter for HDL particles || id:865	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	-0.433684513063657	0.14132309468136	0.00234396765976473	Lipid	Mean diameter for HDL particles
Pulit WHR EU sex combined 316 SNPs	866	Histidine || id:866	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	-0.0398048983609122	0.119976355414605	0.740290907070272	Amino acid	Histidine
Pulit WHR EU sex combined 316 SNPs	866	Histidine || id:866	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	-0.0749750543681273	0.0682936908630139	0.272277502807991	Amino acid	Histidine
Pulit WHR EU sex combined 316 SNPs	866	Histidine || id:866	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	-0.0154305210065721	0.04182008615321	0.712147166238215	Amino acid	Histidine
Pulit WHR EU sex combined 316 SNPs	866	Histidine || id:866	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	-0.10005465764178	0.142980029253196	0.484601195442459	Amino acid	Histidine
Pulit WHR EU sex combined 316 SNPs	867	Total cholesterol in IDL || id:867	Pulit WHR EU sex combined 316 SNPs	MR Egger	304	0.0294190457233647	0.158510831275597	0.852885837569459	Lipid	Total cholesterol in IDL
Pulit WHR EU sex combined 316 SNPs	867	Total cholesterol in IDL || id:867	Pulit WHR EU sex combined 316 SNPs	Weighted median	304	0.25849376417356	0.0735242800198617	0.000438496244292971	Lipid	Total cholesterol in IDL
Pulit WHR EU sex combined 316 SNPs	867	Total cholesterol in IDL || id:867	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted (multiplicative random effects)	304	0.102402957351015	0.0555057974723411	0.065051269925563	Lipid	Total cholesterol in IDL
Pulit WHR EU sex combined 316 SNPs	867	Total cholesterol in IDL || id:867	Pulit WHR EU sex combined 316 SNPs	Weighted mode	304	0.339472569746371	0.125541838919573	0.00723686935418965	Lipid	Total cholesterol in IDL
Pulit WHR EU sex combined 316 SNPs	868	Free cholesterol in IDL || id:868	Pulit WHR EU sex combined 316 SNPs	MR Egger	305	-0.0705041268720589	0.152403112670871	0.643971640740996	Lipid	Free cholesterol in IDL
