id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Pulit WHR EU sex combined 316 SNPs clumped	1h5JY6	M-HDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.2035535679903	0.0811732322752507	0.012675011840089	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	no	mhdll	M-HDL-L	M-HDL-L	Total lipids in medium HDL
Pulit WHR EU sex combined 316 SNPs clumped	1QPDNe	M-VLDL-PL_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.417425157725199	0.113797557568511	0.000288531071109164	mvldlplpct	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	yes	mvldlpl_	M-VLDL-PL_%	M-VLDL-PL_percent	Phospholipids to total lipds ratio in medium VLDL
Pulit WHR EU sex combined 316 SNPs clumped	1QPDNe	M-VLDL-PL_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.202992554619416	0.0475382294316019	1.95393431341667e-05	mvldlplpct	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	yes	mvldlpl_	M-VLDL-PL_%	M-VLDL-PL_percent	Phospholipids to total lipds ratio in medium VLDL
Pulit WHR EU sex combined 316 SNPs clumped	1QPDNe	M-VLDL-PL_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.175608586830398	0.0404212837081894	1.39619677120508e-05	mvldlplpct	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	yes	mvldlpl_	M-VLDL-PL_%	M-VLDL-PL_percent	Phospholipids to total lipds ratio in medium VLDL
Pulit WHR EU sex combined 316 SNPs clumped	1QPDNe	M-VLDL-PL_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.258610822709807	0.0901022046799103	0.00438994347418895	mvldlplpct	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	yes	mvldlpl_	M-VLDL-PL_%	M-VLDL-PL_percent	Phospholipids to total lipds ratio in medium VLDL
Pulit WHR EU sex combined 316 SNPs clumped	1sS6PY	Ace.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.183731359795126	0.200093666458328	0.359230496219981	ace	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	no	ace	Ace	Ace	Acetate
Pulit WHR EU sex combined 316 SNPs clumped	1sS6PY	Ace.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.121241157574645	0.109658367704877	0.268888371703891	ace	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	no	ace	Ace	Ace	Acetate
Pulit WHR EU sex combined 316 SNPs clumped	1sS6PY	Ace.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.049074303669919	0.070649435033794	0.487295310781666	ace	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	no	ace	Ace	Ace	Acetate
Pulit WHR EU sex combined 316 SNPs clumped	1sS6PY	Ace.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.285618907029247	0.215256876448166	0.185545903423011	ace	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	no	ace	Ace	Ace	Acetate
Pulit WHR EU sex combined 316 SNPs clumped	1t9bZS	S-LDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.256907937901539	0.146682522081214	0.0808792276623773	sldlfc	Free cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Free cholesterol (mmol/l)	no	sldlfc	S-LDL-FC	S-LDL-FC	Free cholesterol in small LDL
Pulit WHR EU sex combined 316 SNPs clumped	1t9bZS	S-LDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.137138290633765	0.0471834040484896	0.00365503664198189	sldlfc	Free cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Free cholesterol (mmol/l)	no	sldlfc	S-LDL-FC	S-LDL-FC	Free cholesterol in small LDL
Pulit WHR EU sex combined 316 SNPs clumped	1t9bZS	S-LDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.0376116694711174	0.0520385939096154	0.469824331056088	sldlfc	Free cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Free cholesterol (mmol/l)	no	sldlfc	S-LDL-FC	S-LDL-FC	Free cholesterol in small LDL
Pulit WHR EU sex combined 316 SNPs clumped	1t9bZS	S-LDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.143932401380689	0.0984475946733236	0.144768544016051	sldlfc	Free cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Free cholesterol (mmol/l)	no	sldlfc	S-LDL-FC	S-LDL-FC	Free cholesterol in small LDL
Pulit WHR EU sex combined 316 SNPs clumped	21ovaF	S-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.256907937901539	0.146682522081214	0.0808792276623773	sldlfcpct	Free cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Free cholesterol to total lipid ratio (%)	yes	sldlfc_	S-LDL-FC_%	S-LDL-FC_percent	Free cholesterol to total lipids ratio in small LDL
Pulit WHR EU sex combined 316 SNPs clumped	21ovaF	S-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.137138290633765	0.0471505986299224	0.00363148097983874	sldlfcpct	Free cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Free cholesterol to total lipid ratio (%)	yes	sldlfc_	S-LDL-FC_%	S-LDL-FC_percent	Free cholesterol to total lipids ratio in small LDL
Pulit WHR EU sex combined 316 SNPs clumped	21ovaF	S-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.0376116694711174	0.0520385939096154	0.469824331056088	sldlfcpct	Free cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Free cholesterol to total lipid ratio (%)	yes	sldlfc_	S-LDL-FC_%	S-LDL-FC_percent	Free cholesterol to total lipids ratio in small LDL
Pulit WHR EU sex combined 316 SNPs clumped	21ovaF	S-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.143932401380689	0.0976666363965759	0.141594115759364	sldlfcpct	Free cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Free cholesterol to total lipid ratio (%)	yes	sldlfc_	S-LDL-FC_%	S-LDL-FC_percent	Free cholesterol to total lipids ratio in small LDL
Pulit WHR EU sex combined 316 SNPs clumped	2KMxds	XL-VLDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.225371466467437	0.107822161324273	0.037431842560202	xlvldlfc	Free cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Free cholesterol (mmol/l)	no	xlvldlfc	XL-VLDL-FC	XL-VLDL-FC	Free cholesterol in very large VLDL
Pulit WHR EU sex combined 316 SNPs clumped	2KMxds	XL-VLDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.0653113787705605	0.0527862201755387	0.215982838980264	xlvldlfc	Free cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Free cholesterol (mmol/l)	no	xlvldlfc	XL-VLDL-FC	XL-VLDL-FC	Free cholesterol in very large VLDL
Pulit WHR EU sex combined 316 SNPs clumped	2KMxds	XL-VLDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.070795610401246	0.0382025769056981	0.0638589677521971	xlvldlfc	Free cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Free cholesterol (mmol/l)	no	xlvldlfc	XL-VLDL-FC	XL-VLDL-FC	Free cholesterol in very large VLDL
Pulit WHR EU sex combined 316 SNPs clumped	2KMxds	XL-VLDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.0401822285053068	0.0898450822815225	0.65502096043196	xlvldlfc	Free cholesterol in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Free cholesterol (mmol/l)	no	xlvldlfc	XL-VLDL-FC	XL-VLDL-FC	Free cholesterol in very large VLDL
Pulit WHR EU sex combined 316 SNPs clumped	2lByLX	M-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.191542624734195	0.147951467859964	0.196433104423287	mldlfcpct	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	yes	mldlfc_	M-LDL-FC_%	M-LDL-FC_percent	Free cholesterol to total lipids ratio in medium LDL
Pulit WHR EU sex combined 316 SNPs clumped	2lByLX	M-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.140577337718806	0.0485994187425181	0.00382101095720509	mldlfcpct	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	yes	mldlfc_	M-LDL-FC_%	M-LDL-FC_percent	Free cholesterol to total lipids ratio in medium LDL
Pulit WHR EU sex combined 316 SNPs clumped	2lByLX	M-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.0773783074176887	0.0524304634548899	0.139990269711556	mldlfcpct	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	yes	mldlfc_	M-LDL-FC_%	M-LDL-FC_percent	Free cholesterol to total lipids ratio in medium LDL
Pulit WHR EU sex combined 316 SNPs clumped	2lByLX	M-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.125640805673736	0.088686935936558	0.157601085020197	mldlfcpct	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	yes	mldlfc_	M-LDL-FC_%	M-LDL-FC_percent	Free cholesterol to total lipids ratio in medium LDL
Pulit WHR EU sex combined 316 SNPs clumped	2oUcOy	M-HDL-CE_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.247874626349873	0.118872353786257	0.0378863755226485	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Pulit WHR EU sex combined 316 SNPs clumped	2oUcOy	M-HDL-CE_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.253169509455581	0.0496191030060744	3.35623194719709e-07	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Pulit WHR EU sex combined 316 SNPs clumped	2oUcOy	M-HDL-CE_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.240206785867217	0.0418687467907528	9.62896941497082e-09	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Pulit WHR EU sex combined 316 SNPs clumped	2oUcOy	M-HDL-CE_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.288514529617714	0.0893337200130164	0.00137522175091091	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Pulit WHR EU sex combined 316 SNPs clumped	2xNesc	MUFA.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.32420644014581	0.109736377816466	0.00337821881476067	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Pulit WHR EU sex combined 316 SNPs clumped	2xNesc	MUFA.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	0.35453055687383	0.0491944339823773	5.73152993480642e-13	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Pulit WHR EU sex combined 316 SNPs clumped	2xNesc	MUFA.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	0.32587706863863	0.038663062526621	3.49703039848252e-17	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Pulit WHR EU sex combined 316 SNPs clumped	2xNesc	MUFA.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	0.385572883615318	0.0989732668692323	0.000120440769627237	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Pulit WHR EU sex combined 316 SNPs clumped	3BAkJV	Alb.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.0219745756197874	0.0900334184807889	0.807340762623457	alb	Albumin  (signal area)	Fluid balance	Fluid balance	Albumin (signal area)	no	alb	Alb	Alb	Albumin
Pulit WHR EU sex combined 316 SNPs clumped	3BAkJV	Alb.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.0588477739038975	0.0478947737331138	0.219188492620109	alb	Albumin  (signal area)	Fluid balance	Fluid balance	Albumin (signal area)	no	alb	Alb	Alb	Albumin
Pulit WHR EU sex combined 316 SNPs clumped	3BAkJV	Alb.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	0.00198087130483582	0.0317134568129422	0.950195289907878	alb	Albumin  (signal area)	Fluid balance	Fluid balance	Albumin (signal area)	no	alb	Alb	Alb	Albumin
Pulit WHR EU sex combined 316 SNPs clumped	3BAkJV	Alb.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.0666305354371559	0.0870746582519904	0.444739219627392	alb	Albumin  (signal area)	Fluid balance	Fluid balance	Albumin (signal area)	no	alb	Alb	Alb	Albumin
Pulit WHR EU sex combined 316 SNPs clumped	4j6pec	S-HDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.387920768404711	0.117744889607424	0.00110256931748548	shdlfc	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	no	shdlfc	S-HDL-FC	S-HDL-FC	Free cholesterol in small HDL
Pulit WHR EU sex combined 316 SNPs clumped	4j6pec	S-HDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	0.0349890713358304	0.0462969910407766	0.449797540900661	shdlfc	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	no	shdlfc	S-HDL-FC	S-HDL-FC	Free cholesterol in small HDL
Pulit WHR EU sex combined 316 SNPs clumped	4j6pec	S-HDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	0.0419233708957799	0.0421386913806897	0.319789672025954	shdlfc	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	no	shdlfc	S-HDL-FC	S-HDL-FC	Free cholesterol in small HDL
Pulit WHR EU sex combined 316 SNPs clumped	4j6pec	S-HDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	0.138944833655279	0.0926744033291782	0.134838870301351	shdlfc	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	no	shdlfc	S-HDL-FC	S-HDL-FC	Free cholesterol in small HDL
Pulit WHR EU sex combined 316 SNPs clumped	5ep6rP	M-VLDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.522938058576487	0.139582786053383	0.000214698378445238	mvldll	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	no	mvldll	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL
Pulit WHR EU sex combined 316 SNPs clumped	5ep6rP	M-VLDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	0.483914806842365	0.0487522259159787	3.20856044028627e-23	mvldll	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	no	mvldll	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL
Pulit WHR EU sex combined 316 SNPs clumped	5ep6rP	M-VLDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	0.385042183112114	0.0492534030143477	5.38505494187541e-15	mvldll	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	no	mvldll	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL
Pulit WHR EU sex combined 316 SNPs clumped	5ep6rP	M-VLDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	0.560841892396325	0.0980111880011359	2.51861174580403e-08	mvldll	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	no	mvldll	M-VLDL-L	M-VLDL-L	Total lipids in medium VLDL
Pulit WHR EU sex combined 316 SNPs clumped	5VIKnp	M-LDL-P.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.4013849152798	0.147792169827088	0.00698962295084708	mldlp	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	no	mldlp	M-LDL-P	M-LDL-P	Concentration of medium LDL particles
Pulit WHR EU sex combined 316 SNPs clumped	5VIKnp	M-LDL-P.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	0.0534035569537508	0.0504521734334716	0.289828170569338	mldlp	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	no	mldlp	M-LDL-P	M-LDL-P	Concentration of medium LDL particles
Pulit WHR EU sex combined 316 SNPs clumped	5VIKnp	M-LDL-P.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	0.0802300358365475	0.0525108723586733	0.12654363912791	mldlp	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	no	mldlp	M-LDL-P	M-LDL-P	Concentration of medium LDL particles
Pulit WHR EU sex combined 316 SNPs clumped	5VIKnp	M-LDL-P.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	0.116612275409551	0.0884058576571421	0.188143096899694	mldlp	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	no	mldlp	M-LDL-P	M-LDL-P	Concentration of medium LDL particles
